episode,step_count,train_reward,train_throughput,train_drop_rate,train_jamming_failure_rate,train_fairness,epsilon,replay_size,avg_loss,avg_q,mode_usage_harvest,mode_usage_backscatter,mode_usage_active,invalid_action_rate,backscatter_success_rate,active_success_rate
31,200,-1720.5860063971766,106.0,0.6880733944954128,0.11627906976744186,0.5913684210526315,0.802362,12400,3.108556795120239,-36.18225566864014,26.0,56.0,36.0,0.015,0.8235294117647058,0.9142857142857143
32,200,-1906.21576888067,30.0,0.7732673267326733,0.27586206896551724,0.6818181818181813,0.794762,12800,2.8725973570346834,-36.157603635787964,23.0,14.0,18.0,0.0125,0.5,0.7058823529411765
33,200,-1760.4113353968783,73.0,0.7272727272727273,0.02040816326530612,0.24036986919260261,0.787162,13200,2.957573381662369,-36.281757259368895,18.0,20.0,32.0,0.0075,0.9444444444444444,0.9032258064516129
34,200,-1973.221450066003,15.0,0.7801635991820041,0.8305084745762712,0.32608695652173864,0.779562,13600,2.8972250044345857,-35.715019369125365,38.0,26.0,40.0,0.0225,0.04,0.20588235294117646
35,200,-1850.4735867358747,44.0,0.7537993920972644,0.5942028985507246,0.6865248226950352,0.771962,14000,2.7743016934394835,-35.90832417488098,39.0,30.0,40.0,0.0025,0.23333333333333334,0.4805194805194805
36,200,-1837.1020323772163,55.0,0.7462537462537463,0.4931506849315068,0.8066666666666664,0.764362,14400,3.0787209558486937,-41.25941940307617,26.0,36.0,41.0,0.01,0.3142857142857143,0.5866666666666667
37,200,-1846.43438707133,44.0,0.7535641547861507,0.5303030303030303,0.45876777251184825,0.756762,14800,2.9634203839302065,-41.35353504180908,39.0,26.0,41.0,0.0125,0.32,0.43902439024390244
38,200,-1785.632171578489,58.0,0.7406281661600811,0.2857142857142857,0.7097046413502108,0.749162,15200,2.962238830327988,-41.65763479232788,31.0,23.0,38.0,0.0125,0.6666666666666666,0.6285714285714286
39,200,-1632.7081679893465,76.0,0.7074468085106383,0.16363636363636364,0.6016666666666666,0.741562,15600,2.8663234305381775,-41.24526094436646,22.0,24.0,35.0,0.0125,0.75,0.8840579710144928
40,200,-1878.535532891156,60.0,0.7455968688845401,0.4246575342465753,0.5325443786982248,0.733962,16000,2.973320285081863,-41.52725378036499,31.0,40.0,37.0,0.0175,0.45,0.6363636363636364
41,200,-1811.4342521945987,56.0,0.7420020639834881,0.38461538461538464,0.5041800643086816,0.726362,16400,3.3127044117450715,-45.99779703140259,28.0,34.0,35.0,0.01,0.625,0.5454545454545454
42,200,-1652.0239691360832,101.0,0.6972477064220184,0.20481927710843373,0.721939136588818,0.718762,16800,3.1559526240825653,-45.87516473770142,41.0,35.0,51.0,0.01,0.65625,0.7843137254901961
43,200,-1908.4129033479128,50.0,0.7591522157996147,0.13043478260869565,0.21150592216582062,0.7111620000000001,17200,3.379247465133667,-46.68147771835327,17.0,30.0,21.0,0.0125,0.8666666666666667,0.75
44,200,-1748.349486597632,70.0,0.7267206477732794,0.12962962962962962,0.23178807947019867,0.703562,17600,3.172948902845383,-46.65683708190918,27.0,30.0,25.0,0.0025,0.7333333333333333,1.0
45,200,-1764.8505877774135,92.0,0.7177497575169738,0.19480519480519481,0.5546526867627785,0.695962,18000,3.251877499818802,-47.12466970443725,31.0,32.0,47.0,0.005,0.7096774193548387,0.7608695652173914
46,200,-1890.3253852808407,47.0,0.7583497053045186,0.3620689655172414,0.5173302107728336,0.688362,18400,3.11424528837204,-50.58497089385986,48.0,25.0,36.0,0.0075,0.48,0.546875
47,200,-1768.5847682422152,86.0,0.719488188976378,0.27848101265822783,0.3269672855879752,0.6807620000000001,18800,3.166425393819809,-50.92082847595215,32.0,39.0,42.0,0.0075,0.5405405405405406,0.7857142857142857
48,200,-1676.149891226559,102.0,0.700990099009901,0.0,0.6282608695652174,0.673162,19200,3.0499487638473513,-50.94349008560181,23.0,33.0,41.0,0.015,0.9354838709677419,1.0
49,200,-1757.3515584028212,45.0,0.7460978147762747,0.12903225806451613,0.387189292543021,0.665562,19600,3.0588573718070986,-51.122017555236816,17.0,10.0,28.0,0.0225,0.75,0.8666666666666667
50,200,-1936.6585456570792,27.0,0.7676560900716479,0.13043478260869565,0.421387283236994,0.6579619999999999,20000,3.043021706342697,-51.241540927886966,9.0,10.0,14.0,0.0075,0.9,0.8181818181818182
51,200,-1703.986375105265,72.0,0.7178683385579937,0.09615384615384616,0.5610389610389609,0.6503620000000001,20400,3.3774527406692503,-56.365589427947995,21.0,23.0,33.0,0.0125,0.9047619047619048,0.9137931034482759
52,200,-1866.8869387864913,75.0,0.7345559845559846,0.32051282051282054,0.7430647291941875,0.6427620000000001,20800,3.3736825519800187,-56.465669555664064,17.0,41.0,40.0,0.0125,0.6666666666666666,0.6363636363636364
53,200,-1749.1355707859068,89.0,0.7144268774703557,0.32608695652173914,0.5512178148921363,0.635162,21200,3.3484773242473604,-56.729926357269285,37.0,46.0,50.0,0.0175,0.627906976744186,0.6526315789473685
54,200,-1863.9837209480615,62.0,0.748062015503876,0.04878048780487805,0.37612524461839525,0.627562,21600,3.528407310247421,-56.809629364013674,40.0,17.0,25.0,0.0075,0.9411764705882353,0.9583333333333334
55,200,-1738.756355544618,97.0,0.7091273821464393,0.04411764705882353,0.34912801484230055,0.619962,22000,3.458779520988464,-55.99792318344116,20.0,34.0,41.0,0.02,1.0,0.9154929577464789
56,200,-1646.7870188738177,114.0,0.6902390438247012,0.13793103448275862,0.722,0.6123620000000001,22400,3.3795448672771453,-59.983929023742675,24.0,44.0,45.0,0.0075,0.7272727272727273,0.9534883720930233
57,200,-1802.543306803085,89.0,0.7236084452975048,0.28421052631578947,0.6905841325196163,0.604762,22800,3.6154464399814605,-61.42068941116333,49.0,43.0,58.0,0.0175,0.5897435897435898,0.6
58,200,-1616.3446971998617,111.0,0.6864754098360656,0.05405405405405406,0.5592827961870177,0.597162,23200,3.4430805790424346,-60.737704010009764,48.0,30.0,52.0,0.0275,0.9310344827586207,0.9333333333333333
59,200,-1820.6719281039118,48.0,0.7492416582406471,0.2826086956521739,0.28585607940446645,0.589562,23600,3.5643148851394653,-60.71622745513916,32.0,16.0,38.0,0.02,0.6428571428571429,0.6190476190476191
60,200,-1825.3154506698131,69.0,0.7388349514563107,0.13793103448275862,0.7074294205052005,0.5819620000000001,24000,3.516405100822449,-61.01847640991211,42.0,23.0,36.0,0.0125,0.9090909090909091,0.6901408450704225
61,200,-1734.2257363406256,86.0,0.718407960199005,0.18181818181818182,0.5620060790273556,0.574362,24400,3.79619531750679,-66.04395130157471,34.0,21.0,46.0,0.0075,0.7619047619047619,0.7954545454545454
62,200,-1572.267145015687,133.0,0.6723276723276723,0.03125,0.5481561822125813,0.566762,24800,3.636146538257599,-66.19116888046264,18.0,58.0,45.0,0.0175,0.9636363636363636,0.975609756097561
63,200,-1609.3676793389,118.0,0.6795131845841785,0.20388349514563106,0.472,0.5591619999999999,25200,3.492124197483063,-66.41872016906738,35.0,55.0,51.0,0.0075,0.7272727272727273,0.8125
64,200,-1812.4639711263453,90.0,0.7235462345090562,0.18055555555555555,0.4470198675496689,0.551562,25600,3.4695660400390627,-66.05914884567261,35.0,32.0,42.0,0.0075,0.75,0.825
65,200,-1614.1659801008354,117.0,0.6836836836836837,0.06329113924050633,0.8311475409836065,0.5439620000000001,26000,3.3690366554260254,-65.80951530456542,47.0,29.0,51.0,0.0025,0.8620689655172413,0.92
66,200,-1719.3640765952312,101.0,0.7074829931972789,0.03125,0.5727681078046042,0.536362,26400,3.6323819732666016,-70.79911430358887,36.0,30.0,42.0,0.0275,0.92,1.0
67,200,-1864.6537221371061,62.0,0.7458777885548011,0.26666666666666666,0.4328828828828828,0.5287620000000001,26800,3.6670433259010315,-70.86034290313721,29.0,33.0,37.0,0.04,0.8333333333333334,0.6271186440677966
68,200,-1743.9266476668806,73.0,0.727364185110664,0.1346153846153846,0.3677708764665286,0.5211619999999999,27200,3.686354902982712,-71.08251089096069,34.0,25.0,35.0,0.03,0.7619047619047619,0.9344262295081968
69,200,-1485.2748971860308,143.0,0.6452282157676349,0.01020408163265306,0.4833136374379579,0.513562,27600,3.719489063024521,-71.22863159179687,25.0,57.0,54.0,0.0425,0.9807692307692307,1.0
70,200,-1750.5000678661927,78.0,0.7236842105263158,0.34146341463414637,0.25037037037037035,0.505962,28000,3.502420520782471,-71.17207435607911,15.0,52.0,32.0,0.005,0.5882352941176471,0.7741935483870968
71,200,-2066.040660091838,42.0,0.769377990430622,0.12903225806451613,0.43880597014925365,0.4983620000000001,28400,3.7228878426551817,-76.88340187072754,12.0,16.0,25.0,0.04,0.8571428571428571,0.8823529411764706
72,200,-1655.495743602554,105.0,0.6967871485943775,0.10344827586206896,0.38241415192507805,0.49076200000000003,28800,3.7153833115100863,-76.91974418640137,30.0,40.0,50.0,0.01,0.925,0.7311827956989247
73,200,-1770.1937451504468,85.0,0.7131230925737538,0.0196078431372549,0.5209084354722422,0.4831620000000001,29200,3.87391916513443,-77.94083560943604,33.0,16.0,43.0,0.0225,0.9375,1.0
74,200,-1524.6209439015945,132.0,0.6605316973415133,0.10891089108910891,0.5407821229050279,0.47556200000000004,29600,3.6576539742946625,-77.16625576019287,41.0,56.0,46.0,0.0025,0.8545454545454545,0.9340659340659341
75,200,-1689.8513381563264,90.0,0.7079556898288016,0.07575757575757576,0.5532786885245901,0.467962,30000,3.7536087107658385,-78.18147346496582,29.0,33.0,39.0,0.0175,0.8333333333333334,0.9420289855072463
76,200,-1815.0690984894543,102.0,0.7006048387096774,0.04285714285714286,0.38561897702001485,0.46036200000000005,30400,3.7621354126930235,-83.36731391906739,17.0,33.0,40.0,0.01,0.967741935483871,0.9230769230769231
77,200,-1580.8722723143487,121.0,0.6757575757575758,0.0,0.5106731775374956,0.452762,30800,3.8616029012203215,-84.62452228546142,17.0,40.0,44.0,0.0075,1.0,0.9534883720930233
78,200,-1432.0106351307982,132.0,0.6481283422459893,0.050505050505050504,0.4243546030199708,0.44516200000000006,31200,3.9640063405036927,-84.19483345031739,52.0,58.0,45.0,0.0125,0.9122807017543859,0.975609756097561
79,200,-1666.3121796720966,89.0,0.7023686920700309,0.22972972972972974,0.4388365650969529,0.437562,31600,3.8872518658638002,-83.3554195022583,46.0,38.0,46.0,0.025,0.7575757575757576,0.7804878048780488
80,200,-1648.389850548763,86.0,0.6983122362869199,0.2619047619047619,0.2877821011673152,0.42996199999999996,32000,3.8330798745155334,-83.59097274780274,38.0,53.0,38.0,0.03,0.72,0.7352941176470589
81,200,-1629.6323674743146,118.0,0.6821392532795156,0.0,0.41391200951248514,0.422362,32400,3.9346562683582307,-88.36366172790527,51.0,56.0,40.0,0.0275,1.0,1.0
82,200,-1909.183642566734,72.0,0.7447013487475915,0.14285714285714285,0.3479194630872483,0.41476199999999996,32800,4.366344909667969,-89.42111713409423,34.0,12.0,41.0,0.0275,0.7272727272727273,0.8421052631578947
83,200,-1704.386302983922,89.0,0.713272543059777,0.15384615384615385,0.34127531236535974,0.407162,33200,3.9730771946907044,-89.70142066955566,29.0,48.0,36.0,0.0375,0.9347826086956522,0.7301587301587301
84,200,-1633.6434791626587,126.0,0.6823647294589178,0.2966101694915254,0.656575682382134,0.399562,33600,4.223722501993179,-90.10732669830323,44.0,58.0,70.0,0.025,0.5178571428571429,0.7886178861788617
85,200,-1660.2933528959363,91.0,0.6981327800829875,0.2857142857142857,0.5034042553191489,0.39196200000000003,34000,4.09818990945816,-89.62544025421143,54.0,36.0,54.0,0.0225,0.5294117647058824,0.7373737373737373
86,200,-1716.198730534083,98.0,0.7025948103792415,0.07936507936507936,0.4373406193078324,0.3843620000000001,34400,4.080371619462967,-95.10157413482666,41.0,21.0,47.0,0.0175,0.9473684210526315,0.9090909090909091
87,200,-1692.653315766837,129.0,0.686964795432921,0.0989010989010989,0.42811937226652946,0.37676200000000004,34800,3.9976806557178497,-95.04873432159424,27.0,49.0,59.0,0.05,0.8048780487804879,0.9795918367346939
88,200,-1712.1876084675362,121.0,0.6741116751269035,0.24369747899159663,0.4440703670003033,0.3691620000000001,35200,4.070975624322891,-95.42671951293946,33.0,68.0,57.0,0.0275,0.6417910447761194,0.75
89,200,-1727.9012024491576,84.0,0.7222787385554426,0.10294117647058823,0.25003543586109145,0.36156200000000005,35600,4.062853496074677,-94.24748195648193,30.0,47.0,28.0,0.02,0.926829268292683,0.8518518518518519
90,200,-1907.1791834363314,64.0,0.7492877492877493,0.3442622950819672,0.5171717171717171,0.353962,36000,4.097027386426926,-95.6096654510498,70.0,26.0,40.0,0.035,0.47619047619047616,0.675
91,200,-1706.3829693100295,106.0,0.700587084148728,0.10526315789473684,0.549706457925636,0.34636200000000006,36400,4.075217163562774,-99.32573650360108,32.0,29.0,55.0,0.0225,0.9629629629629629,0.8247422680412371
92,200,-1698.640103035512,128.0,0.6852207293666027,0.1836734693877551,0.5081885856079404,0.338762,36800,4.16667132139206,-99.18973735809327,64.0,30.0,80.0,0.0425,0.76,0.7569444444444444
93,200,-1554.1807148293901,144.0,0.656312625250501,0.04132231404958678,0.4230110159118727,0.33116200000000007,37200,4.049711077213288,-99.48431137084961,16.0,90.0,39.0,0.02,0.9662921348314607,0.90625
94,200,-1444.0878382517105,190.0,0.6318458417849898,0.07746478873239436,0.44229355550110266,0.323562,37600,4.206527805328369,-100.19935653686524,31.0,77.0,72.0,0.02,0.8513513513513513,0.9548872180451128
95,200,-1533.1378834252725,123.0,0.6683831101956745,0.04,0.5244020797227036,0.31596199999999997,38000,4.160110205411911,-99.4092537689209,52.0,23.0,66.0,0.045,0.9090909090909091,0.9809523809523809
96,200,-1584.8759427327611,170.0,0.6357214934409687,0.08333333333333333,0.5347890451517394,0.308362,38400,4.5170571541786195,-104.53547916412353,14.0,106.0,50.0,0.0325,0.9072164948453608,0.9111111111111111
97,200,-1492.1826660334564,166.0,0.6467065868263473,0.044642857142857144,0.3623882167280379,0.300762,38800,4.244549700021744,-105.34992038726807,66.0,49.0,70.0,0.0275,0.9777777777777777,0.9104477611940298
98,200,-1676.2084406220324,101.0,0.7007952286282306,0.04411764705882353,0.7199011997177134,0.29316200000000003,39200,4.260791794061661,-104.77139545440674,19.0,32.0,49.0,0.035,1.0,0.9230769230769231
99,200,-1612.7555702176105,136.0,0.6739345887016849,0.20909090909090908,0.5020629750271444,0.285562,39600,4.3172426247596745,-104.67810989379883,76.0,57.0,57.0,0.015,0.7037037037037037,0.875
100,200,-1604.635230583735,152.0,0.6630434782608695,0.03669724770642202,0.49943795936013835,0.27796200000000004,40000,4.170059759616851,-104.17015480041503,69.0,58.0,56.0,0.0175,0.9464285714285714,0.9611650485436893
101,200,-1723.9874629089215,112.0,0.7005813953488372,0.22727272727272727,0.37444776119402984,0.2703620000000001,40400,4.437093113660812,-110.52832527160645,40.0,28.0,65.0,0.0225,0.48148148148148145,0.8181818181818182
102,200,-1855.3094671160484,85.0,0.7285714285714285,0.34210526315789475,0.4807052561543579,0.26276200000000005,40800,4.7158514487743375,-112.28792057037353,54.0,14.0,72.0,0.03,0.5,0.632
103,200,-1869.7472077150896,107.0,0.6902119071644803,0.19767441860465115,0.8461936437546193,0.2551620000000001,41200,4.4444663619995115,-110.4097439956665,14.0,34.0,59.0,0.0225,0.7647058823529411,0.7864077669902912
104,200,-1524.6501035804154,120.0,0.6645702306079665,0.04950495049504951,0.486815415821501,0.24756200000000006,41600,4.725663841962814,-112.07069210052491,27.0,76.0,32.0,0.02,0.927536231884058,0.875
105,200,-1458.0018533200441,190.0,0.6349514563106796,0.019736842105263157,0.6131114130434783,0.239962,42000,4.798222948312759,-111.06505157470703,13.0,111.0,51.0,0.025,0.9809523809523809,0.9775280898876404
106,200,-1634.7977277798539,137.0,0.6511387163561076,0.09433962264150944,0.5419867167196073,0.23236200000000007,42400,4.7885269725322726,-117.07620204925537,54.0,54.0,65.0,0.0575,0.8979591836734694,0.8454545454545455
107,200,-1160.9589563756067,207.0,0.5686274509803921,0.020833333333333332,0.8318578916715201,0.22476200000000002,42800,4.490801270008087,-117.7122435760498,39.0,73.0,83.0,0.0325,0.9852941176470589,0.9655172413793104
108,200,-1569.4803666490102,206.0,0.5911485774499473,0.02247191011235955,0.46489921121822964,0.21716200000000008,43200,4.6405610179901124,-118.20707160949706,16.0,145.0,40.0,0.02,0.9787234042553191,0.9577464788732394
109,200,-2021.348096172539,81.0,0.7436131386861314,0.4956521739130435,0.4849223946784922,0.20956200000000003,43600,4.62260767698288,-117.04080635070801,33.0,59.0,60.0,0.0175,0.27586206896551724,0.5855855855855856
110,200,-1487.459453140617,170.0,0.6400797607178464,0.11023622047244094,0.6199056199056199,0.20196199999999997,44000,4.543149838447571,-117.12824367523193,55.0,61.0,70.0,0.01,0.7931034482758621,0.9117647058823529
111,200,-1641.9430711964662,121.0,0.6846758349705304,0.2037037037037037,0.6243496801705757,0.19436200000000003,44400,4.617801003456115,-120.85140434265136,12.0,67.0,51.0,0.025,0.7258064516129032,0.8444444444444444
112,200,-1536.576550722276,162.0,0.6444007858546169,0.23703703703703705,0.512578125,0.18676199999999998,44800,4.469237387180328,-120.75142539978027,58.0,54.0,88.0,0.0225,0.66,0.7724550898203593
113,200,-1589.5155684538481,159.0,0.6558005752636625,0.1736111111111111,0.46515179392824285,0.17916200000000004,45200,4.585475678443909,-120.72320869445801,58.0,88.0,66.0,0.025,0.8735632183908046,0.7345132743362832
114,200,-1486.2875650823082,157.0,0.6504065040650406,0.171875,0.5981315214753701,0.171562,45600,4.838770602941513,-121.21189540863037,69.0,58.0,87.0,0.0475,0.7931034482758621,0.7985611510791367
115,200,-1715.7105740372056,126.0,0.6877394636015326,0.0,0.4567318757192175,0.16396200000000005,46000,4.595917291641236,-120.47672393798828,16.0,67.0,40.0,0.025,1.0,0.9692307692307692
116,200,-1610.2326158294343,156.0,0.6595959595959596,0.047244094488188976,0.4830488289003573,0.156362,46400,4.622200342416764,-124.44000400543213,38.0,86.0,47.0,0.02,1.0,0.8390804597701149
117,200,-1584.4292558194222,138.0,0.6755952380952381,0.07291666666666667,0.6103846153846154,0.14876200000000006,46800,4.543326057195664,-124.49910850524903,47.0,50.0,61.0,0.0425,0.8809523809523809,0.9439252336448598
118,200,-1530.4015719580386,132.0,0.6612244897959184,0.10476190476190476,0.3834507042253521,0.14116200000000012,47200,4.552299144268036,-124.49701877593994,37.0,57.0,54.0,0.02,0.7818181818181819,0.9175257731958762
119,200,-1751.7405374520415,100.0,0.7095837366892546,0.25316455696202533,0.663129973474801,0.13356200000000007,47600,4.828833392858505,-124.55839241027832,58.0,36.0,52.0,0.0475,0.5625,0.8723404255319149
120,200,-1700.0442749730164,90.0,0.7090909090909091,0.24210526315789474,0.3712190650779102,0.12596200000000002,48000,4.835590037107468,-124.39653457641602,42.0,64.0,34.0,0.025,0.7936507936507936,0.6896551724137931
121,200,-1486.5016561503724,161.0,0.6222222222222222,0.06666666666666667,0.5187312387432459,0.11836200000000008,48400,4.733055070638657,-131.94061576843262,56.0,37.0,81.0,0.035,0.8333333333333334,0.9703703703703703
122,200,-1649.0350807154662,120.0,0.6855721393034826,0.2857142857142857,0.496551724137931,0.11076200000000003,48800,4.763904153108597,-132.04772422790526,24.0,51.0,67.0,0.015,0.66,0.71900826446281
123,200,-1485.1593459802143,164.0,0.6352705410821643,0.2230769230769231,0.5328050713153725,0.10316200000000009,49200,4.710677351951599,-132.70376953125,45.0,54.0,93.0,0.0425,0.6976744186046512,0.783625730994152
124,200,-1594.0578183974453,126.0,0.6804853387259858,0.14893617021276595,0.6143962848297214,0.09556200000000004,49600,4.735097918510437,-131.74502883911134,51.0,40.0,56.0,0.01,0.7692307692307693,0.8727272727272727
125,200,-1677.3295438487935,134.0,0.6883365200764818,0.1276595744680851,0.5491131498470948,0.08796199999999998,50000,4.91118638753891,-131.3972562789917,69.0,29.0,74.0,0.0425,0.84,0.8248175182481752
126,200,-1506.1310797570447,199.0,0.6073194856577646,0.09937888198757763,0.4955700162683018,0.08036200000000004,50400,4.833580852746963,-136.28518573760985,33.0,102.0,79.0,0.05,0.8936170212765957,0.8712121212121212
127,200,-1816.1341178101443,134.0,0.6812313803376365,0.08653846153846154,0.5693088142041851,0.072762,50800,4.864767383337021,-137.01644943237304,35.0,55.0,51.0,0.01,1.0,0.8144329896907216
128,200,-1516.9234168540625,203.0,0.6088235294117647,0.14136125654450263,0.5226252377932784,0.06516200000000005,51200,4.951194710731507,-137.3081078338623,24.0,142.0,59.0,0.0275,0.9044117647058824,0.7407407407407407
129,200,-1337.788119679051,245.0,0.5742971887550201,0.04046242774566474,0.7522872540418599,0.057562,51600,4.982040781974792,-137.4791427230835,55.0,91.0,90.0,0.0225,0.9318181818181818,0.9702380952380952
130,200,-1657.3241253210363,130.0,0.6783625730994152,0.26356589147286824,0.6382175226586103,0.050000000000000044,52000,4.586496204137802,-136.77917335510253,54.0,77.0,67.0,0.045,0.6666666666666666,0.7592592592592593
131,200,-1674.6902326508407,162.0,0.6794871794871795,0.2909090909090909,0.5850200624164066,0.050000000000000044,52400,4.782462633848191,-140.17707542419433,28.0,106.0,72.0,0.0325,0.6326530612244898,0.7575757575757576
132,200,-1567.0435434193328,137.0,0.6629778672032193,0.25961538461538464,0.5137968792773063,0.050000000000000044,52800,4.906532893180847,-142.6557917022705,81.0,32.0,84.0,0.0425,0.52,0.7848101265822784
