episode,step_count,train_reward,train_throughput,train_drop_rate,train_jamming_failure_rate,train_fairness,epsilon,replay_size,updates_per_episode,train_steps,target_update_count,avg_loss,avg_q_tot,mode_usage_harvest,mode_usage_backscatter,mode_usage_active,backscatter_success_rate,active_success_rate,fallback_rate,device,high_level_action_0_count,high_level_action_1_count,high_level_action_2_count,high_level_action_3_count,high_level_action_4_count,high_level_action_5_count,high_level_action_6_count,high_level_action_7_count,high_level_action_8_count,high_level_action_9_count
11,200,-1574.0789186770091,167.0,0.489469250210615,0.463519313304721,0.2709116518529312,0.9164,11,1,2,0,100.03716278076172,-0.033359798084605825,35.0,203.0,31.0,0.5659574468085107,0.5862068965517241,0.03,cuda,58.0,45.0,35.0,33.0,43.0,40.0,66.0,0.0,44.0,36.0
12,200,-1582.6433363704184,201.0,0.49098360655737705,0.46616541353383456,0.3290653634697618,0.9088,12,1,3,0,96.5125503540039,-0.19897528330485026,28.0,230.0,36.0,0.6145454545454545,0.4444444444444444,0.0325,cuda,54.0,41.0,42.0,33.0,43.0,38.0,36.0,0.0,71.0,42.0
13,200,-1589.226162636151,175.0,0.49833333333333335,0.4189723320158103,0.33999444907021925,0.9012,13,1,4,0,93.41764068603516,-0.3800834303635817,25.0,225.0,28.0,0.6,0.5384615384615384,0.02,cuda,78.0,35.0,39.0,41.0,41.0,32.0,40.0,0.0,48.0,46.0
14,200,-1704.71345713034,167.0,0.511164274322169,0.4330708661417323,0.4571592492418654,0.8936,14,1,5,0,91.17332458496094,-0.5612264142717633,32.0,227.0,27.0,0.5780590717299579,0.6666666666666666,0.0075,cuda,57.0,44.0,33.0,39.0,44.0,39.0,47.0,0.0,50.0,47.0
15,200,-1562.9333079994524,200.0,0.4751426242868786,0.45185185185185184,0.3708854891052388,0.886,15,1,6,0,87.71995544433594,-0.7546417643229166,40.0,234.0,36.0,0.49700598802395207,0.5151515151515151,0.0025,cuda,72.0,38.0,40.0,33.0,42.0,47.0,39.0,0.0,51.0,38.0
16,200,-1694.8953140594613,151.0,0.5114566284779051,0.5020080321285141,0.3187390787726288,0.8784,16,1,7,0,85.01576232910156,-0.9532780456542969,34.0,226.0,23.0,0.5381526104417671,0.4473684210526316,0.0475,cuda,41.0,46.0,35.0,41.0,38.0,39.0,56.0,0.0,70.0,34.0
17,200,-1550.5934429588315,201.0,0.4905505341002465,0.42738589211618255,0.3232209288371535,0.8708,17,1,8,0,81.36193084716797,-1.1589300537109375,36.0,203.0,38.0,0.6437246963562753,0.5675675675675675,0.0075,cuda,79.0,40.0,51.0,31.0,32.0,46.0,48.0,0.0,36.0,37.0
18,200,-1502.4037442884655,199.0,0.4713804713804714,0.4318181818181818,0.3068061204725935,0.8632,18,1,9,0,77.35652160644531,-1.397618408203125,28.0,233.0,31.0,0.6156716417910447,0.6181818181818182,0.0425,cuda,59.0,50.0,41.0,35.0,49.0,35.0,36.0,0.0,60.0,35.0
19,200,-1674.834916123751,158.0,0.5223140495867769,0.5426008968609866,0.20231785395899182,0.8556,19,1,10,0,75.61001586914062,-1.67416259765625,30.0,198.0,25.0,0.4440789473684211,0.46938775510204084,0.1025,cuda,70.0,54.0,32.0,51.0,38.0,39.0,39.0,0.0,45.0,32.0
20,200,-1669.7396217735031,170.0,0.499184339314845,0.5186721991701245,0.29843040066088394,0.848,20,1,11,0,71.69232177734375,-1.9604644775390625,25.0,213.0,29.0,0.5073529411764706,0.6274509803921569,0.005,cuda,83.0,50.0,43.0,47.0,41.0,34.0,29.0,0.0,42.0,31.0
21,200,-1678.8116972030095,167.0,0.5124792013311148,0.5353159851301115,0.264288083392561,0.8404,21,1,12,0,67.87664794921875,-2.2465531921386717,25.0,243.0,26.0,0.5300353356890459,0.3695652173913043,0.025,cuda,59.0,34.0,32.0,75.0,31.0,32.0,48.0,0.0,45.0,44.0
22,200,-1525.1593696028363,214.0,0.46938775510204084,0.4253731343283582,0.2963566944929787,0.8328,22,1,13,0,63.920127868652344,-2.57578857421875,34.0,240.0,28.0,0.6116838487972509,0.72,0.02,cuda,49.0,40.0,39.0,68.0,38.0,36.0,40.0,0.0,62.0,28.0
23,200,-1566.0633371117272,192.0,0.4749794913863823,0.44029850746268656,0.36945279615153337,0.8252,23,1,14,0,58.97682571411133,-2.9478680419921877,39.0,235.0,33.0,0.5284280936454849,0.5573770491803278,0.0125,cuda,52.0,28.0,71.0,43.0,39.0,45.0,27.0,0.0,59.0,36.0
24,200,-1652.3994664477568,175.0,0.5052802599512591,0.43478260869565216,0.3574972275725209,0.8176,24,1,15,0,53.791683197021484,-3.2855462646484375,25.0,233.0,20.0,0.4164305949008499,0.7,0.0425,cuda,91.0,30.0,45.0,49.0,31.0,30.0,43.0,0.0,46.0,35.0
25,200,-1668.946173992445,164.0,0.5012305168170632,0.5,0.36503800217155263,0.81,25,1,16,0,50.24357604980469,-3.7101226806640626,28.0,240.0,29.0,0.5307692307692308,0.5,0.005,cuda,39.0,55.0,45.0,85.0,39.0,40.0,29.0,0.0,35.0,33.0
26,200,-1628.6958502716761,156.0,0.4941077441077441,0.4866920152091255,0.26466557911908645,0.8024,26,1,17,0,46.80131912231445,-4.206318664550781,19.0,245.0,20.0,0.4068767908309456,0.4117647058823529,0.0475,cuda,37.0,58.0,38.0,89.0,40.0,25.0,36.0,0.0,44.0,33.0
27,200,-1422.3435026996199,226.0,0.4460370994940978,0.46296296296296297,0.4112399355877617,0.7948,27,1,18,0,42.353660583496094,-4.6589794921875,27.0,245.0,26.0,0.6265822784810127,0.5833333333333334,0.015,cuda,38.0,26.0,38.0,92.0,41.0,34.0,36.0,0.0,48.0,47.0
28,200,-1644.790177604335,158.0,0.5170068027210885,0.5198412698412699,0.1693048491013903,0.7872,28,1,19,0,37.79719543457031,-5.3774462890625,29.0,228.0,24.0,0.41297935103244837,0.42857142857142855,0.1075,cuda,28.0,74.0,33.0,93.0,29.0,34.0,33.0,0.0,43.0,33.0
29,200,-1460.4873961869507,211.0,0.46258503401360546,0.41836734693877553,0.38312465040230625,0.7796,29,1,20,0,33.71337890625,-5.9488330078125,32.0,264.0,30.0,0.47368421052631576,0.6666666666666666,0.005,cuda,37.0,81.0,32.0,71.0,35.0,37.0,32.0,0.0,38.0,37.0
30,200,-1536.5369686021502,199.0,0.4788732394366197,0.4612546125461255,0.33473648620092133,0.772,30,1,21,0,30.983510971069336,-6.52456298828125,30.0,242.0,29.0,0.5575539568345323,0.7857142857142857,0.0625,cuda,29.0,56.0,28.0,100.0,40.0,37.0,41.0,0.0,34.0,35.0
31,200,-1646.7335553170753,189.0,0.4928,0.49310344827586206,0.3123147540983607,0.7644,31,1,22,0,29.20730972290039,-7.423790283203125,28.0,257.0,33.0,0.4380165289256198,0.46875,0.02,cuda,21.0,42.0,37.0,121.0,34.0,35.0,33.0,0.0,39.0,38.0
32,200,-1467.349915844864,241.0,0.4574028122415219,0.4845360824742268,0.2633879781420765,0.7568,32,1,23,0,27.572229385375977,-8.404948120117188,23.0,265.0,26.0,0.6075581395348837,0.7441860465116279,0.005,cuda,35.0,82.0,47.0,81.0,30.0,33.0,34.0,0.0,32.0,26.0
33,200,-1574.9599891200796,203.0,0.4804241435562806,0.4664310954063604,0.3759773732950139,0.7492,33,1,24,0,27.30036163330078,-8.825574340820312,22.0,267.0,16.0,0.5819935691318328,0.7586206896551724,0.0,cuda,38.0,30.0,31.0,162.0,18.0,27.0,33.0,0.0,33.0,28.0
34,200,-1548.9426746215227,170.0,0.47079037800687284,0.4756944444444444,0.4710676446617767,0.7416,34,1,25,0,27.651817321777344,-9.794576416015625,27.0,262.0,27.0,0.4307228915662651,0.574468085106383,0.005,cuda,37.0,27.0,43.0,139.0,36.0,33.0,20.0,0.0,33.0,32.0
35,200,-1552.1139921271895,175.0,0.4798973481608212,0.46863468634686345,0.2821150568836074,0.734,35,1,26,0,29.253084182739258,-10.136023559570312,27.0,232.0,39.0,0.5036231884057971,0.47368421052631576,0.005,cuda,26.0,32.0,53.0,90.0,30.0,30.0,32.0,0.0,68.0,39.0
36,200,-1471.0467274850457,185.0,0.47115384615384615,0.4679245283018868,0.24900869438684564,0.7264,36,1,27,0,29.822481155395508,-10.159976806640625,19.0,245.0,21.0,0.5559440559440559,0.8125,0.0325,cuda,33.0,33.0,34.0,143.0,36.0,23.0,33.0,0.0,26.0,39.0
37,200,-1643.1101500183731,157.0,0.49372384937238495,0.5421245421245421,0.4912605879422023,0.7188000000000001,37,1,28,0,28.09005355834961,-10.067749633789063,33.0,244.0,29.0,0.42990654205607476,0.35185185185185186,0.005,cuda,21.0,28.0,39.0,161.0,20.0,39.0,35.0,0.0,33.0,24.0
38,200,-1413.936253575233,189.0,0.4438549955791335,0.4746376811594203,0.34608341810783316,0.7112,38,1,29,0,28.339113235473633,-10.127246704101562,27.0,254.0,22.0,0.5649122807017544,0.717948717948718,0.0075,cuda,35.0,37.0,35.0,150.0,23.0,36.0,30.0,0.0,26.0,28.0
39,200,-1676.8266003513795,174.0,0.4959349593495935,0.49825783972125437,0.4159934047815334,0.7036,39,1,30,0,27.95510482788086,-9.991702880859375,25.0,259.0,28.0,0.39335180055401664,0.6037735849056604,0.0125,cuda,33.0,23.0,30.0,133.0,35.0,31.0,28.0,0.0,48.0,39.0
40,200,-1508.2139544864979,207.0,0.4603960396039604,0.4560810810810811,0.6996326230712712,0.696,40,1,31,0,26.21963882446289,-9.66944580078125,25.0,277.0,19.0,0.5910543130990416,0.6875,0.0025,cuda,36.0,31.0,36.0,132.0,29.0,32.0,27.0,0.0,44.0,33.0
41,200,-2163.5425956778367,43.0,0.5949055053410025,0.8623188405797102,0.4207053469852104,0.6884,41,1,32,0,24.657564163208008,-9.31115234375,28.0,244.0,35.0,0.11326860841423948,0.12307692307692308,0.0025,cuda,24.0,29.0,33.0,139.0,39.0,36.0,33.0,0.0,39.0,28.0
42,200,-1797.6333304119944,165.0,0.5318471337579618,0.46938775510204084,0.20459925600270545,0.6808000000000001,42,1,33,0,25.052087783813477,-9.08664306640625,22.0,270.0,24.0,0.5107913669064749,0.5609756097560976,0.0325,cuda,25.0,35.0,31.0,91.0,32.0,29.0,30.0,0.0,100.0,27.0
43,200,-1415.91435980366,216.0,0.4415475189234651,0.43478260869565216,0.508235294117647,0.6732,43,1,34,0,24.987138748168945,-8.488287963867187,23.0,247.0,29.0,0.6040955631399317,0.7358490566037735,0.0325,cuda,32.0,31.0,26.0,118.0,27.0,31.0,26.0,0.0,86.0,23.0
44,200,-1454.2219719510638,225.0,0.4434351775392238,0.47572815533980584,0.5840110745803773,0.6656,44,1,35,0,23.918996810913086,-8.172530517578124,13.0,280.0,29.0,0.58,0.3793103448275862,0.005,cuda,32.0,20.0,30.0,96.0,36.0,18.0,24.0,0.0,107.0,37.0
45,200,-1734.4504800552445,159.0,0.5044897959183674,0.5423728813559322,0.5488114620644741,0.658,45,1,36,0,23.832094192504883,-7.854288330078125,20.0,270.0,25.0,0.4602649006622517,0.425531914893617,0.0125,cuda,18.0,32.0,22.0,163.0,38.0,24.0,32.0,0.0,44.0,27.0
46,200,-2085.7736423492183,39.0,0.5876375952582558,0.8641509433962264,0.310091743119266,0.6504000000000001,46,1,37,0,23.657310485839844,-7.48704345703125,24.0,242.0,24.0,0.11075949367088607,0.09090909090909091,0.01,cuda,42.0,27.0,28.0,98.0,29.0,33.0,27.0,0.0,90.0,26.0
47,200,-1550.532003078543,198.0,0.47576006573541496,0.44642857142857145,0.2751157894736842,0.6428,47,1,38,0,23.058687210083008,-7.6794195556640625,22.0,252.0,28.0,0.5770609318996416,0.7115384615384616,0.025,cuda,28.0,38.0,31.0,20.0,21.0,31.0,32.0,0.0,147.0,52.0
48,200,-1463.9251030605462,216.0,0.4502487562189055,0.4882154882154882,0.420097244732577,0.6352,48,1,39,0,22.862377166748047,-7.554871826171875,22.0,265.0,33.0,0.5750798722044729,0.6,0.0325,cuda,35.0,29.0,39.0,30.0,35.0,26.0,30.0,0.0,159.0,17.0
49,200,-1689.7807615458555,162.0,0.5048622366288493,0.47368421052631576,0.4371814092953523,0.6275999999999999,49,1,40,0,23.169252395629883,-7.612127685546875,17.0,250.0,17.0,0.5513307984790875,0.6296296296296297,0.0375,cuda,25.0,32.0,26.0,25.0,25.0,23.0,24.0,0.0,188.0,32.0
50,200,-1543.8287758238766,148.0,0.4738706820194863,0.5503597122302158,0.48675555555555555,0.62,50,1,41,0,22.838773727416992,-7.873101806640625,25.0,253.0,25.0,0.4245614035087719,0.5869565217391305,0.0025,cuda,25.0,19.0,29.0,29.0,29.0,30.0,36.0,0.0,176.0,27.0
51,200,-1587.2026478158061,234.0,0.4789180588703262,0.46774193548387094,0.30946083418107834,0.6124,51,1,42,0,21.662769317626953,-8.0981103515625,21.0,282.0,28.0,0.44956140350877194,0.5272727272727272,0.025,cuda,24.0,27.0,62.0,33.0,37.0,26.0,26.0,0.0,141.0,24.0
52,200,-1590.726737070873,200.0,0.4726530612244898,0.5083612040133779,0.5827505827505828,0.6048,52,1,43,0,20.648771286010742,-8.31841552734375,27.0,268.0,31.0,0.534375,0.4915254237288136,0.01,cuda,20.0,34.0,24.0,28.0,22.0,30.0,24.0,0.0,148.0,70.0
53,200,-1478.6148215670523,188.0,0.4616040955631399,0.4659090909090909,0.49356235162686773,0.5972,53,1,44,0,20.069509506225586,-8.604376831054687,18.0,232.0,32.0,0.5671641791044776,0.5806451612903226,0.02,cuda,29.0,31.0,19.0,31.0,31.0,30.0,39.0,0.0,159.0,31.0
54,200,-1432.4071405419973,211.0,0.45058626465661644,0.4,0.630564407619857,0.5896,54,1,45,0,20.929105758666992,-8.695783081054687,15.0,216.0,31.0,0.5691318327974276,0.6181818181818182,0.0125,cuda,77.0,21.0,21.0,30.0,25.0,21.0,17.0,0.0,154.0,34.0
55,200,-1562.1670928240856,180.0,0.47840531561461797,0.408,0.5546995377503852,0.5820000000000001,55,1,46,0,19.123136520385742,-8.738853149414062,27.0,219.0,32.0,0.6061776061776062,0.3770491803278688,0.02,cuda,74.0,25.0,26.0,19.0,20.0,28.0,28.0,0.0,155.0,25.0
56,200,-1564.2445090740964,206.0,0.4758842443729904,0.40711462450592883,0.41384825433976985,0.5744,56,1,47,0,18.976276397705078,-8.530433349609375,18.0,227.0,26.0,0.6444444444444445,0.6530612244897959,0.0225,cuda,65.0,32.0,30.0,22.0,30.0,23.0,31.0,0.0,108.0,59.0
57,200,-2032.8779232084648,74.0,0.5629691409507923,0.8309859154929577,0.5686396677050881,0.5668,57,1,48,0,20.141983032226562,-8.87225341796875,17.0,257.0,34.0,0.1642651296829971,0.32075471698113206,0.0025,cuda,45.0,27.0,29.0,23.0,28.0,19.0,17.0,0.0,108.0,104.0
58,200,-1725.2957598912137,139.0,0.5166112956810631,0.564,0.6951250224860587,0.5591999999999999,58,1,49,0,18.569107055664062,-8.678378295898437,22.0,222.0,28.0,0.4606741573033708,0.3018867924528302,0.02,cuda,81.0,17.0,33.0,24.0,16.0,27.0,27.0,0.0,136.0,39.0
59,200,-1554.8648497593117,229.0,0.4755520504731861,0.450354609929078,0.3302226000440792,0.5516000000000001,59,1,50,0,18.7482852935791,-8.301343383789062,26.0,256.0,26.0,0.640625,0.5714285714285714,0.0325,cuda,85.0,29.0,30.0,19.0,24.0,30.0,37.0,0.0,126.0,20.0
60,200,-1539.405661214865,171.0,0.4845961698584513,0.3165137614678899,0.47604395604395605,0.544,60,1,51,0,18.204971313476562,-7.9540576171875,15.0,194.0,24.0,0.6759259259259259,0.5681818181818182,0.0175,cuda,112.0,31.0,31.0,21.0,19.0,19.0,26.0,0.0,61.0,80.0
61,200,-1331.849410563988,224.0,0.43894107600341586,0.3220338983050847,0.4330744001380977,0.5364,61,1,52,0,16.995258331298828,-7.890364990234375,13.0,206.0,30.0,0.6524822695035462,0.6896551724137931,0.015,cuda,120.0,22.0,22.0,28.0,27.0,18.0,27.0,0.0,95.0,41.0
62,200,-1818.4239730378051,138.0,0.5467860048820179,0.5787401574803149,0.28491921005385995,0.5288,62,1,53,0,17.53219985961914,-7.8049365234375,15.0,234.0,20.0,0.3387096774193548,0.3,0.01,cuda,151.0,25.0,34.0,22.0,28.0,16.0,19.0,0.0,82.0,23.0
63,200,-1494.6123145796023,206.0,0.47540983606557374,0.29910714285714285,0.32435985630207137,0.5212,63,1,54,0,17.796342849731445,-7.887525634765625,23.0,198.0,26.0,0.6756756756756757,0.6078431372549019,0.0225,cuda,148.0,15.0,16.0,29.0,25.0,28.0,27.0,0.0,89.0,23.0
64,200,-1427.361414825213,209.0,0.4560669456066946,0.32926829268292684,0.4776228746378,0.5136000000000001,64,1,55,0,17.32392692565918,-7.969158325195313,23.0,215.0,31.0,0.6434108527131783,0.7288135593220338,0.005,cuda,114.0,24.0,24.0,26.0,27.0,24.0,39.0,0.0,94.0,28.0
65,200,-1478.1153305603584,215.0,0.4700996677740864,0.4253731343283582,0.42771223687254223,0.506,65,1,56,0,16.930404663085938,-8.0893212890625,32.0,232.0,36.0,0.6276595744680851,0.6333333333333333,0.0075,cuda,73.0,14.0,15.0,28.0,28.0,58.0,48.0,0.0,116.0,20.0
66,200,-1616.2378196048082,175.0,0.4901315789473684,0.45703125,0.354271502111169,0.49839999999999995,66,1,57,0,15.337014198303223,-8.233289184570312,59.0,221.0,35.0,0.5415282392026578,0.17142857142857143,0.0975,cuda,39.0,22.0,23.0,19.0,52.0,86.0,27.0,0.0,114.0,18.0
67,200,-2160.4070552631956,33.0,0.5971643035863219,0.8638743455497382,0.36482412060301495,0.4908,67,1,58,0,17.051149368286133,-8.234293212890625,20.0,178.0,14.0,0.1657754010695187,0.08695652173913043,0.0075,cuda,130.0,20.0,26.0,15.0,29.0,23.0,20.0,0.0,108.0,29.0
68,200,-1566.792756330844,159.0,0.4915254237288136,0.4641350210970464,0.3460069800862246,0.48319999999999996,68,1,59,0,16.15496826171875,-8.517518920898437,58.0,209.0,28.0,0.5775862068965517,0.5434782608695652,0.0325,cuda,64.0,23.0,14.0,22.0,24.0,81.0,37.0,0.0,113.0,22.0
69,200,-1445.8380250876012,208.0,0.4580912863070539,0.35802469135802467,0.5591831459221921,0.4756,69,1,60,0,15.922048568725586,-8.154035034179687,33.0,213.0,31.0,0.6850393700787402,0.5964912280701754,0.0675,cuda,20.0,20.0,24.0,37.0,41.0,45.0,78.0,0.0,81.0,54.0
70,200,-2162.1369840438338,50.0,0.5944849959448499,0.8483754512635379,0.3576537911301859,0.46799999999999997,70,1,61,0,16.143871307373047,-8.546555786132812,15.0,266.0,12.0,0.1518987341772152,0.11764705882352941,0.0525,cuda,22.0,22.0,26.0,25.0,27.0,18.0,34.0,0.0,208.0,18.0
71,200,-1544.0798958747316,203.0,0.4731270358306189,0.4372623574144487,0.480375356997144,0.46040000000000003,71,1,62,0,14.749051094055176,-8.352977905273438,46.0,230.0,33.0,0.6457564575645757,0.5833333333333334,0.0425,cuda,30.0,20.0,18.0,18.0,24.0,96.0,19.0,0.0,153.0,22.0
72,200,-1502.5491650496126,211.0,0.48013245033112584,0.4044943820224719,0.4514169835234474,0.4528000000000001,72,1,63,0,14.543120384216309,-7.81723876953125,31.0,235.0,32.0,0.498567335243553,0.5967741935483871,0.145,cuda,20.0,26.0,20.0,20.0,91.0,64.0,68.0,0.0,74.0,17.0
73,200,-1942.1728901337951,66.0,0.5588993981083406,0.8109090909090909,0.5024221453287196,0.44520000000000004,73,1,64,0,14.01240348815918,-7.6366259765625,74.0,221.0,56.0,0.14331210191082802,0.19626168224299065,0.01,cuda,10.0,24.0,29.0,19.0,42.0,109.0,22.0,0.0,120.0,25.0
74,200,-2051.580503307609,38.0,0.595138306789606,0.85,0.3592039800995024,0.4376000000000001,74,1,65,0,14.953200340270996,-7.507158203125,89.0,155.0,46.0,0.14130434782608695,0.1518987341772152,0.015,cuda,25.0,20.0,21.0,26.0,17.0,136.0,58.0,0.0,86.0,11.0
75,200,-1850.1383371254392,115.0,0.5447219983883964,0.6303317535545023,0.4727435210008937,0.43000000000000005,75,1,66,0,14.982702255249023,-7.743775024414062,7.0,195.0,18.0,0.4094488188976378,0.3142857142857143,0.26,cuda,18.0,20.0,14.0,29.0,64.0,13.0,57.0,0.0,114.0,71.0
76,200,-1493.1391344288108,198.0,0.47068538398018167,0.36134453781512604,0.605,0.4224,76,1,67,0,14.962118148803711,-7.825138549804688,14.0,212.0,26.0,0.5936395759717314,0.5769230769230769,0.01,cuda,31.0,17.0,12.0,24.0,23.0,20.0,90.0,0.0,114.0,69.0
77,200,-1238.4336727686368,232.0,0.41421143847487,0.3411764705882353,0.5580508035251426,0.41480000000000006,77,1,68,0,15.598618507385254,-8.05392822265625,13.0,229.0,26.0,0.6678200692041523,0.7647058823529411,0.005,cuda,17.0,20.0,17.0,16.0,18.0,17.0,106.0,0.0,136.0,53.0
78,200,-1501.5437931639897,208.0,0.46862265688671556,0.3684210526315789,0.3782148789229828,0.4072,78,1,69,0,15.386122703552246,-7.949683837890625,9.0,240.0,26.0,0.5886524822695035,0.84,0.01,cuda,23.0,14.0,19.0,47.0,12.0,12.0,77.0,0.0,95.0,101.0
79,200,-1849.7765858384553,88.0,0.5471380471380471,0.704,0.5813813813813813,0.39960000000000007,79,1,70,0,15.252849578857422,-8.150323486328125,15.0,222.0,29.0,0.2839506172839506,0.34545454545454546,0.015,cuda,32.0,18.0,21.0,32.0,18.0,19.0,68.0,0.0,87.0,105.0
80,200,-1702.2735969649561,118.0,0.5145299145299145,0.6024590163934426,0.2854448544485445,0.392,80,1,71,0,15.041128158569336,-8.119515380859376,19.0,222.0,22.0,0.41832669322709165,0.3333333333333333,0.0025,cuda,93.0,22.0,21.0,43.0,17.0,24.0,90.0,0.0,67.0,23.0
81,200,-1646.1297635902747,161.0,0.5032733224222586,0.42731277533039647,0.34875210225361586,0.38439999999999996,81,1,72,0,14.584783554077148,-7.806658325195312,10.0,211.0,19.0,0.6008064516129032,0.41379310344827586,0.02,cuda,19.0,17.0,22.0,92.0,14.0,12.0,100.0,0.0,102.0,22.0
82,200,-1506.5559709047652,159.0,0.47043478260869565,0.4553191489361702,0.41057247259439705,0.3768,82,1,73,0,14.743054389953613,-7.704634399414062,17.0,212.0,24.0,0.569620253164557,0.5714285714285714,0.0075,cuda,138.0,14.0,14.0,24.0,16.0,18.0,29.0,0.0,114.0,33.0
83,200,-1408.2482264507532,230.0,0.4616013071895425,0.2409090909090909,0.4501744532380223,0.3692,83,1,74,0,14.664748191833496,-7.216417236328125,14.0,200.0,21.0,0.7295373665480427,0.6410256410256411,0.0125,cuda,135.0,13.0,11.0,17.0,15.0,17.0,21.0,0.0,83.0,88.0
84,200,-1301.6437259348054,221.0,0.4277056277056277,0.3237704918032787,0.672046783625731,0.36160000000000003,84,1,75,0,14.94711685180664,-7.287861328125,10.0,215.0,29.0,0.6823104693140795,0.5517241379310345,0.01,cuda,112.0,12.0,20.0,21.0,16.0,11.0,20.0,0.0,101.0,87.0
85,200,-1762.9079452732146,141.0,0.5430194805194806,0.4063926940639269,0.1620887856181974,0.354,85,1,76,0,14.59179401397705,-7.489072265625,11.0,205.0,14.0,0.5462184873949579,0.44,0.015,cuda,99.0,19.0,18.0,29.0,19.0,14.0,135.0,0.0,52.0,15.0
86,200,-1674.7595385572567,170.0,0.5201938610662359,0.37155963302752293,0.23393232960984298,0.34640000000000004,86,1,77,0,15.828383445739746,-7.567555541992188,18.0,197.0,21.0,0.5930232558139535,0.4473684210526316,0.0125,cuda,181.0,17.0,17.0,15.0,13.0,21.0,39.0,0.0,72.0,25.0
87,200,-1600.4004050639978,169.0,0.5077424612876935,0.3246753246753247,0.2476995793764364,0.3388000000000001,87,1,78,0,14.032739639282227,-8.251173095703125,11.0,206.0,26.0,0.6025641025641025,0.5714285714285714,0.0125,cuda,34.0,18.0,114.0,14.0,19.0,12.0,92.0,0.0,83.0,14.0
88,200,-1482.7333568598565,167.0,0.47534013605442177,0.3805309734513274,0.2749987674407139,0.33120000000000005,88,1,79,0,14.635475158691406,-8.49819091796875,11.0,208.0,21.0,0.6205357142857143,0.875,0.01,cuda,26.0,15.0,81.0,16.0,16.0,12.0,111.0,0.0,109.0,14.0
89,200,-1819.9458696163726,131.0,0.5293159609120521,0.5836298932384342,0.21412439952585938,0.3236000000000001,89,1,80,0,14.816829681396484,-8.210911865234374,12.0,265.0,16.0,0.3745928338762215,0.5333333333333333,0.015,cuda,19.0,16.0,154.0,10.0,10.0,17.0,62.0,0.0,98.0,14.0
