total_reward,total_throughput,avg_throughput_per_frame,packet_delivery_ratio,packet_drop_rate,avg_queue_length,avg_delay_proxy,energy_efficiency,uav_energy_consumption,iot_energy_consumption,total_energy_consumption,jamming_failure_rate,collision_count,fairness_index,duplicate_target_count,invalid_action_count,episode_id,policy_name,scenario_name
-19766.56431889682,86.0,0.43,0.008602580774232269,0.9813944183254977,9.924499999999993,23.080232558139517,10.617283950617281,4.100000000000001,4.0,8.100000000000001,0.0,0.0,0.1995682676740421,0.0,96.0,0,greedy_nearest,scenario_1_multi_uav
-19737.93799999997,124.0,0.62,0.012350597609561753,0.9776892430278884,9.901999999999992,15.970967741935471,8.985507246376814,5.799999999999995,8.0,13.799999999999995,0.0,0.0,0.2,0.0,106.0,1,greedy_nearest,scenario_1_multi_uav
-19700.161079571528,122.0,0.61,0.012180511182108627,0.978035143769968,9.91249999999999,16.249999999999986,11.24423963133641,5.849999999999996,5.0,10.849999999999996,0.0,0.0,0.1999462654486835,0.0,92.0,2,greedy_nearest,scenario_1_multi_uav
-19399.46099999997,82.0,0.41,0.008360522022838499,0.9814437194127243,9.926999999999992,24.212195121951204,19.999999999999993,4.100000000000001,0.0,4.100000000000001,0.0,0.0,0.2,0.0,108.0,3,greedy_nearest,scenario_1_multi_uav
-19567.73499741017,146.0,0.73,0.01461754104925911,0.9753704445334401,9.897999999999989,13.558904109589026,13.153153153153164,7.099999999999991,4.0,11.09999999999999,0.0,0.0,0.19984999062441403,0.0,100.0,4,greedy_nearest,scenario_1_multi_uav
-20064.651276073877,101.0,0.505,0.00993214672042482,0.9802340446454912,9.927999999999992,19.659405940594045,19.80392156862746,5.099999999999998,0.0,5.099999999999998,0.0,0.0,0.19998039600078416,0.0,88.0,5,greedy_nearest,scenario_1_multi_uav
-19691.17553398092,114.0,0.57,0.011397720455908818,0.9786042791441711,9.911499999999991,17.388596491228057,10.909090909090912,5.4499999999999975,5.0,10.449999999999998,0.0,0.0,0.19993846153846154,0.0,126.0,6,greedy_nearest,scenario_1_multi_uav
-19360.239740582954,124.0,0.62,0.01258755456298853,0.977261191757182,9.91149999999999,15.98629032258063,12.400000000000007,5.999999999999995,4.0,9.999999999999995,0.0,0.0,0.1997920997920998,0.0,94.0,7,greedy_nearest,scenario_1_multi_uav
-19403.12403300697,109.0,0.545,0.011068237205523964,0.9789805036555645,9.911499999999993,18.186238532110078,14.729729729729737,5.399999999999997,2.0,7.399999999999997,0.0,0.0,0.19998316781686584,0.0,100.0,8,greedy_nearest,scenario_1_multi_uav
-19614.345024380385,102.0,0.51,0.010258473297797445,0.979885346474907,9.915499999999993,19.442156862745083,16.859504132231407,5.049999999999999,1.0,6.049999999999999,0.0,0.0,0.19992313604919293,0.0,104.0,9,greedy_nearest,scenario_1_multi_uav
