total_reward,total_throughput,avg_throughput_per_frame,packet_delivery_ratio,packet_drop_rate,avg_queue_length,avg_delay_proxy,energy_efficiency,uav_energy_consumption,iot_energy_consumption,total_energy_consumption,jamming_failure_rate,collision_count,fairness_index,duplicate_target_count,invalid_action_count,episode_id,policy_name,scenario_name
-9746.099593783412,94.0,0.47,0.018970736629667004,0.9709384460141272,9.881999999999994,21.025531914893605,1.767585155105482,6.179898987322326,47.0,53.179898987322325,0.0,0.0,0.5914323962516733,0.0,85.0,0,htt_only,scenario_0_no_jammer
-9827.489292605183,100.0,0.5,0.02,0.97,9.87199999999999,19.74399999999998,1.7731421922565593,6.397056274847702,50.0,56.3970562748477,0.0,0.0,0.2934272300469484,0.0,89.0,1,htt_only,scenario_0_no_jammer
-9820.647414213558,70.0,0.35,0.014144271570014143,0.9761567993534047,9.901999999999992,28.29142857142855,1.761386422808798,4.741421356237301,35.0,39.7414213562373,0.0,0.0,0.2,0.0,106.0,2,htt_only,scenario_0_no_jammer
-9727.293397359124,94.0,0.47,0.019032192751569144,0.9712492407369913,9.872999999999992,21.00638297872339,1.7939435198154683,5.39852813742385,47.0,52.39852813742385,0.0,0.0,0.25972957084068193,0.0,102.0,3,htt_only,scenario_0_no_jammer
-9708.858334609165,100.0,0.5,0.020242914979757085,0.9696356275303644,9.85799999999999,19.71599999999998,1.8132366273798735,5.14999999999999,50.0,55.14999999999999,0.0,0.0,0.2254283137962128,0.0,96.0,4,htt_only,scenario_0_no_jammer
-10121.69833137502,82.0,0.41,0.016012497559070495,0.974223784417106,9.890999999999993,24.124390243902422,1.783606582096561,4.9742640687119195,41.0,45.97426406871192,0.0,0.0,0.23202208419599724,0.0,81.0,5,htt_only,scenario_0_no_jammer
-9705.24757180129,84.0,0.42,0.01708011386742578,0.972753151687678,9.888999999999992,23.545238095238076,1.7620113300011133,5.672792206135775,42.0,47.672792206135775,0.0,0.0,0.41505882352941176,0.0,102.0,6,htt_only,scenario_0_no_jammer
-9768.092560607332,68.0,0.34,0.013795901805640089,0.9760600527490363,9.888999999999996,29.085294117647045,1.7234547141433991,5.4556349186103965,34.0,39.4556349186104,0.0,0.0,0.6316939890710381,0.0,101.0,7,htt_only,scenario_0_no_jammer
-9730.718671559498,92.0,0.46,0.01862348178137652,0.9712550607287449,9.875999999999992,21.46956521739129,1.8083799674378136,4.87426406871192,46.0,50.87426406871192,0.0,0.0,0.23855693348365276,0.0,107.0,8,htt_only,scenario_0_no_jammer
-9691.164906366459,104.0,0.52,0.021061158363710003,0.9688132847306602,9.865999999999989,18.973076923076903,1.7965121909700026,5.889949493661155,52.0,57.889949493661156,0.0,0.0,0.27479674796747966,0.0,94.0,9,htt_only,scenario_0_no_jammer
-9624.370828427122,98.0,0.49,0.020028612303290415,0.970161455139996,9.871999999999991,20.146938775510186,1.8120349279901216,5.08284271247461,49.0,54.08284271247461,0.0,0.0,0.2,0.0,101.0,10,htt_only,scenario_0_no_jammer
-9636.478401854587,102.0,0.51,0.020769700671960906,0.9690490735084504,9.871999999999993,19.356862745098024,1.7711876437057021,6.588477631085012,51.0,57.58847763108501,0.0,0.0,0.5851518560179978,0.0,76.0,11,htt_only,scenario_0_no_jammer
-9817.13513146905,80.0,0.4,0.016116035455278,0.9738114423851733,9.894999999999992,24.73749999999998,1.7944122701178813,4.582842712474611,40.0,44.58284271247461,0.0,0.0,0.2102496714848883,0.0,111.0,12,htt_only,scenario_0_no_jammer
-9863.517081606222,84.0,0.42,0.01682018422106528,0.973568281938326,9.886999999999993,23.540476190476177,1.7715656590677649,5.415685424949229,42.0,47.41568542494923,0.0,0.0,0.28224,0.0,98.0,13,htt_only,scenario_0_no_jammer
-9862.034336596844,82.0,0.41,0.016426282051282052,0.9735576923076923,9.883999999999993,24.107317073170716,1.7416655148259526,6.081370849898462,41.0,47.08137084989846,0.0,0.0,0.2560548362528561,0.0,92.0,14,htt_only,scenario_0_no_jammer
-9939.07279992909,100.0,0.5,0.019782393669634024,0.9707220573689417,9.867999999999988,19.735999999999976,1.7927132029273538,5.781370849898467,50.0,55.781370849898465,0.0,0.0,0.44404973357015987,0.0,98.0,15,htt_only,scenario_0_no_jammer
-9746.776697945765,108.0,0.54,0.021708542713567838,0.9682412060301507,9.863999999999992,18.26666666666665,1.8141246928457107,5.532842712474608,54.0,59.532842712474604,0.0,0.0,0.30438413361169103,0.0,76.0,16,htt_only,scenario_0_no_jammer
-9771.292535819086,90.0,0.45,0.018156142828323583,0.9717571111559411,9.86999999999999,21.933333333333312,1.8114905485752804,4.682842712474612,45.0,49.68284271247461,0.0,0.0,0.21856449001618997,0.0,109.0,17,htt_only,scenario_0_no_jammer
-9676.42855438555,98.0,0.49,0.019910605444941082,0.9703372612759041,9.867999999999993,20.138775510204066,1.7767429388342517,6.157106781186534,49.0,55.157106781186535,0.0,0.0,0.28197298884321786,0.0,85.0,18,htt_only,scenario_0_no_jammer
-9869.567955712804,86.0,0.43,0.01718625099920064,0.9728217426059153,9.877999999999993,22.9720930232558,1.7516325117043237,6.097056274847706,43.0,49.0970562748477,0.0,0.0,0.4686945500633713,0.0,99.0,19,htt_only,scenario_0_no_jammer
-9810.011535839501,82.0,0.41,0.016508959130259713,0.9734246023756795,9.895999999999992,24.13658536585364,1.7610090180125224,5.564213562373084,41.0,46.564213562373084,0.0,0.0,0.48235294117647054,0.0,98.0,20,htt_only,scenario_0_no_jammer
-9910.995274533581,84.0,0.42,0.016736401673640166,0.9736999402271369,9.881999999999996,23.52857142857142,1.8032390276925991,4.582842712474612,42.0,46.582842712474616,0.0,0.0,0.31669658886894075,0.0,81.0,21,htt_only,scenario_0_no_jammer
-9828.750477237296,106.0,0.53,0.021157684630738523,0.9688622754491018,9.864999999999991,18.613207547169793,1.821305841924399,5.1999999999999895,53.0,58.19999999999999,0.0,0.0,0.23243690525444766,0.0,95.0,22,htt_only,scenario_0_no_jammer
-9900.485601464725,64.0,0.32,0.012833366753559254,0.9771405654702225,9.907999999999994,30.96249999999998,1.7554876305496299,4.457106781186539,32.0,36.45710678118654,0.0,0.0,0.5278350515463917,0.0,98.0,23,htt_only,scenario_0_no_jammer
-9769.110999999995,96.0,0.48,0.019339242546333603,0.9705882352941176,9.868999999999993,20.56041666666665,1.8079096045197744,5.09999999999999,48.0,53.09999999999999,0.0,0.0,0.2,0.0,97.0,24,htt_only,scenario_0_no_jammer
-9919.429999999993,78.0,0.39,0.015559545182525433,0.9744663873927788,9.88899999999999,25.356410256410232,1.772727272727273,4.99999999999999,39.0,43.99999999999999,0.0,0.0,0.2,0.0,99.0,25,htt_only,scenario_0_no_jammer
-9793.175731856538,92.0,0.46,0.01850734258700463,0.9714343190504928,9.881999999999994,21.48260869565216,1.7829965954643852,5.598528137423846,46.0,51.59852813742385,0.0,0.0,0.2498229043683589,0.0,88.0,26,htt_only,scenario_0_no_jammer
-9882.10554231501,98.0,0.49,0.019502487562189055,0.970547263681592,9.86799999999999,20.13877551020406,1.7762378172533637,6.172792206135773,49.0,55.172792206135775,0.0,0.0,0.3096067053513862,0.0,92.0,27,htt_only,scenario_0_no_jammer
-9890.641105695051,88.0,0.44,0.017543859649122806,0.972488038277512,9.867999999999995,22.427272727272715,1.776651816616951,5.531370849898469,44.0,49.531370849898465,0.0,0.0,0.49012658227848094,0.0,90.0,28,htt_only,scenario_0_no_jammer
-9807.625221012335,88.0,0.44,0.017684887459807074,0.9722668810289389,9.880999999999993,22.456818181818168,1.7701175115561734,5.714213562373084,44.0,49.71421356237308,0.0,0.0,0.30828025477707005,0.0,69.0,29,htt_only,scenario_0_no_jammer
