episode,step_count,train_reward,train_throughput,train_drop_rate,train_jamming_failure_rate,train_fairness,epsilon,replay_size,updates_per_episode,train_steps,target_update_count,avg_loss,avg_q_tot,mode_usage_harvest,mode_usage_backscatter,mode_usage_active,backscatter_success_rate,active_success_rate,fallback_rate,device,high_level_action_0_count,high_level_action_1_count,high_level_action_2_count,high_level_action_3_count,high_level_action_4_count,high_level_action_5_count,high_level_action_6_count,high_level_action_7_count,high_level_action_8_count,high_level_action_9_count
36,200,-1516.72085823925,196.0,0.4815126050420168,0.41338582677165353,0.29349835739934294,0.7264,36,1,27,0,27.322769165039062,-9.852119140625,16.0,223.0,31.0,0.5436893203883495,0.4827586206896552,0.11,cuda,73.0,35.0,38.0,34.0,85.0,21.0,26.0,29.0,30.0,29.0
37,200,-1256.8911793436214,218.0,0.40819964349376114,0.39776951672862454,0.6369655542152527,0.7188000000000001,37,1,28,0,27.06546401977539,-9.728641357421875,21.0,237.0,32.0,0.6137931034482759,0.6349206349206349,0.0025,cuda,61.0,37.0,23.0,27.0,39.0,26.0,18.0,77.0,28.0,64.0
38,200,-2084.273766783668,64.0,0.5891848264729621,0.792,0.6660162601626015,0.7112,38,1,29,0,26.920814514160156,-9.562201538085937,22.0,224.0,26.0,0.22310756972111553,0.16326530612244897,0.0175,cuda,121.0,30.0,30.0,27.0,33.0,25.0,25.0,60.0,28.0,21.0
39,200,-1464.2322615066166,198.0,0.4735071488645921,0.37037037037037035,0.42168441432720233,0.7036,39,1,30,0,24.55841827392578,-9.24455810546875,25.0,220.0,23.0,0.6640926640926641,0.6341463414634146,0.0025,cuda,110.0,30.0,30.0,30.0,24.0,30.0,32.0,56.0,31.0,27.0
40,200,-1891.5697946253076,103.0,0.5463494667760459,0.6833976833976834,0.5495467495467495,0.696,40,1,31,0,25.52008056640625,-9.025108642578125,26.0,232.0,30.0,0.2996389891696751,0.37037037037037035,0.0025,cuda,70.0,23.0,25.0,29.0,34.0,33.0,30.0,92.0,30.0,34.0
41,200,-1743.389366536394,141.0,0.5151763740771124,0.50199203187251,0.578524661719773,0.6884,41,1,32,0,24.882400512695312,-9.010804443359374,18.0,232.0,19.0,0.5083333333333333,0.59375,0.0025,cuda,81.0,24.0,25.0,29.0,37.0,23.0,22.0,99.0,33.0,27.0
42,200,-1400.5214304660003,208.0,0.4481012658227848,0.3218884120171674,0.6609227008860373,0.6808000000000001,42,1,33,0,22.742151260375977,-8.335843505859375,27.0,204.0,29.0,0.7071129707112971,0.7647058823529411,0.0075,cuda,102.0,23.0,18.0,32.0,22.0,31.0,35.0,87.0,20.0,30.0
43,200,-1432.778485302212,214.0,0.4527363184079602,0.384,0.545385256639276,0.6732,43,1,34,0,22.398818969726562,-8.016015625,33.0,215.0,35.0,0.6067796610169491,0.5223880597014925,0.015,cuda,75.0,34.0,15.0,26.0,25.0,35.0,32.0,103.0,32.0,23.0
44,200,-1578.297140474082,179.0,0.48559670781893005,0.3775933609958506,0.6602988150437918,0.6656,44,1,35,0,22.701040267944336,-7.8180029296875,19.0,211.0,31.0,0.5714285714285714,0.5344827586206896,0.0075,cuda,89.0,26.0,21.0,35.0,34.0,22.0,26.0,96.0,28.0,23.0
45,200,-1993.985230090342,60.0,0.5813953488372093,0.7451923076923077,0.3351955307262569,0.658,45,1,36,0,23.9244384765625,-7.721739501953125,20.0,191.0,18.0,0.270935960591133,0.19230769230769232,0.0125,cuda,129.0,23.0,25.0,34.0,24.0,24.0,30.0,45.0,32.0,34.0
46,200,-1479.7834299820577,211.0,0.46204620462046203,0.3765182186234818,0.3321099548692701,0.6504000000000001,46,1,37,0,23.0236759185791,-7.57987060546875,24.0,219.0,29.0,0.648854961832061,0.7592592592592593,0.015,cuda,84.0,30.0,21.0,28.0,23.0,29.0,25.0,105.0,33.0,22.0
47,200,-1815.0119407614668,86.0,0.5562913907284768,0.5786163522012578,0.26199078993978037,0.6428,47,1,38,0,22.687973022460938,-7.4810943603515625,9.0,147.0,12.0,0.4723926380368098,0.45,0.2825,cuda,76.0,28.0,23.0,26.0,26.0,17.0,32.0,118.0,29.0,25.0
48,200,-1568.5377447432484,195.0,0.47493837304847986,0.46283783783783783,0.5048795060744872,0.6352,48,1,39,0,24.001115798950195,-7.6707666015625,24.0,277.0,19.0,0.5798045602605864,0.53125,0.0275,cuda,28.0,20.0,19.0,25.0,22.0,30.0,27.0,167.0,25.0,37.0
49,200,-1953.2503408302082,37.0,0.5659536541889483,0.8604651162790697,0.4828924162257494,0.6275999999999999,49,1,40,0,20.901094436645508,-7.57938720703125,29.0,230.0,28.0,0.09278350515463918,0.2,0.005,cuda,69.0,26.0,25.0,24.0,24.0,34.0,22.0,117.0,25.0,34.0
50,200,-1556.0303876889777,202.0,0.4730831973898858,0.4069767441860465,0.5800142146410803,0.62,50,1,41,0,21.54483413696289,-7.634287109375,14.0,233.0,25.0,0.5428571428571428,0.6458333333333334,0.005,cuda,81.0,30.0,20.0,22.0,29.0,22.0,18.0,124.0,28.0,26.0
51,200,-1601.8102972867405,180.0,0.4918300653594771,0.42857142857142855,0.9152542372881356,0.6124,51,1,42,0,21.769691467285156,-8.0814453125,20.0,223.0,22.0,0.5992366412213741,0.5897435897435898,0.005,cuda,86.0,21.0,21.0,28.0,24.0,26.0,16.0,129.0,33.0,16.0
52,200,-1415.2995047770823,213.0,0.4339622641509434,0.4735099337748344,0.6186541214972388,0.6048,52,1,43,0,19.4883975982666,-8.307084350585937,20.0,279.0,23.0,0.5876923076923077,0.5,0.005,cuda,26.0,20.0,15.0,30.0,21.0,26.0,26.0,187.0,23.0,26.0
53,200,-1388.0650606366682,216.0,0.4446308724832215,0.3464566929133858,0.6352941176470588,0.5972,53,1,44,0,19.795902252197266,-8.589647216796875,12.0,223.0,31.0,0.6391752577319587,0.5263157894736842,0.02,cuda,17.0,19.0,30.0,25.0,28.0,19.0,79.0,123.0,29.0,31.0
54,200,-1906.5147720434977,89.0,0.5734676742233418,0.6372093023255814,0.09788075378436824,0.5896,54,1,45,0,19.6075439453125,-8.810830078125,15.0,198.0,17.0,0.2857142857142857,0.43333333333333335,0.075,cuda,22.0,27.0,23.0,30.0,24.0,19.0,104.0,107.0,28.0,16.0
55,200,-1857.6210989967396,93.0,0.5490848585690515,0.6084905660377359,0.19512690355329948,0.5820000000000001,55,1,46,0,19.447607040405273,-8.723515014648438,14.0,190.0,22.0,0.3148936170212766,0.475,0.01,cuda,28.0,30.0,26.0,18.0,31.0,21.0,104.0,102.0,19.0,21.0
56,200,-1717.5573691621291,132.0,0.5160202360876898,0.5882352941176471,0.39618008185538883,0.5744,56,1,47,0,19.95134925842285,-8.694712524414063,16.0,234.0,22.0,0.311614730878187,0.5365853658536586,0.005,cuda,28.0,23.0,28.0,22.0,28.0,19.0,83.0,122.0,23.0,24.0
57,200,-1683.73988792916,170.0,0.5004074979625102,0.505338078291815,0.46786465921968595,0.5668,57,1,48,0,18.847309112548828,-8.5053076171875,22.0,251.0,31.0,0.4882154882154882,0.43859649122807015,0.015,cuda,17.0,24.0,18.0,27.0,15.0,25.0,46.0,176.0,27.0,25.0
58,200,-1703.5492522365826,190.0,0.4968051118210863,0.5082508250825083,0.45788939624556063,0.5591999999999999,58,1,49,0,16.860017776489258,-8.401868896484375,17.0,282.0,21.0,0.5091463414634146,0.6216216216216216,0.005,cuda,30.0,21.0,56.0,26.0,14.0,22.0,22.0,158.0,23.0,28.0
59,200,-1470.159840955193,233.0,0.45476973684210525,0.46206896551724136,0.4076209783384015,0.5516000000000001,59,1,50,0,17.60462188720703,-7.839072875976562,17.0,266.0,24.0,0.6121212121212121,0.6739130434782609,0.0025,cuda,30.0,24.0,23.0,25.0,27.0,21.0,28.0,167.0,22.0,33.0
60,200,-1528.2825860485143,198.0,0.45721476510067116,0.5161290322580645,0.81675,0.544,60,1,51,0,17.097898483276367,-7.973848266601562,16.0,280.0,31.0,0.4821917808219178,0.38596491228070173,0.005,cuda,24.0,22.0,35.0,24.0,27.0,17.0,25.0,176.0,35.0,15.0
61,200,-1510.6731570399907,223.0,0.4599504541701073,0.5062111801242236,0.5339453481505342,0.5364,61,1,52,0,18.567468643188477,-7.919171142578125,9.0,290.0,32.0,0.49507389162561577,0.34375,0.0625,cuda,20.0,21.0,16.0,23.0,82.0,13.0,23.0,157.0,23.0,22.0
62,200,-1650.7717112443722,202.0,0.4935064935064935,0.5187713310580204,0.33616740813972645,0.5288,62,1,53,0,15.656291961669922,-7.8094720458984375,26.0,260.0,33.0,0.4985754985754986,0.42857142857142855,0.2375,cuda,27.0,25.0,19.0,16.0,138.0,29.0,24.0,71.0,23.0,28.0
63,200,-2074.41190461799,58.0,0.5765690376569038,0.8443708609271523,0.7052410901467504,0.5212,63,1,54,0,16.049636840820312,-7.840633544921875,19.0,265.0,39.0,0.14,0.1232876712328767,0.02,cuda,15.0,16.0,20.0,31.0,35.0,23.0,22.0,118.0,98.0,22.0
64,200,-1506.8191902208687,224.0,0.45290745290745293,0.4857142857142857,0.693997233748271,0.5136000000000001,64,1,55,0,16.296409606933594,-8.34505615234375,28.0,268.0,47.0,0.5765472312703583,0.5164835164835165,0.0275,cuda,20.0,14.0,21.0,21.0,80.0,38.0,19.0,111.0,56.0,20.0
65,200,-1552.9511082570668,199.0,0.4680327868852459,0.460431654676259,0.6172706725898215,0.506,65,1,56,0,16.29631996154785,-8.148280029296876,43.0,249.0,29.0,0.5668789808917197,0.42,0.0075,cuda,18.0,24.0,20.0,23.0,21.0,78.0,23.0,75.0,95.0,23.0
66,200,-1448.8752320227152,210.0,0.4504201680672269,0.41785714285714287,0.7507660878447395,0.49839999999999995,66,1,57,0,15.741373062133789,-8.210986328125,49.0,243.0,38.0,0.635036496350365,0.6428571428571429,0.015,cuda,19.0,16.0,29.0,21.0,25.0,84.0,24.0,89.0,75.0,18.0
67,200,-1393.905377831123,218.0,0.4315068493150685,0.44932432432432434,0.8403890362511052,0.4908,67,1,58,0,15.066985130310059,-8.233018188476562,43.0,261.0,35.0,0.5728155339805825,0.7192982456140351,0.0375,cuda,22.0,22.0,23.0,24.0,47.0,57.0,14.0,144.0,18.0,29.0
68,200,-1523.6688597819038,204.0,0.4624277456647399,0.4786885245901639,0.7963260619977038,0.48319999999999996,68,1,59,0,14.684150695800781,-7.737702026367187,12.0,277.0,31.0,0.5509554140127388,0.543859649122807,0.02,cuda,15.0,17.0,19.0,13.0,47.0,17.0,15.0,221.0,18.0,18.0
69,200,-1708.1891170218187,168.0,0.5060630557801131,0.5156794425087108,0.3455012853470437,0.4756,69,1,60,0,15.346136093139648,-7.4741058349609375,12.0,270.0,17.0,0.511864406779661,0.53125,0.0125,cuda,30.0,78.0,21.0,26.0,22.0,19.0,17.0,154.0,14.0,19.0
70,200,-1576.1353511525404,194.0,0.47794117647058826,0.4738675958188153,0.37753034406660646,0.46799999999999997,70,1,61,0,15.350088119506836,-7.642880859375,25.0,261.0,26.0,0.5309446254071661,0.6326530612244898,0.015,cuda,20.0,20.0,24.0,26.0,22.0,35.0,17.0,192.0,22.0,22.0
71,200,-1859.8091915107784,128.0,0.5256622516556292,0.691358024691358,0.7471044231646147,0.46040000000000003,71,1,62,0,15.518275260925293,-7.875064086914063,19.0,294.0,31.0,0.3323442136498516,0.2857142857142857,0.005,cuda,19.0,19.0,15.0,17.0,55.0,23.0,18.0,184.0,27.0,23.0
72,200,-1633.0592264870054,159.0,0.48284734133790735,0.5562700964630225,0.5623623623623624,0.4528000000000001,72,1,63,0,15.831794738769531,-8.181983642578125,28.0,288.0,24.0,0.38823529411764707,0.627906976744186,0.005,cuda,16.0,19.0,15.0,20.0,20.0,64.0,18.0,176.0,21.0,31.0
73,200,-1809.4233525408563,121.0,0.5218120805369127,0.6397306397306397,0.5054721215259796,0.44520000000000004,73,1,64,0,14.449955940246582,-8.520113525390625,26.0,267.0,31.0,0.33432835820895523,0.15789473684210525,0.11,cuda,17.0,10.0,21.0,18.0,59.0,31.0,16.0,191.0,13.0,24.0
74,200,-1531.2354337391891,212.0,0.4699093157460841,0.43252595155709345,0.5687674006580612,0.4376000000000001,74,1,65,0,15.494162559509277,-8.816389770507813,34.0,261.0,28.0,0.6078431372549019,0.5306122448979592,0.0075,cuda,17.0,48.0,19.0,23.0,22.0,81.0,45.0,109.0,23.0,13.0
75,200,-1539.334907233915,192.0,0.4732888146911519,0.46598639455782315,0.5342608695652173,0.43000000000000005,75,1,66,0,15.326484680175781,-8.6519140625,16.0,268.0,27.0,0.4941860465116279,0.4230769230769231,0.015,cuda,25.0,15.0,28.0,25.0,74.0,18.0,49.0,89.0,58.0,19.0
76,200,-1375.1951273233785,212.0,0.43609671848013815,0.43986254295532645,0.533903540033262,0.4224,76,1,67,0,15.340405464172363,-7.945259399414063,11.0,259.0,32.0,0.5780730897009967,0.6229508196721312,0.1525,cuda,41.0,16.0,10.0,29.0,99.0,21.0,19.0,100.0,20.0,45.0
77,200,-1557.3370639092573,182.0,0.49957947855340623,0.3605150214592275,0.2693665121574368,0.41480000000000006,77,1,68,0,14.149392127990723,-7.6494598388671875,14.0,222.0,11.0,0.6865079365079365,0.45,0.005,cuda,184.0,21.0,13.0,16.0,14.0,20.0,23.0,69.0,15.0,25.0
78,200,-2053.6845613815067,34.0,0.5942275042444821,0.8057851239669421,0.11041069723018145,0.4072,78,1,69,0,14.802329063415527,-7.016705322265625,24.0,222.0,20.0,0.11188811188811189,0.05555555555555555,0.0125,cuda,165.0,13.0,12.0,12.0,55.0,32.0,15.0,64.0,18.0,14.0
79,200,-1405.814355624708,217.0,0.4505962521294719,0.3706293706293706,0.3599663647135267,0.39960000000000007,79,1,70,0,14.882231712341309,-7.15656494140625,42.0,249.0,37.0,0.6132404181184669,0.6119402985074627,0.005,cuda,95.0,21.0,12.0,24.0,31.0,96.0,25.0,69.0,16.0,11.0
80,200,-1720.7183647287457,147.0,0.5372035977105478,0.36538461538461536,0.20641925777331996,0.392,80,1,71,0,12.968526840209961,-7.670064086914063,15.0,194.0,16.0,0.616504854368932,0.7407407407407407,0.02,cuda,207.0,13.0,14.0,20.0,16.0,20.0,22.0,59.0,16.0,13.0
81,200,-1361.3101634125946,198.0,0.43508771929824563,0.39183673469387753,0.5065116279069768,0.38439999999999996,81,1,72,0,14.656449317932129,-7.83487548828125,34.0,223.0,22.0,0.6241610738255033,0.2926829268292683,0.0025,cuda,49.0,18.0,12.0,96.0,15.0,74.0,44.0,64.0,13.0,15.0
82,200,-2031.8703753103703,77.0,0.5688375927452597,0.7535211267605634,0.25987289064212143,0.3768,82,1,73,0,13.2613525390625,-7.6347314453125,24.0,260.0,24.0,0.23300970873786409,0.11363636363636363,0.005,cuda,11.0,91.0,13.0,27.0,67.0,35.0,49.0,68.0,16.0,23.0
83,200,-1352.6698761311227,204.0,0.4348958333333333,0.36065573770491804,0.7868406125921724,0.3692,83,1,74,0,14.032476425170898,-7.69738037109375,63.0,202.0,43.0,0.6889763779527559,0.37662337662337664,0.005,cuda,64.0,9.0,15.0,107.0,10.0,95.0,15.0,58.0,12.0,15.0
84,200,-1576.490012510997,198.0,0.4805510534846029,0.3992248062015504,0.5579846285226302,0.36160000000000003,84,1,75,0,13.562795639038086,-7.9715478515625,60.0,221.0,37.0,0.635036496350365,0.3870967741935484,0.005,cuda,33.0,11.0,18.0,99.0,10.0,104.0,19.0,75.0,17.0,14.0
85,200,-1713.5965177555547,190.0,0.4940143655227454,0.5375,0.6554103122730573,0.354,85,1,76,0,15.068195343017578,-7.762298583984375,11.0,291.0,30.0,0.43832020997375326,0.39655172413793105,0.0125,cuda,10.0,11.0,16.0,38.0,71.0,15.0,15.0,107.0,101.0,16.0
86,200,-1617.0260699253201,195.0,0.4806451612903226,0.48494983277591974,0.9208136578278242,0.34640000000000004,86,1,77,0,14.322707176208496,-7.563107299804687,26.0,272.0,27.0,0.4417989417989418,0.5283018867924528,0.0075,cuda,20.0,14.0,18.0,12.0,26.0,41.0,14.0,237.0,12.0,6.0
87,200,-2128.7162142435723,46.0,0.5871559633027523,0.8770226537216829,0.7197278911564624,0.3388000000000001,87,1,78,0,13.763463973999023,-7.951448974609375,25.0,279.0,30.0,0.12461059190031153,0.10714285714285714,0.01,cuda,17.0,9.0,9.0,15.0,19.0,43.0,19.0,183.0,72.0,14.0
88,200,-1549.4644114054279,214.0,0.46504065040650405,0.4664429530201342,0.7682603590001678,0.33120000000000005,88,1,79,0,13.87109088897705,-8.331322021484375,16.0,270.0,29.0,0.5911949685534591,0.48148148148148145,0.205,cuda,11.0,11.0,14.0,16.0,114.0,18.0,26.0,161.0,10.0,19.0
89,200,-1975.0577552577226,73.0,0.5527896995708155,0.808641975308642,0.9524575513851652,0.3236000000000001,89,1,80,0,13.304753303527832,-8.452476806640625,15.0,287.0,37.0,0.20249221183800623,0.1111111111111111,0.0175,cuda,12.0,14.0,12.0,12.0,55.0,17.0,10.0,236.0,19.0,13.0
