step,primary_busy,successful_packets,dropped_packets,avg_queue_length,total_iot_energy,total_uav_energy,jamming_failures,collision_count,duplicate_target_count,invalid_action_rate,out_of_coverage_action_rate,jammed_transmission_rate,invalid_action_count,out_of_coverage_action_count,no_queue_selected_count,insufficient_energy_count,busy_mode_invalid_count,jammed_transmission_count,successful_backscatter_packets,successful_active_packets,attempted_backscatter_packets,attempted_active_packets,backscatter_success_rate,active_success_rate,harvested_energy_total,mode_usage_idle,mode_usage_harvest,mode_usage_backscatter,mode_usage_active,mode_usage_relay,mode_usage_avoid_jammer,greedy_fallback_count,per_uav_served_packets_uav_0,per_uav_served_packets_uav_1,per_iot_delivered_packets_iot_0,per_iot_delivered_packets_iot_1,per_iot_delivered_packets_iot_2,per_iot_delivered_packets_iot_3,per_iot_delivered_packets_iot_4,per_iot_delivered_packets_iot_5,per_iot_delivered_packets_iot_6,per_iot_delivered_packets_iot_7,per_iot_delivered_packets_iot_8,per_iot_delivered_packets_iot_9,reward_total,reward_throughput,reward_avoidance,penalty_drop,penalty_delay,penalty_energy,penalty_jamming,penalty_collision,penalty_unfairness,episode_id,policy_name,scenario_name
0.0,0.0,0.0,0.0,0.3,62.23319184940052,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0,htt_only,scenario_2a_static_jammer_weak
1.0,0.0,0.0,0.0,0.7,61.23319184940052,1999.8085786437628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07191421356237308,0.0,0.0,0.0,0.06999999999999999,0.0019142135623730955,0.0,0.0,0.0,0,htt_only,scenario_2a_static_jammer_weak
2.0,0.0,1.0,0.0,1.0,59.23319184940052,1999.7085786437628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.718999999999998,1.0,0.0,0.0,0.1,0.001,0.0,0.0,0.18000000000000202,0,htt_only,scenario_2a_static_jammer_weak
3.0,0.0,0.0,0.0,1.1,58.23319184940052,1999.5171572875256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2919142135623751,0.0,0.0,0.0,0.11000000000000001,0.0019142135623730955,0.0,0.0,0.18000000000000202,0,htt_only,scenario_2a_static_jammer_weak
4.0,0.0,1.0,0.0,1.4,56.23319184940052,1999.4171572875257,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.30100000000000204,1.0,0.0,0.0,0.13999999999999999,0.001,1.0,0.0,0.16000000000000203,0,htt_only,scenario_2a_static_jammer_weak
5.0,0.0,2.0,0.0,1.7,55.23319184940052,1999.2257359312885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.6814191197709594,2.0,0.0,0.0,0.17,0.0019142135623730955,0.0,0.0,0.14666666666666758,0,htt_only,scenario_2a_static_jammer_weak
6.0,0.0,0.0,0.0,2.0,54.23319184940052,1999.0343145750512,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,-1.3485808802290407,0.0,0.0,0.0,0.2,0.0019142135623730955,1.0,0.0,0.14666666666666758,0,htt_only,scenario_2a_static_jammer_weak
7.0,0.0,2.0,0.0,2.2,52.23319184940052,1998.9343145750513,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.6304285714285712,2.0,0.0,0.0,0.22000000000000003,0.001,1.0,0.0,0.14857142857142894,0,htt_only,scenario_2a_static_jammer_weak
8.0,1.0,0.0,0.0,2.7,54.23319184940052,1998.8343145750514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,-0.41957142857142893,0.0,0.0,0.0,0.27,0.001,0.0,0.0,0.14857142857142894,0,htt_only,scenario_2a_static_jammer_weak
9.0,1.0,0.0,0.0,2.9,56.23319184940052,1998.7343145750515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,-0.43957142857142895,0.0,0.0,0.0,0.29,0.001,0.0,0.0,0.14857142857142894,0,htt_only,scenario_2a_static_jammer_weak
10.0,0.0,0.0,0.0,3.4,54.23319184940052,1998.6343145750516,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,-2.489571428571429,0.0,0.0,0.0,0.34,0.001,2.0,0.0,0.14857142857142894,0,htt_only,scenario_2a_static_jammer_weak
11.0,1.0,0.0,0.0,4.0,56.23319184940052,1998.5343145750517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,-0.5495714285714289,0.0,0.0,0.0,0.4,0.001,0.0,0.0,0.14857142857142894,0,htt_only,scenario_2a_static_jammer_weak
12.0,1.0,0.0,0.0,4.8,58.23319184940052,1998.4343145750518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,-0.6295714285714289,0.0,0.0,0.0,0.48,0.001,0.0,0.0,0.14857142857142894,0,htt_only,scenario_2a_static_jammer_weak
13.0,0.0,1.0,0.0,5.1,56.23319184940052,1998.3343145750518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.34057894736842076,1.0,0.0,0.0,0.51,0.001,0.0,0.0,0.14842105263157923,0,htt_only,scenario_2a_static_jammer_weak
14.0,1.0,0.0,0.0,5.5,58.23319184940052,1998.234314575052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,-0.6994210526315793,0.0,0.0,0.0,0.55,0.001,0.0,0.0,0.14842105263157923,0,htt_only,scenario_2a_static_jammer_weak
15.0,1.0,0.0,0.0,6.1,60.23319184940052,1998.134314575052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,-0.7594210526315792,0.0,0.0,0.0,0.61,0.001,0.0,0.0,0.14842105263157923,0,htt_only,scenario_2a_static_jammer_weak
16.0,1.0,0.0,0.0,6.7,62.23319184940052,1998.0343145750521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999999999999991,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,-0.8194210526315793,0.0,0.0,0.0,0.67,0.001,0.0,0.0,0.14842105263157923,0,htt_only,scenario_2a_static_jammer_weak
17.0,1.0,0.0,0.0,7.5,64.23319184940053,1997.9343145750522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,-0.8994210526315792,0.0,0.0,0.0,0.75,0.001,0.0,0.0,0.14842105263157923,0,htt_only,scenario_2a_static_jammer_weak
18.0,1.0,0.0,0.0,8.0,66.23319184940053,1997.8343145750523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,-0.9494210526315793,0.0,0.0,0.0,0.8,0.001,0.0,0.0,0.14842105263157923,0,htt_only,scenario_2a_static_jammer_weak
19.0,1.0,0.0,0.0,8.3,68.23319184940053,1997.7343145750524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,-0.9794210526315793,0.0,0.0,0.0,0.8300000000000001,0.001,0.0,0.0,0.14842105263157923,0,htt_only,scenario_2a_static_jammer_weak
20.0,0.0,4.0,0.0,8.0,66.23319184940053,1997.6343145750525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,3.046450980392157,4.0,0.0,0.0,0.8,0.001,0.0,0.0,0.15254901960784326,0,htt_only,scenario_2a_static_jammer_weak
21.0,1.0,0.0,0.0,8.2,68.23319184940053,1997.5343145750526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,-0.9735490196078432,0.0,0.0,0.0,0.82,0.001,0.0,0.0,0.15254901960784326,0,htt_only,scenario_2a_static_jammer_weak
22.0,1.0,0.0,0.0,9.1,70.23319184940053,1997.4343145750527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,-1.0635490196078432,0.0,0.0,0.0,0.91,0.001,0.0,0.0,0.15254901960784326,0,htt_only,scenario_2a_static_jammer_weak
23.0,0.0,4.0,0.0,9.0,68.23319184940053,1997.3343145750528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,2.9444545454545454,4.0,0.0,0.0,0.9,0.001,0.0,0.0,0.1545454545454546,0,htt_only,scenario_2a_static_jammer_weak
24.0,1.0,0.0,0.0,9.5,70.23319184940053,1997.2343145750528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,-1.1055454545454546,0.0,0.0,0.0,0.9500000000000001,0.001,0.0,0.0,0.1545454545454546,0,htt_only,scenario_2a_static_jammer_weak
25.0,1.0,0.0,0.0,10.2,72.23319184940053,1997.134314575053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,-1.1755454545454544,0.0,0.0,0.0,1.02,0.001,0.0,0.0,0.1545454545454546,0,htt_only,scenario_2a_static_jammer_weak
26.0,1.0,0.0,0.0,11.0,74.23319184940053,1997.034314575053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,-1.2555454545454545,0.0,0.0,0.0,1.1,0.001,0.0,0.0,0.1545454545454546,0,htt_only,scenario_2a_static_jammer_weak
27.0,0.0,0.0,0.0,11.3,72.23319184940053,1996.9343145750531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,-1.2855454545454545,0.0,0.0,0.0,1.1300000000000001,0.001,0.0,0.0,0.1545454545454546,0,htt_only,scenario_2a_static_jammer_weak
