total_reward,total_throughput,avg_throughput_per_frame,packet_delivery_ratio,packet_drop_rate,avg_queue_length,avg_delay_proxy,energy_efficiency,uav_energy_consumption,iot_energy_consumption,total_energy_consumption,jamming_failure_rate,collision_count,fairness_index,duplicate_target_count,invalid_action_count,invalid_action_rate,out_of_coverage_action_count,out_of_coverage_action_rate,no_queue_selected_count,insufficient_energy_count,busy_mode_invalid_count,jammed_transmission_count,jammed_transmission_rate,successful_backscatter_packets,successful_active_packets,attempted_backscatter_packets,attempted_active_packets,backscatter_success_rate,active_success_rate,harvested_energy_total,mode_usage_idle,mode_usage_harvest,mode_usage_backscatter,mode_usage_active,mode_usage_relay,mode_usage_avoid_jammer,greedy_fallback_count,per_uav_served_packets_uav_0,per_uav_served_packets_uav_1,per_iot_delivered_packets_iot_0,per_iot_delivered_packets_iot_1,per_iot_delivered_packets_iot_2,per_iot_delivered_packets_iot_3,per_iot_delivered_packets_iot_4,per_iot_delivered_packets_iot_5,per_iot_delivered_packets_iot_6,per_iot_delivered_packets_iot_7,per_iot_delivered_packets_iot_8,per_iot_delivered_packets_iot_9,per_iot_delivered_packets_iot_10,per_iot_delivered_packets_iot_11,per_iot_delivered_packets_iot_12,per_iot_delivered_packets_iot_13,per_iot_delivered_packets_iot_14,episode_id,policy_name,scenario_name
-2269.6713370173643,12.0,0.06,0.010084033613445379,0.611764705882353,23.90666666666667,398.4444444444445,0.7320902647306881,16.391421356237274,0.0,16.391421356237274,0.9628482972136223,0.0,0.09230769230769226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,0.9628482972136223,12.0,0.0,323.0,0.0,0.03715170278637771,0.0,2.0,75.0,2.0,323.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,10,backscatter_only,scenario_4_backscatter_types_calibrated
-1665.2356438208783,164.0,0.82,0.14065180102915953,0.5188679245283019,21.09299999999999,25.723170731707306,10.123456790123482,16.19999999999996,0.0,16.19999999999996,0.5030864197530864,0.0,0.15638118495261352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.5030864197530864,164.0,0.0,327.0,0.0,0.5015290519877675,0.0,0.0,76.0,0.0,324.0,0.0,0.0,0.0,0.0,155.0,9.0,0.0,2.0,0.0,86.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,63.0,11,backscatter_only,scenario_4_backscatter_types_calibrated
-1680.1860475622286,192.0,0.96,0.15828524319868095,0.516075845012366,20.784666666666663,21.65069444444444,11.566265060240987,16.599999999999966,0.0,16.599999999999966,0.5212121212121212,0.0,0.1888427846934071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.5212121212121212,192.0,0.0,365.0,0.0,0.5260273972602739,0.0,2.0,68.0,2.0,330.0,0.0,0.0,0.0,0.0,191.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,73.0,1.0,0.0,0.0,0.0,0.0,12,backscatter_only,scenario_4_backscatter_types_calibrated
-1566.0582902645008,250.0,1.25,0.20358306188925082,0.499185667752443,19.784333333333336,15.82746666666667,15.337423312883471,16.29999999999996,0.0,16.29999999999996,0.5,0.0,0.22372565864833907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.5,250.0,0.0,418.0,0.0,0.5980861244019139,0.0,0.0,74.0,0.0,326.0,0.0,0.0,0.0,0.0,248.0,2.0,2.0,0.0,0.0,0.0,91.0,0.0,15.0,67.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,13,backscatter_only,scenario_4_backscatter_types_calibrated
-1560.7872596755378,226.0,1.13,0.19023569023569023,0.4957912457912458,20.54266666666667,18.17935103244838,13.865030674846658,16.29999999999996,0.0,16.29999999999996,0.5061728395061729,0.0,0.19349168466113573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.5061728395061729,226.0,0.0,524.0,0.0,0.4312977099236641,0.0,2.5,74.0,2.0,324.0,0.0,0.0,0.0,0.0,221.0,5.0,0.0,56.0,0.0,0.0,0.0,75.0,1.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,backscatter_only,scenario_4_backscatter_types_calibrated
-1675.2610663393314,217.0,1.085,0.17346123101518784,0.5179856115107914,20.451666666666675,18.849462365591407,13.6477987421384,15.89999999999996,0.0,15.89999999999996,0.49050632911392406,0.0,0.19526445646990526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.49050632911392406,217.0,0.0,374.0,0.0,0.5802139037433155,0.0,2.5,82.0,2.0,316.0,0.0,0.0,0.0,0.0,213.0,4.0,0.0,83.0,0.0,0.0,0.0,46.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,84.0,0.0,15,backscatter_only,scenario_4_backscatter_types_calibrated
-1643.0707199100257,213.0,1.065,0.17430441898527005,0.5155482815057283,20.487666666666684,19.23724569640064,13.653846153846189,15.59999999999996,0.0,15.59999999999996,0.4967948717948718,0.0,0.22234801146805852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.4967948717948718,213.0,0.0,524.0,0.0,0.4064885496183206,0.0,0.0,88.0,0.0,312.0,0.0,0.0,0.0,0.0,197.0,16.0,0.0,2.0,0.0,49.0,69.0,0.0,0.0,14.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,16,backscatter_only,scenario_4_backscatter_types_calibrated
-1844.6336430268,165.0,0.825,0.13064133016627077,0.5471100554235946,21.60699999999997,26.190303030302996,10.06097560975612,16.399999999999963,0.0,16.399999999999963,0.5,0.0,0.15594123206461036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.5,165.0,0.0,328.0,0.0,0.5030487804878049,0.0,2.5,72.0,2.0,326.0,0.0,0.0,0.0,0.0,159.0,6.0,5.0,4.0,0.0,0.0,0.0,85.0,4.0,0.0,66.0,0.0,0.0,1.0,0.0,0.0,0.0,17,backscatter_only,scenario_4_backscatter_types_calibrated
-2299.5413852201377,8.0,0.04,0.006661115736885929,0.6186511240632806,24.246333333333332,606.1583333333333,0.5098327180424631,15.69142135623727,0.0,15.69142135623727,0.9742765273311897,0.0,0.16410256410256366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,0.9742765273311897,8.0,0.0,312.0,0.0,0.02564102564102564,0.0,0.0,89.0,0.0,311.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,18,backscatter_only,scenario_4_backscatter_types_calibrated
-1666.3165645513484,197.0,0.985,0.16267547481420314,0.509496284062758,21.206999999999994,21.529949238578673,11.939393939393964,16.499999999999964,0.0,16.499999999999964,0.5181818181818182,0.0,0.15452826056660496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,0.5181818181818182,197.0,0.0,440.0,0.0,0.44772727272727275,0.0,0.0,70.0,0.0,330.0,0.0,0.0,0.0,0.0,191.0,6.0,0.0,0.0,2.0,0.0,89.0,0.0,0.0,0.0,0.0,93.0,0.0,13.0,0.0,0.0,0.0,19,backscatter_only,scenario_4_backscatter_types_calibrated
-1646.877411958472,187.0,0.935,0.1570109151973132,0.5138539042821159,21.109,22.576470588235296,11.804496313480872,15.84142135623727,0.0,15.84142135623727,0.4935897435897436,0.0,0.15580208959878813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.4935897435897436,187.0,0.0,344.0,0.0,0.5436046511627907,0.0,2.0,86.0,2.0,312.0,0.0,0.0,0.0,0.0,184.0,3.0,0.0,0.0,0.0,3.0,83.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,20,backscatter_only,scenario_4_backscatter_types_calibrated
-1686.4209675927395,223.0,1.115,0.17754777070063693,0.5151273885350318,21.053666666666686,18.882212257100168,13.765432098765466,16.19999999999996,0.0,16.19999999999996,0.5,0.0,0.19413636274911675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.5,223.0,0.0,386.0,0.0,0.5777202072538861,0.0,2.5,76.0,2.0,322.0,0.0,0.0,0.0,0.0,220.0,3.0,1.0,92.0,0.0,0.0,56.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,backscatter_only,scenario_4_backscatter_types_calibrated
-1741.7668846506351,153.0,0.765,0.12814070351758794,0.5360134003350083,21.315999999999995,27.864052287581693,9.870967741935509,15.499999999999961,0.0,15.499999999999961,0.5032467532467533,0.0,0.1413971187822778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.5032467532467533,153.0,0.0,308.0,0.0,0.4967532467532468,0.0,2.5,90.0,2.0,308.0,0.0,0.0,0.0,0.0,145.0,8.0,80.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,22,backscatter_only,scenario_4_backscatter_types_calibrated
-1813.558855575757,157.0,0.785,0.12753858651502845,0.5418359057676686,22.063333333333308,28.106157112526507,9.812500000000025,15.99999999999996,0.0,15.99999999999996,0.5062893081761006,0.0,0.14520338134370123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.5062893081761006,157.0,0.0,318.0,0.0,0.4937106918238994,0.0,2.5,80.0,2.0,318.0,0.0,0.0,0.0,0.0,150.0,7.0,0.0,0.0,72.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,23,backscatter_only,scenario_4_backscatter_types_calibrated
-1687.7085773129047,191.0,0.955,0.15733113673805602,0.5189456342668863,21.060333333333325,22.052705061082015,11.863354037267111,16.09999999999996,0.0,16.09999999999996,0.5125,0.0,0.17503178601415378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.5125,191.0,0.0,357.0,0.0,0.5350140056022409,0.0,2.0,78.0,2.0,320.0,0.0,0.0,0.0,0.0,187.0,4.0,3.0,0.0,0.0,0.0,1.0,24.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,24,backscatter_only,scenario_4_backscatter_types_calibrated
-1772.5393768444815,159.0,0.795,0.1318407960199005,0.5406301824212272,21.696333333333303,27.29098532494755,10.000000000000025,15.89999999999996,0.0,15.89999999999996,0.509493670886076,0.0,0.14558175693184763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.509493670886076,159.0,0.0,472.0,0.0,0.336864406779661,0.0,2.5,82.0,2.0,316.0,0.0,0.0,0.0,0.0,151.0,8.0,0.0,0.0,83.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,25,backscatter_only,scenario_4_backscatter_types_calibrated
-1693.211734435209,183.0,0.915,0.15186721991701244,0.5228215767634855,21.04599999999999,23.00109289617485,11.296296296296324,16.19999999999996,0.0,16.19999999999996,0.5031055900621118,0.0,0.18464973947564303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.5031055900621118,183.0,0.0,345.0,0.0,0.5304347826086957,0.0,2.5,76.0,2.0,322.0,0.0,0.0,0.0,0.0,178.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,28.0,79.0,0.0,5.0,0.0,0.0,0.0,26,backscatter_only,scenario_4_backscatter_types_calibrated
-1690.1194145879858,184.0,0.92,0.15257048092868988,0.5232172470978441,21.19700000000003,23.04021739130438,12.15209561050912,15.141421356237272,0.0,15.141421356237272,0.5167785234899329,0.0,0.16071394664388114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.5167785234899329,184.0,0.0,486.0,0.0,0.3786008230452675,0.0,2.5,100.0,2.0,298.0,0.0,0.0,0.0,0.0,181.0,3.0,0.0,0.0,79.0,0.0,3.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,27,backscatter_only,scenario_4_backscatter_types_calibrated
-1601.8948799937655,203.0,1.015,0.17159763313609466,0.4987320371935757,21.24133333333332,20.92742200328406,12.378048780487832,16.399999999999963,0.0,16.399999999999963,0.50920245398773,0.0,0.17553297978829893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.50920245398773,203.0,0.0,374.0,0.0,0.5427807486631016,0.0,2.5,72.0,2.0,326.0,0.0,0.0,0.0,0.0,200.0,3.0,0.0,0.0,0.0,0.0,26.0,3.0,87.0,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28,backscatter_only,scenario_4_backscatter_types_calibrated
-1651.288426443784,181.0,0.905,0.15287162162162163,0.5160472972972973,21.089666666666652,23.30349907918967,11.602564102564132,15.59999999999996,0.0,15.59999999999996,0.4967948717948718,0.0,0.1826600875358925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.4967948717948718,181.0,0.0,486.0,0.0,0.3724279835390947,0.0,0.0,88.0,0.0,312.0,0.0,0.0,0.0,0.0,174.0,7.0,0.0,66.0,0.0,0.0,0.0,0.0,83.0,0.0,26.0,0.0,0.0,0.0,0.0,6.0,0.0,29,backscatter_only,scenario_4_backscatter_types_calibrated
