total_reward,total_throughput,avg_throughput_per_frame,packet_delivery_ratio,packet_drop_rate,avg_queue_length,avg_delay_proxy,energy_efficiency,uav_energy_consumption,iot_energy_consumption,total_energy_consumption,jamming_failure_rate,collision_count,fairness_index,duplicate_target_count,invalid_action_count,invalid_action_rate,out_of_coverage_action_count,out_of_coverage_action_rate,no_queue_selected_count,insufficient_energy_count,busy_mode_invalid_count,jammed_transmission_count,jammed_transmission_rate,successful_backscatter_packets,successful_active_packets,attempted_backscatter_packets,attempted_active_packets,backscatter_success_rate,active_success_rate,harvested_energy_total,mode_usage_idle,mode_usage_harvest,mode_usage_backscatter,mode_usage_active,mode_usage_relay,mode_usage_avoid_jammer,greedy_fallback_count,per_uav_served_packets_uav_0,per_iot_delivered_packets_iot_0,per_iot_delivered_packets_iot_1,per_iot_delivered_packets_iot_2,per_iot_delivered_packets_iot_3,per_iot_delivered_packets_iot_4,episode_id,policy_name,scenario_name,per_uav_served_packets_uav_1,per_iot_delivered_packets_iot_5,per_iot_delivered_packets_iot_6,per_iot_delivered_packets_iot_7,per_iot_delivered_packets_iot_8,per_iot_delivered_packets_iot_9,per_iot_delivered_packets_iot_10,per_iot_delivered_packets_iot_11,per_iot_delivered_packets_iot_12,per_iot_delivered_packets_iot_13,per_iot_delivered_packets_iot_14
-4999.796718467109,44.0,0.22,0.017959183673469388,0.9008163265306123,19.085000000000008,86.75000000000004,1.5438596491228085,12.499999999999972,16.0,28.49999999999997,0.8709677419354839,0.0,0.1816135084427767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.8709677419354839,16.0,28.0,232.0,32.0,0.06896551724137931,0.875,2.0,150.0,2.0,232.0,16.0,0.0,0.0,0.0,15.0,0.0,29.0,0.0,0.0,0.0,1,greedy_nearest,scenario_2a_static_jammer_weak,29.0,0.0,0.0,0.0,15.0,0.0,,,,,
-4683.062108955773,76.0,0.38,0.03171953255425709,0.8852253756260434,18.947500000000012,49.861842105263186,2.968750000000003,11.599999999999975,14.0,25.599999999999973,0.44782608695652176,0.0,0.12008316008316008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.44782608695652176,60.0,16.0,216.0,28.0,0.2777777777777778,0.5714285714285714,2.0,168.0,2.0,216.0,14.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,7.0,0.0,2,greedy_nearest,scenario_2a_static_jammer_weak,7.0,0.0,69.0,0.0,0.0,0.0,,,,,
-5383.719932980764,49.0,0.245,0.02065767284991568,0.8950252951096122,18.82,76.81632653061224,0.6462207400877898,17.82548339959391,58.0,75.8254833995939,0.8308270676691729,113.0,0.4555977229601517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.8308270676691729,11.0,38.0,208.0,116.0,0.052884615384615384,0.3275862068965517,0.0,134.0,0.0,208.0,58.0,0.0,0.0,0.0,16.0,2.0,2.0,18.0,0.0,10.0,0,greedy_sinr,scenario_2a_static_jammer_weak,33.0,7.0,1.0,0.0,6.0,3.0,,,,,
-4863.2338355365455,77.0,0.385,0.03162217659137577,0.8862422997946612,19.045000000000005,49.46753246753248,0.949112447127834,17.12842712474618,64.0,81.12842712474618,0.778169014084507,0.0,0.5454461821527138,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.778169014084507,15.0,62.0,220.0,128.0,0.06818181818181818,0.484375,2.0,114.0,2.0,220.0,64.0,0.0,0.0,0.0,38.0,4.0,25.0,8.0,10.0,4.0,1,greedy_sinr,scenario_2a_static_jammer_weak,39.0,0.0,4.0,0.0,13.0,9.0,,,,,
-4825.366938218374,47.0,0.235,0.019764507989907486,0.8961312026913373,18.963000000000008,80.69361702127664,0.6548711052727576,15.769848480983478,56.0,71.76984848098348,0.7913385826771654,0.0,0.30553250345781463,1.0,1.0,0.0025,0.0,0.0,0.0,1.0,0.0,201.0,0.7913385826771654,19.0,28.0,198.0,112.0,0.09595959595959595,0.25,2.0,143.0,2.0,198.0,57.0,0.0,0.0,0.0,41.0,11.0,2.0,2.0,3.0,2.0,2,greedy_sinr,scenario_2a_static_jammer_weak,6.0,0.0,24.0,2.0,0.0,1.0,,,,,
-3968.106378590015,275.0,1.375,0.11525565800502934,0.8046940486169321,18.620500000000003,13.54218181818182,1.3355998057309373,19.900000000000013,186.0,205.9,0.0,0.0,0.2082587503098064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,371.0,0.0,0.7412398921832885,187.04648630489947,2.0,212.0,0.0,186.0,0.0,0.0,0.0,129.0,0.0,0.0,142.0,0.0,4.0,0,htt_only,scenario_2a_static_jammer_weak,146.0,127.0,0.0,0.0,2.0,0.0,,,,,
-4140.038517855829,246.0,1.23,0.10119292472233649,0.8181818181818182,18.826999999999995,15.306504065040647,1.2551020408163265,20.000000000000014,176.0,196.0,0.0,0.0,0.2030465709300765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,0.0,352.0,0.0,0.6988636363636364,186.6516226928594,0.0,224.0,0.0,176.0,0.0,0.0,0.0,126.0,0.0,118.0,0.0,0.0,0.0,1,htt_only,scenario_2a_static_jammer_weak,120.0,0.0,2.0,0.0,126.0,0.0,,,,,
-4111.052495379767,242.0,1.21,0.10037328909166321,0.8175031107424305,18.949000000000016,15.66033057851241,1.174757281553398,20.000000000000014,186.0,206.0,0.0,0.0,0.19302570863546473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,0.0,372.0,0.0,0.6505376344086021,199.4384120346261,0.0,214.0,0.0,186.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,98.0,0.0,2,htt_only,scenario_2a_static_jammer_weak,98.0,0.0,144.0,0.0,0.0,0.0,,,,,
-4740.816755157547,64.0,0.32,0.02660016625103907,0.8906899418121363,19.002000000000024,59.38125000000007,5.818181818181831,10.999999999999977,0.0,10.999999999999977,0.4772727272727273,0.0,0.11682829435253851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.4772727272727273,64.0,0.0,220.0,0.0,0.2909090909090909,0.0,0.0,180.0,0.0,220.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,59.0,0.0,0.0,0,backscatter_only,scenario_2a_static_jammer_weak,59.0,5.0,0.0,0.0,0.0,0.0,,,,,
-5039.927838535297,17.0,0.085,0.006981519507186858,0.9108829568788501,19.183000000000007,225.68235294117653,1.5044247787610652,11.299999999999976,0.0,11.299999999999976,0.9241071428571429,0.0,0.15621621621621615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.9241071428571429,17.0,0.0,224.0,0.0,0.07589285714285714,0.0,2.0,174.0,2.0,224.0,0.0,0.0,0.0,0.0,4.0,0.0,13.0,0.0,0.0,0.0,1,backscatter_only,scenario_2a_static_jammer_weak,13.0,0.0,0.0,0.0,4.0,0.0,,,,,
-4704.308683790578,55.0,0.275,0.023138409760201935,0.8927219183845183,19.090000000000014,69.41818181818186,5.339805825242729,10.29999999999998,0.0,10.29999999999998,0.4803921568627451,0.0,0.11559037065341994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.4803921568627451,55.0,0.0,204.0,0.0,0.2696078431372549,0.0,2.0,194.0,2.0,204.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,4.0,0.0,2,backscatter_only,scenario_2a_static_jammer_weak,4.0,0.0,51.0,0.0,0.0,0.0,,,,,
-4746.818034454362,12.0,0.06,0.005027230833682447,0.9111855886049435,19.105500000000003,318.42500000000007,0.19207845014711356,50.47447327281722,12.0,62.47447327281722,0.6666666666666666,0.0,0.4235294117647046,0.0,4.0,0.01,4.0,0.01,0.0,0.0,0.0,16.0,0.6666666666666666,4.0,8.0,12.0,24.0,0.3333333333333333,0.3333333333333333,17.0,129.0,19.0,13.0,13.0,112.0,114.0,0.0,11.0,0.0,0.0,2.0,0.0,1.0,0,random,scenario_2b_static_jammer_medium,1.0,2.0,0.0,0.0,4.0,3.0,,,,,
-4837.311381211466,26.0,0.13,0.01059926620464737,0.9082755809213209,19.18900000000001,147.6076923076924,0.3834560977903888,52.80437226013955,15.0,67.80437226013956,0.3793103448275862,0.0,0.49705882352941144,0.0,1.0,0.0025,1.0,0.0025,0.0,0.0,0.0,11.0,0.3793103448275862,10.0,16.0,14.0,30.0,0.7142857142857143,0.5333333333333333,17.0,113.0,17.0,15.0,15.0,132.0,108.0,0.0,23.0,5.0,4.0,1.0,0.0,7.0,1,random,scenario_2b_static_jammer_medium,3.0,0.0,0.0,0.0,6.0,3.0,,,,,
-4762.73672746508,25.0,0.125,0.010360547036883548,0.9067550766680481,19.164500000000015,153.31600000000012,0.38685915934629045,50.62300141024106,14.0,64.62300141024106,0.34615384615384615,0.0,0.5341880341880337,0.0,4.0,0.01,4.0,0.01,0.0,0.0,0.0,9.0,0.34615384615384615,9.0,16.0,12.0,28.0,0.75,0.5714285714285714,17.0,115.0,17.0,13.0,17.0,116.0,122.0,0.0,15.0,5.0,0.0,0.0,4.0,1.0,2,random,scenario_2b_static_jammer_medium,10.0,4.0,7.0,3.0,0.0,1.0,,,,,
-5035.5309999999945,4.0,0.02,0.0016666666666666668,0.915,19.030500000000004,951.5250000000002,0.16597510373444002,12.099999999999975,12.0,24.099999999999973,0.9834710743801653,0.0,0.09999999999999938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,0.9834710743801653,4.0,0.0,230.0,24.0,0.017391304347826087,0.0,0.0,158.0,0.0,230.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,greedy_nearest,scenario_2b_static_jammer_medium,4.0,0.0,0.0,0.0,0.0,0.0,,,,,
-5133.474999999997,3.0,0.015,0.0012244897959183673,0.9171428571428571,19.238500000000002,1282.5666666666668,0.10526315789473695,12.499999999999972,16.0,28.49999999999997,0.9879032258064516,0.0,0.17999999999999639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,0.9879032258064516,3.0,0.0,232.0,32.0,0.01293103448275862,0.0,2.0,150.0,2.0,232.0,16.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1,greedy_nearest,scenario_2b_static_jammer_medium,2.0,0.0,0.0,0.0,1.0,0.0,,,,,
-5007.975999999994,8.0,0.04,0.00333889816360601,0.9131886477462438,19.151,478.775,0.31250000000000033,11.599999999999975,14.0,25.599999999999973,0.9695652173913043,0.0,0.09999999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,0.9695652173913043,6.0,2.0,216.0,28.0,0.027777777777777776,0.07142857142857142,2.0,168.0,2.0,216.0,14.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2,greedy_nearest,scenario_2b_static_jammer_medium,0.0,0.0,8.0,0.0,0.0,0.0,,,,,
-5565.538254833993,1.0,0.005,0.00042158516020236085,0.9152613827993255,19.052,3810.3999999999996,0.013188178369138569,17.82548339959391,58.0,75.8254833995939,0.9962406015037594,113.0,0.09999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,0.9962406015037594,1.0,0.0,208.0,116.0,0.004807692307692308,0.0,0.0,134.0,0.0,208.0,58.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,greedy_sinr,scenario_2b_static_jammer_medium,1.0,0.0,0.0,0.0,0.0,0.0,,,,,
-5084.959628889716,21.0,0.105,0.00862422997946612,0.9092402464065709,19.224500000000003,183.0904761904762,0.258848849216682,17.12842712474618,64.0,81.12842712474618,0.9436619718309859,0.0,0.28089171974522276,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.9436619718309859,9.0,12.0,220.0,128.0,0.04090909090909091,0.09375,2.0,114.0,2.0,220.0,64.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,10.0,2.0,1,greedy_sinr,scenario_2b_static_jammer_medium,17.0,0.0,0.0,0.0,0.0,2.0,,,,,
-4992.268773879999,8.0,0.04,0.00336417157275021,0.9125315391084945,19.164500000000004,479.11250000000007,0.11146742217408641,15.769848480983478,56.0,71.76984848098348,0.9763779527559056,0.0,0.2909090909090896,1.0,1.0,0.0025,0.0,0.0,0.0,1.0,0.0,248.0,0.9763779527559056,4.0,4.0,198.0,112.0,0.020202020202020204,0.03571428571428571,2.0,143.0,2.0,198.0,57.0,0.0,0.0,0.0,8.0,3.0,0.0,2.0,0.0,0.0,2,greedy_sinr,scenario_2b_static_jammer_medium,0.0,0.0,3.0,0.0,0.0,0.0,,,,,
-4900.998450474292,20.0,0.1,0.008382229673093043,0.9082145850796312,19.078500000000005,190.78500000000005,0.09713453132588636,19.900000000000013,186.0,205.9,0.946236559139785,0.0,0.14705882352941171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.946236559139785,0.0,20.0,0.0,372.0,0.0,0.053763440860215055,191.04648630489947,2.0,212.0,0.0,186.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,0.0,0.0,0,htt_only,scenario_2b_static_jammer_medium,16.0,4.0,0.0,0.0,0.0,0.0,,,,,
-4988.193365853646,20.0,0.1,0.008227067050596462,0.9103249691484986,19.146000000000004,191.46000000000004,0.10204081632653061,20.000000000000014,176.0,196.0,0.9431818181818182,0.0,0.19230769230769224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.9431818181818182,0.0,20.0,0.0,352.0,0.0,0.056818181818181816,186.6516226928594,0.0,224.0,0.0,176.0,0.0,0.0,0.0,8.0,0.0,12.0,0.0,0.0,0.0,1,htt_only,scenario_2b_static_jammer_medium,12.0,0.0,0.0,0.0,8.0,0.0,,,,,
-4934.614213868171,24.0,0.12,0.009954375777685608,0.907092492741601,19.24350000000001,160.3625000000001,0.11650485436893204,20.000000000000014,186.0,206.0,0.9354838709677419,0.0,0.13846153846153844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.9354838709677419,0.0,24.0,0.0,372.0,0.0,0.06451612903225806,199.4384120346261,0.0,214.0,0.0,186.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,4.0,0.0,2,htt_only,scenario_2b_static_jammer_medium,4.0,0.0,20.0,0.0,0.0,0.0,,,,,
-5027.569999999995,5.0,0.025,0.0020781379883624274,0.9147963424771405,19.054000000000002,762.1600000000001,0.4545454545454555,10.999999999999977,0.0,10.999999999999977,0.9772727272727273,0.0,0.0999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,0.9772727272727273,5.0,0.0,220.0,0.0,0.022727272727272728,0.0,0.0,180.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,backscatter_only,scenario_2b_static_jammer_medium,5.0,0.0,0.0,0.0,0.0,0.0,,,,,
-5086.28638461539,5.0,0.025,0.002053388090349076,0.9158110882956879,19.192500000000003,767.7,0.44247787610619566,11.299999999999976,0.0,11.299999999999976,0.9776785714285714,0.0,0.19230769230769085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,0.9776785714285714,5.0,0.0,224.0,0.0,0.022321428571428572,0.0,2.0,174.0,2.0,224.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1,backscatter_only,scenario_2b_static_jammer_medium,3.0,0.0,0.0,0.0,2.0,0.0,,,,,
-4949.422999999994,4.0,0.02,0.0016827934371055953,0.9141775347076146,19.160000000000004,958.0000000000001,0.38834951456310757,10.29999999999998,0.0,10.29999999999998,0.9803921568627451,0.0,0.09999999999999938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.9803921568627451,4.0,0.0,204.0,0.0,0.0196078431372549,0.0,2.0,194.0,2.0,204.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2,backscatter_only,scenario_2b_static_jammer_medium,0.0,0.0,4.0,0.0,0.0,0.0,,,,,
-4746.818034454362,12.0,0.06,0.005027230833682447,0.9111855886049435,19.105500000000003,318.42500000000007,0.19207845014711356,50.47447327281722,12.0,62.47447327281722,0.6666666666666666,0.0,0.4235294117647046,0.0,4.0,0.01,4.0,0.01,0.0,0.0,0.0,16.0,0.6666666666666666,4.0,8.0,12.0,24.0,0.3333333333333333,0.3333333333333333,17.0,129.0,19.0,13.0,13.0,112.0,114.0,0.0,11.0,0.0,0.0,2.0,0.0,1.0,0,random,scenario_2c_static_jammer_strong,1.0,2.0,0.0,0.0,4.0,3.0,,,,,
-4837.311381211466,26.0,0.13,0.01059926620464737,0.9082755809213209,19.18900000000001,147.6076923076924,0.3834560977903888,52.80437226013955,15.0,67.80437226013956,0.3793103448275862,0.0,0.49705882352941144,0.0,1.0,0.0025,1.0,0.0025,0.0,0.0,0.0,11.0,0.3793103448275862,10.0,16.0,14.0,30.0,0.7142857142857143,0.5333333333333333,17.0,113.0,17.0,15.0,15.0,132.0,108.0,0.0,23.0,5.0,4.0,1.0,0.0,7.0,1,random,scenario_2c_static_jammer_strong,3.0,0.0,0.0,0.0,6.0,3.0,,,,,
-4762.73672746508,25.0,0.125,0.010360547036883548,0.9067550766680481,19.164500000000015,153.31600000000012,0.38685915934629045,50.62300141024106,14.0,64.62300141024106,0.34615384615384615,0.0,0.5341880341880337,0.0,4.0,0.01,4.0,0.01,0.0,0.0,0.0,9.0,0.34615384615384615,9.0,16.0,12.0,28.0,0.75,0.5714285714285714,17.0,115.0,17.0,13.0,17.0,116.0,122.0,0.0,15.0,5.0,0.0,0.0,4.0,1.0,2,random,scenario_2c_static_jammer_strong,10.0,4.0,7.0,3.0,0.0,1.0,,,,,
-5039.540999999995,3.0,0.015,0.00125,0.9154166666666667,19.031000000000002,1268.7333333333336,0.12448132780083002,12.099999999999975,12.0,24.099999999999973,0.987603305785124,0.0,0.0999999999999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,0.987603305785124,3.0,0.0,230.0,24.0,0.013043478260869565,0.0,0.0,158.0,0.0,230.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,greedy_nearest,scenario_2c_static_jammer_strong,3.0,0.0,0.0,0.0,0.0,0.0,,,,,
-5136.485,1.0,0.005,0.00040816326530612246,0.9179591836734694,19.24,3847.9999999999995,0.03508771929824565,12.499999999999972,16.0,28.49999999999997,0.9959677419354839,0.0,0.09999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,0.9959677419354839,1.0,0.0,232.0,32.0,0.004310344827586207,0.0,2.0,150.0,2.0,232.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,greedy_nearest,scenario_2c_static_jammer_strong,1.0,0.0,0.0,0.0,0.0,0.0,,,,,
-5019.995999999994,4.0,0.02,0.001669449081803005,0.9148580968280468,19.155,957.75,0.15625000000000017,11.599999999999975,14.0,25.599999999999973,0.9826086956521739,0.0,0.09999999999999938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.9826086956521739,4.0,0.0,216.0,28.0,0.018518518518518517,0.0,2.0,168.0,2.0,216.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2,greedy_nearest,scenario_2c_static_jammer_strong,0.0,0.0,4.0,0.0,0.0,0.0,,,,,
-5556.228254834008,0.0,0.0,0.0,0.9156829679595279,19.0525,3810.4999999999995,0.0,17.82548339959391,58.0,75.8254833995939,1.0,113.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,1.0,0.0,0.0,208.0,116.0,0.0,0.0,0.0,134.0,0.0,208.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,greedy_sinr,scenario_2c_static_jammer_strong,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
-5088.577825862559,19.0,0.095,0.0078028747433264885,0.9100616016427104,19.2265,202.3842105263158,0.2341965778627123,17.12842712474618,64.0,81.12842712474618,0.9471830985915493,0.0,0.2359477124183005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,0.9471830985915493,9.0,10.0,220.0,128.0,0.04090909090909091,0.078125,2.0,114.0,2.0,220.0,64.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,10.0,2.0,1,greedy_sinr,scenario_2c_static_jammer_strong,17.0,0.0,0.0,0.0,0.0,0.0,,,,,
-4993.617698484818,0.0,0.0,0.0,0.9158957106812448,19.173,3834.5999999999995,0.0,15.769848480983478,56.0,71.76984848098348,1.0,0.0,1.0,1.0,1.0,0.0025,0.0,0.0,0.0,1.0,0.0,254.0,1.0,0.0,0.0,198.0,112.0,0.0,0.0,2.0,143.0,2.0,198.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,greedy_sinr,scenario_2c_static_jammer_strong,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
-4942.588999999992,8.0,0.04,0.003352891869237217,0.9128248113998324,19.0895,477.2375,0.03885381253035454,19.900000000000013,186.0,205.9,0.978494623655914,0.0,0.09999999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.978494623655914,0.0,8.0,0.0,372.0,0.0,0.021505376344086023,191.04648630489947,2.0,212.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0,htt_only,scenario_2c_static_jammer_strong,8.0,0.0,0.0,0.0,0.0,0.0,,,,,
-5016.546923076923,12.0,0.06,0.0049362402303578775,0.9136157959687371,19.150500000000005,319.17500000000007,0.061224489795918366,20.000000000000014,176.0,196.0,0.9659090909090909,0.0,0.1999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.9659090909090909,0.0,12.0,0.0,352.0,0.0,0.03409090909090909,186.6516226928594,0.0,224.0,0.0,176.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,1,htt_only,scenario_2c_static_jammer_strong,6.0,0.0,0.0,0.0,6.0,0.0,,,,,
-4970.8551351351325,14.0,0.07,0.005806719203649938,0.9112401493156367,19.257,275.1,0.06796116504854369,20.000000000000014,186.0,206.0,0.9623655913978495,0.0,0.13243243243243236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.9623655913978495,0.0,14.0,0.0,372.0,0.0,0.03763440860215054,199.4384120346261,0.0,214.0,0.0,186.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,0.0,2,htt_only,scenario_2c_static_jammer_strong,2.0,0.0,12.0,0.0,0.0,0.0,,,,,
-5030.849999999994,2.0,0.01,0.0008312551953449709,0.9160432252701579,19.059,1905.9,0.1818181818181822,10.999999999999977,0.0,10.999999999999977,0.990909090909091,0.0,0.0999999999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.990909090909091,2.0,0.0,220.0,0.0,0.00909090909090909,0.0,0.0,180.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,backscatter_only,scenario_2c_static_jammer_strong,2.0,0.0,0.0,0.0,0.0,0.0,,,,,
-5101.512999999992,2.0,0.01,0.0008213552361396304,0.9170431211498973,19.195,1919.5,0.17699115044247826,11.299999999999976,0.0,11.299999999999976,0.9910714285714286,0.0,0.0999999999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,0.9910714285714286,2.0,0.0,224.0,0.0,0.008928571428571428,0.0,2.0,174.0,2.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,backscatter_only,scenario_2c_static_jammer_strong,2.0,0.0,0.0,0.0,0.0,0.0,,,,,
-4950.912999999993,3.0,0.015,0.0012620950778291964,0.914598233066891,19.160500000000003,1277.3666666666668,0.2912621359223307,10.29999999999998,0.0,10.29999999999998,0.9852941176470589,0.0,0.0999999999999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.9852941176470589,3.0,0.0,204.0,0.0,0.014705882352941176,0.0,2.0,194.0,2.0,204.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2,backscatter_only,scenario_2c_static_jammer_strong,0.0,0.0,3.0,0.0,0.0,0.0,,,,,
-4695.891116102642,25.0,0.125,0.010473397570171765,0.9057394218684541,19.096,152.768,0.40016343780648655,50.47447327281722,12.0,62.47447327281722,0.2916666666666667,0.0,0.5434782608695647,0.0,4.0,0.01,4.0,0.01,0.0,0.0,0.0,7.0,0.2916666666666667,9.0,16.0,12.0,24.0,0.75,0.6666666666666666,17.0,129.0,19.0,13.0,13.0,112.0,114.0,0.0,0.0,2.0,0.0,5.0,1.0,6.0,0,random,scenario_3b_mobile_chase_uav,25.0,3.0,6.0,0.0,2.0,0.0,,,,,
-4839.707510373851,24.0,0.12,0.00978393803505911,0.9090909090909091,19.193500000000007,159.9458333333334,0.3539594748834358,52.80437226013955,15.0,67.80437226013956,0.41379310344827586,0.0,0.4645161290322577,0.0,1.0,0.0025,1.0,0.0025,0.0,0.0,0.0,12.0,0.41379310344827586,10.0,14.0,14.0,30.0,0.7142857142857143,0.4666666666666667,17.0,113.0,17.0,15.0,15.0,132.0,108.0,0.0,24.0,5.0,1.0,2.0,0.0,7.0,1,random,scenario_3b_mobile_chase_uav,0.0,0.0,0.0,0.0,6.0,3.0,,,,,
-4774.179603616257,18.0,0.09,0.0074595938665561546,0.9096560298383755,19.17200000000001,213.02222222222235,0.2785385947293291,50.62300141024106,14.0,64.62300141024106,0.5384615384615384,0.0,0.40499999999999947,0.0,4.0,0.01,4.0,0.01,0.0,0.0,0.0,14.0,0.5384615384615384,6.0,12.0,12.0,28.0,0.5,0.42857142857142855,17.0,115.0,17.0,13.0,17.0,116.0,122.0,0.0,0.0,1.0,0.0,0.0,6.0,3.0,2,random,scenario_3b_mobile_chase_uav,18.0,5.0,0.0,0.0,0.0,3.0,,,,,
-5031.740999999998,1.0,0.005,0.0004166666666666667,0.91625,19.033,3806.6000000000004,0.041493775933610005,12.099999999999975,12.0,24.099999999999973,0.9958677685950413,0.0,0.09999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.9958677685950413,1.0,0.0,230.0,24.0,0.004347826086956522,0.0,0.0,158.0,0.0,230.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,greedy_nearest,scenario_3b_mobile_chase_uav,1.0,0.0,0.0,0.0,0.0,0.0,,,,,
-5142.244999999994,1.0,0.005,0.00040816326530612246,0.9179591836734694,19.24,3847.9999999999995,0.03508771929824565,12.499999999999972,16.0,28.49999999999997,0.9959677419354839,0.0,0.09999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,0.9959677419354839,1.0,0.0,232.0,32.0,0.004310344827586207,0.0,2.0,150.0,2.0,232.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,greedy_nearest,scenario_3b_mobile_chase_uav,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
-5007.975999999994,8.0,0.04,0.00333889816360601,0.9131886477462438,19.151,478.775,0.31250000000000033,11.599999999999975,14.0,25.599999999999973,0.9695652173913043,0.0,0.09999999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,0.9695652173913043,6.0,2.0,216.0,28.0,0.027777777777777776,0.07142857142857142,2.0,168.0,2.0,216.0,14.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2,greedy_nearest,scenario_3b_mobile_chase_uav,0.0,0.0,8.0,0.0,0.0,0.0,,,,,
