total_reward,total_throughput,avg_throughput_per_frame,packet_delivery_ratio,packet_drop_rate,avg_queue_length,avg_delay_proxy,energy_efficiency,uav_energy_consumption,iot_energy_consumption,total_energy_consumption,jamming_failure_rate,collision_count,fairness_index,duplicate_target_count,invalid_action_count,episode_id,policy_name,scenario_name
-19797.770999999968,82.0,0.41,0.008194264015189367,0.9818127310882382,9.926499999999994,24.210975609756083,19.999999999999993,4.100000000000001,0.0,4.100000000000001,0.0,0.0,0.2,0.0,96.0,0,backscatter_only,scenario_1_multi_uav
-19756.017999999967,116.0,0.58,0.011557238218591212,0.9784796253860716,9.905999999999992,17.079310344827572,20.000000000000014,5.799999999999995,0.0,5.799999999999995,0.0,0.0,0.2,0.0,108.0,1,backscatter_only,scenario_1_multi_uav
-19728.074999999968,130.0,0.65,0.012945628360884287,0.9772953594901415,9.908499999999991,15.243846153846139,20.00000000000002,6.499999999999993,0.0,6.499999999999993,0.0,0.0,0.2,0.0,84.0,2,backscatter_only,scenario_1_multi_uav
-19399.46099999997,82.0,0.41,0.008360522022838499,0.9814437194127243,9.926999999999992,24.212195121951204,19.999999999999993,4.100000000000001,0.0,4.100000000000001,0.0,0.0,0.2,0.0,108.0,3,backscatter_only,scenario_1_multi_uav
-19606.14999999997,100.0,0.5,0.01006238679814852,0.979875226403703,9.920999999999994,19.841999999999988,20.000000000000007,4.999999999999998,0.0,4.999999999999998,0.0,0.0,0.2,0.0,108.0,4,backscatter_only,scenario_1_multi_uav
-20064.651276073877,101.0,0.505,0.00993214672042482,0.9802340446454912,9.927999999999992,19.659405940594045,19.80392156862746,5.099999999999998,0.0,5.099999999999998,0.0,0.0,0.19998039600078416,0.0,88.0,5,backscatter_only,scenario_1_multi_uav
-19735.888999999966,98.0,0.49,0.009799020097990201,0.9802019798020198,9.919999999999993,20.24489795918366,20.000000000000007,4.899999999999999,0.0,4.899999999999999,0.0,0.0,0.2,0.0,102.0,6,backscatter_only,scenario_1_multi_uav
-19392.169999999966,120.0,0.6,0.012169151201703681,0.9776898894635433,9.91349999999999,16.522499999999983,20.000000000000018,5.999999999999995,0.0,5.999999999999995,0.0,0.0,0.2,0.0,94.0,7,backscatter_only,scenario_1_multi_uav
-19412.844034310016,107.0,0.535,0.010862944162436548,0.9791878172588833,9.913499999999994,18.52990654205606,19.814814814814827,5.399999999999997,0.0,5.399999999999997,0.0,0.0,0.1999825327510917,0.0,100.0,8,backscatter_only,scenario_1_multi_uav
-19623.99399999997,88.0,0.44,0.008864712400523824,0.9812632215170747,9.921499999999991,22.548863636363617,20.0,4.4,0.0,4.4,0.0,0.0,0.2,0.0,100.0,9,backscatter_only,scenario_1_multi_uav
-19574.08599999997,92.0,0.46,0.009284488848521547,0.980825512160662,9.921999999999993,21.56956521739129,20.0,4.6,0.0,4.6,0.0,0.0,0.2,0.0,88.0,10,backscatter_only,scenario_1_multi_uav
-19665.63799999997,96.0,0.48,0.00963855421686747,0.9805220883534137,9.927499999999991,20.68229166666665,20.000000000000004,4.799999999999999,0.0,4.799999999999999,0.0,0.0,0.2,0.0,102.0,11,backscatter_only,scenario_1_multi_uav
-19551.072352494735,120.0,0.6,0.012071220199175134,0.9778694296348456,9.906499999999992,16.51083333333332,19.672131147541002,6.099999999999994,0.0,6.099999999999994,0.0,0.0,0.2,0.0,100.0,12,backscatter_only,scenario_1_multi_uav
-19907.27499999997,90.0,0.45,0.008933889219773675,0.9811395672027,9.925499999999992,22.05666666666665,20.0,4.5,0.0,4.5,0.0,0.0,0.2,0.0,94.0,13,backscatter_only,scenario_1_multi_uav
-19812.31499999997,90.0,0.45,0.008978451715881883,0.981245011971269,9.929499999999994,22.06555555555554,20.0,4.5,0.0,4.5,0.0,0.0,0.2,0.0,98.0,14,backscatter_only,scenario_1_multi_uav
-19948.378999999968,98.0,0.49,0.009697209578468237,0.9804076786067683,9.924499999999993,20.254081632653048,20.000000000000007,4.899999999999999,0.0,4.899999999999999,0.0,0.0,0.2,0.0,98.0,15,backscatter_only,scenario_1_multi_uav
-19847.734084589963,98.0,0.49,0.009745425616547334,0.9803102625298329,9.923999999999994,20.253061224489784,19.60000000000001,4.999999999999998,0.0,4.999999999999998,0.0,0.0,0.1999167360532889,0.0,104.0,16,backscatter_only,scenario_1_multi_uav
-19763.59999999997,100.0,0.5,0.009983028850953379,0.9800339422980933,9.917499999999992,19.834999999999983,20.000000000000007,4.999999999999998,0.0,4.999999999999998,0.0,0.0,0.2,0.0,98.0,17,backscatter_only,scenario_1_multi_uav
-19557.161576518996,107.0,0.535,0.010781942765014107,0.9791414752116082,9.912999999999993,18.528971962616808,19.814814814814827,5.399999999999997,0.0,5.399999999999997,0.0,0.0,0.1999825327510917,0.0,106.0,18,backscatter_only,scenario_1_multi_uav
