total_reward,total_throughput,avg_throughput_per_frame,packet_delivery_ratio,packet_drop_rate,avg_queue_length,avg_delay_proxy,energy_efficiency,uav_energy_consumption,iot_energy_consumption,total_energy_consumption,jamming_failure_rate,collision_count,fairness_index,duplicate_target_count,invalid_action_count,invalid_action_rate,out_of_coverage_action_count,out_of_coverage_action_rate,no_queue_selected_count,insufficient_energy_count,busy_mode_invalid_count,jammed_transmission_count,jammed_transmission_rate,successful_backscatter_packets,successful_active_packets,attempted_backscatter_packets,attempted_active_packets,backscatter_success_rate,active_success_rate,harvested_energy_total,mode_usage_idle,mode_usage_harvest,mode_usage_backscatter,mode_usage_active,mode_usage_relay,mode_usage_avoid_jammer,greedy_fallback_count,per_uav_served_packets_uav_0,per_uav_served_packets_uav_1,per_iot_delivered_packets_iot_0,per_iot_delivered_packets_iot_1,per_iot_delivered_packets_iot_2,per_iot_delivered_packets_iot_3,per_iot_delivered_packets_iot_4,per_iot_delivered_packets_iot_5,per_iot_delivered_packets_iot_6,per_iot_delivered_packets_iot_7,per_iot_delivered_packets_iot_8,per_iot_delivered_packets_iot_9,per_iot_delivered_packets_iot_10,per_iot_delivered_packets_iot_11,per_iot_delivered_packets_iot_12,per_iot_delivered_packets_iot_13,per_iot_delivered_packets_iot_14,episode_id,policy_name,scenario_name
-1791.1391929475005,86.0,0.43,0.07257383966244725,0.570464135021097,22.260666666666676,51.76899224806204,0.7747747747747746,20.000000000000014,91.0,111.00000000000001,0.4888888888888889,0.0,0.07680166147455868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.4888888888888889,0.0,86.0,0.0,178.0,0.0,0.48314606741573035,106.7025340516574,0.0,310.0,0.0,90.0,0.0,0.0,0.0,84.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,80.0,0.0,0.0,10,htt_only,scenario_4_backscatter_types_calibrated
-1711.1760894219653,77.0,0.385,0.06707317073170732,0.5513937282229965,22.499999999999996,58.44155844155843,0.46135410425404433,19.900000000000013,147.0,166.9,0.5,0.0,0.07611528339431285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.5,0.0,77.0,0.0,127.0,0.0,0.6062992125984252,147.95863455092544,2.0,318.0,0.0,80.0,0.0,0.0,0.0,76.0,1.0,2.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,11,htt_only,scenario_4_backscatter_types_calibrated
-1867.570228313521,61.0,0.305,0.05126050420168067,0.5899159663865546,22.918666666666645,75.14316939890703,0.7011494252873562,20.000000000000014,67.0,87.00000000000001,0.5,0.0,0.07118125298900048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.5,0.0,61.0,0.0,131.0,0.0,0.46564885496183206,81.29595355419697,0.0,334.0,0.0,66.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,12,htt_only,scenario_4_backscatter_types_calibrated
-1898.4793654334014,86.0,0.43,0.0698051948051948,0.5852272727272727,23.37366666666664,54.35736434108521,0.5894448252227553,19.900000000000013,126.0,145.9,0.4880952380952381,0.0,0.07680166147455868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.4880952380952381,0.0,86.0,0.0,168.0,0.0,0.5119047619047619,137.54413419452032,2.0,314.0,0.0,84.0,0.0,0.0,0.0,82.0,4.0,4.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13,htt_only,scenario_4_backscatter_types_calibrated
-1869.8858141442,56.0,0.28,0.047058823529411764,0.5764705882352941,23.39333333333335,83.5476190476191,0.21212121212121213,20.000000000000014,244.0,264.0,0.5,0.0,0.10248366013071895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.5,0.0,56.0,0.0,159.0,0.0,0.3522012578616352,240.3595648243297,0.0,298.0,0.0,102.0,0.0,0.0,0.0,56.0,0.0,0.0,10.0,0.0,0.0,0.0,44.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,htt_only,scenario_4_backscatter_types_calibrated
-1939.8230552806124,65.0,0.325,0.0526742301458671,0.5940032414910859,23.074999999999978,70.99999999999993,0.2872620104081376,20.27426406871195,206.0,226.27426406871194,0.47191011235955055,0.0,0.09776697905819738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.47191011235955055,0.0,65.0,0.0,132.0,0.0,0.49242424242424243,203.1835070381789,3.0,308.0,0.0,89.0,0.0,0.0,0.0,63.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,53.0,0.0,15,htt_only,scenario_4_backscatter_types_calibrated
-1975.287901076801,27.0,0.135,0.022481265611990008,0.604496253122398,23.95166666666668,177.41975308641983,0.17870990190053299,20.082842712474637,131.0,151.08284271247464,0.5142857142857142,0.0,0.08364888123924266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.5142857142857142,0.0,27.0,0.0,138.0,0.0,0.1956521739130435,131.1224277288385,4.0,326.0,0.0,70.0,0.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,2.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,htt_only,scenario_4_backscatter_types_calibrated
-1981.757475667268,43.0,0.215,0.0349025974025974,0.6006493506493507,23.738333333333355,110.4108527131784,0.27044025157232704,20.000000000000014,139.0,159.0,0.4864864864864865,0.0,0.1212061619141265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.4864864864864865,0.0,43.0,0.0,116.0,0.0,0.3706896551724138,142.94271070292183,0.0,326.0,0.0,74.0,0.0,0.0,0.0,39.0,4.0,4.0,0.0,0.0,0.0,0.0,31.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17,htt_only,scenario_4_backscatter_types_calibrated
-1906.9403758403596,66.0,0.33,0.053877551020408164,0.5820408163265306,24.09700000000001,73.02121212121214,0.8058608058608058,19.900000000000013,62.0,81.9,0.46774193548387094,0.0,0.07523316062176166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.46774193548387094,0.0,66.0,0.0,124.0,0.0,0.532258064516129,80.41578298397168,2.0,336.0,0.0,62.0,0.0,0.0,0.0,62.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,18,htt_only,scenario_4_backscatter_types_calibrated
-1823.6770964037564,75.0,0.375,0.0635593220338983,0.5779661016949152,22.88133333333332,61.01688888888885,0.5248425472358292,19.900000000000013,123.0,142.9,0.5121951219512195,0.0,0.10495382031905962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.5121951219512195,0.0,75.0,0.0,156.0,0.0,0.4807692307692308,126.47921222859216,2.0,316.0,0.0,82.0,0.0,0.0,0.0,71.0,4.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,19,htt_only,scenario_4_backscatter_types_calibrated
-1865.9408346107703,77.0,0.385,0.06332236842105263,0.5773026315789473,23.230999999999977,60.340259740259675,0.5663847002574475,19.950000000000017,116.0,135.95000000000002,0.4805194805194805,0.0,0.07021969562385266,1.0,1.0,0.0025,0.0,0.0,1.0,0.0,0.0,37.0,0.4805194805194805,0.0,77.0,0.0,153.0,0.0,0.5032679738562091,132.57592356484898,0.0,322.0,0.0,78.0,0.0,0.0,0.0,75.0,2.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,20,htt_only,scenario_4_backscatter_types_calibrated
-1925.036470767373,82.0,0.41,0.06623586429725363,0.5936995153473344,23.10499999999999,56.35365853658534,0.37104072398190047,20.000000000000014,201.0,221.0,0.47619047619047616,0.0,0.07358284088421974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.47619047619047616,0.0,82.0,0.0,128.0,0.0,0.640625,203.83989633269485,0.0,316.0,0.0,84.0,0.0,0.0,0.0,80.0,2.0,0.0,78.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,htt_only,scenario_4_backscatter_types_calibrated
-1890.283525929883,80.0,0.4,0.06568144499178982,0.5894909688013136,23.05599999999997,57.63999999999992,0.4968944099378882,20.000000000000014,141.0,161.0,0.45,0.0,0.0756769540026014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.45,0.0,80.0,0.0,127.0,0.0,0.6299212598425197,136.25529568899032,0.0,320.0,0.0,80.0,0.0,0.0,0.0,75.0,5.0,75.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,htt_only,scenario_4_backscatter_types_calibrated
-1873.9512950767248,77.0,0.385,0.06306306306306306,0.579033579033579,23.223666666666666,60.32121212121212,0.43480367038845263,20.091421356237326,157.0,177.09142135623733,0.4457831325301205,0.0,0.09563674489878216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.4457831325301205,0.0,77.0,0.0,126.0,0.0,0.6111111111111112,161.36037481534007,1.0,316.0,0.0,83.0,0.0,0.0,0.0,74.0,3.0,4.0,0.0,0.0,64.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23,htt_only,scenario_4_backscatter_types_calibrated
-1872.0584024030231,78.0,0.39,0.06435643564356436,0.584983498349835,22.787666666666663,58.42991452991452,0.7499999999999999,20.000000000000014,84.0,104.00000000000001,0.4878048780487805,0.0,0.08210526315789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.4878048780487805,0.0,78.0,0.0,159.0,0.0,0.49056603773584906,93.42804885862691,0.0,318.0,0.0,82.0,0.0,0.0,0.0,76.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,24,htt_only,scenario_4_backscatter_types_calibrated
-1966.1550264875132,42.0,0.21,0.03453947368421053,0.5953947368421053,24.19133333333334,115.19682539682543,0.17851506269182882,20.27426406871195,215.0,235.27426406871194,0.4731182795698925,0.0,0.16799999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.4731182795698925,0.0,42.0,0.0,144.0,0.0,0.2916666666666667,214.99168359707858,3.0,304.0,0.0,93.0,0.0,0.0,0.0,38.0,4.0,2.0,4.0,24.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,25,htt_only,scenario_4_backscatter_types_calibrated
-1822.359052078196,83.0,0.415,0.06934001670843776,0.5756056808688388,22.54933333333333,54.33574297188754,0.38425925925925924,20.000000000000014,196.0,216.0,0.47674418604651164,0.0,0.08982332616207053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.47674418604651164,0.0,83.0,0.0,131.0,0.0,0.6335877862595419,192.10892212500048,0.0,314.0,0.0,86.0,0.0,0.0,0.0,81.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,8.0,0.0,2.0,0.0,2.0,0.0,26,htt_only,scenario_4_backscatter_types_calibrated
-1842.9096998859884,59.0,0.295,0.049789029535864976,0.5713080168776371,23.831000000000028,80.78305084745773,0.2692939761619759,20.091421356237326,199.0,219.09142135623733,0.43529411764705883,0.0,0.1486653854366859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.43529411764705883,0.0,59.0,0.0,132.0,0.0,0.44696969696969696,203.02440246222565,1.0,314.0,0.0,85.0,0.0,0.0,0.0,49.0,10.0,0.0,0.0,36.0,0.0,12.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,htt_only,scenario_4_backscatter_types_calibrated
-1861.7377946543259,63.0,0.315,0.0525,0.5741666666666667,24.02366666666667,76.26560846560848,0.34615384615384615,20.000000000000014,162.0,182.0,0.45454545454545453,0.0,0.07331670822942643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.45454545454545453,0.0,63.0,0.0,100.0,0.0,0.63,171.40682271450032,0.0,334.0,0.0,66.0,0.0,0.0,0.0,60.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,htt_only,scenario_4_backscatter_types_calibrated
-1748.575244419673,91.0,0.455,0.0779777206512425,0.5578406169665809,22.84166666666665,50.20146520146516,0.45071817731550273,19.900000000000013,182.0,201.9,0.4787234042553192,0.0,0.09132616487455197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.4787234042553192,0.0,91.0,0.0,180.0,0.0,0.5055555555555555,183.49942402087166,2.0,304.0,0.0,94.0,0.0,0.0,0.0,87.0,4.0,0.0,77.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,29,htt_only,scenario_4_backscatter_types_calibrated
