scenario_name,policy_name,source_prefix,total_reward,avg_throughput_per_frame,packet_drop_rate,jamming_failure_rate,fairness_index,energy_efficiency,backscatter_success_rate,active_success_rate,mode_usage_backscatter,mode_usage_active,loss_first_50_mean,loss_last_50_mean,throughput_rank
scenario_4_backscatter_types_calibrated,greedy_nearest,phase3_1_baseline,-1711.948470917533,0.8976666666666666,0.5222496746371944,0.546313584717961,0.1836236955061241,7.2350483694311,0.430244066377654,0.6018694312032018,316.5,7.733333333333333,0.0,0.0,1
scenario_4_backscatter_types_calibrated,backscatter_only,phase3_1_baseline,-1742.3071292816492,0.8521666666666667,0.5294087021156074,0.5515255161938436,0.1719436163153892,10.701575694919178,0.4257665551754963,0.0,316.3,0.0,0.0,0.0,2
scenario_4_backscatter_types_calibrated,greedy_sinr,phase3_1_baseline,-2027.083768918136,0.4783333333333333,0.5575398036712972,0.7805873684425371,0.2384608091494456,1.7264941675055776,0.187866137162482,0.2733984119318299,318.26666666666665,31.966666666666665,0.0,0.0,3
scenario_4_backscatter_types_calibrated,htt_only,phase3_1_baseline,-1876.5055010201972,0.3278333333333333,0.582283285294227,0.4890747606364352,0.0937144973603289,0.4029161283730918,0.0,0.4787721937962667,0.0,81.73333333333333,0.0,0.0,4
scenario_4_backscatter_types_calibrated,ddqn_original_tuned,tuned_backscatter_types,-1971.1129099763698,0.3241666666666666,0.5845915216667754,0.6092697436654705,0.19298486428994976,0.9416768939108917,0.38987308846011287,0.5230849445619267,135.76666666666668,8.266666666666667,2.7481486921787264,10.969680412387847,5
scenario_4_backscatter_types_calibrated,sc4_dueling_scaled_low_lr,sc4_dueling_scaled_low_lr,-2016.709533399595,0.12033333333333333,0.6073353557235917,0.5557282720707205,0.13744028368363143,0.39593105604249224,0.4207259413098923,0.30869883040935675,47.0,5.1,0.0006205869131590241,0.0033965801460202278,6
scenario_4_backscatter_types_calibrated,sc4_dueling_scaled_slow_epsilon,sc4_dueling_scaled_slow_epsilon,-2029.3767866405612,0.11966666666666666,0.6094911239375835,0.6116822849996717,0.2120262215174149,0.38205964631616474,0.34068778418939727,0.2316233766233766,52.93333333333333,5.533333333333333,0.0006512639581007079,0.06388029279094184,7
scenario_4_backscatter_types_calibrated,random,phase3_1_baseline,-1969.3225871581103,0.1075,0.6083615650268543,0.6232049210638217,0.3529975410298596,0.3242442797062427,0.3816551207067256,0.3640055506679547,34.96666666666667,8.5,0.0,0.0,8
