scenario_name,policy_name,total_reward,total_throughput,avg_throughput_per_frame,packet_delivery_ratio,packet_drop_rate,avg_queue_length,energy_efficiency,jamming_failure_rate,collision_count,fairness_index,invalid_action_rate,out_of_coverage_action_rate,insufficient_energy_count,jammed_transmission_rate,successful_backscatter_packets,successful_active_packets,backscatter_success_rate,active_success_rate,harvested_energy_total,mode_usage_backscatter,mode_usage_active
scenario_2a_static_jammer_weak,backscatter_only,164.1582910326391,29.99080318801197,0.14995401594005983,0.02978589257122588,0.029396561737118555,0.2848034858893306,2.7137331355880248,0.2781485897236677,0.0,0.0349087334775544,0.0,0.0,0.0,0.2781485897236677,29.99080318801197,0.0,0.13539286027347275,0.0,1.1426929274467317,15.62877540595088,0.0
scenario_2a_static_jammer_weak,greedy_nearest,184.30385841669218,32.91509453542345,0.1645754726771172,0.03288765521987877,0.03375246701929577,0.4146537941048143,1.0512612535300847,0.25586450684167666,0.0,0.04170843510169412,0.0,0.0,0.0,0.25586450684167666,30.096778763748507,7.2286944179779615,0.1365524284104089,0.11446894651301336,1.1426929274467317,14.977415948879402,4.027063617489839
scenario_2a_static_jammer_weak,greedy_sinr,185.05025856488263,30.474108097987315,0.1523705404899366,0.029878220280132047,0.02617022204958463,0.381690959800078,0.39153835058824055,0.13494524440427827,22.085934568116574,0.12165670335688673,0.0012685406585123122,0.0,0.5074162634049248,0.13494524440427827,22.18182439145467,12.963476545199246,0.09863881981794585,0.11341955448360198,1.1426929274467317,14.202193452089526,4.412625563971647
scenario_2a_static_jammer_weak,htt_only,92.53416715521642,24.314510118422106,0.12157255059211051,0.023889739373925682,0.02183113377218419,0.4026288913353466,0.13670821410353065,0.06485477949693433,0.0,0.042426512230824054,0.0,0.0,0.0,0.06485477949693433,0.0,24.314510118422106,0.0,0.07907095639397013,11.066043464289697,0.0,13.21375980846716
scenario_2a_static_jammer_weak,random,87.48715651486569,12.20933315508894,0.06104666577544469,0.01246411827230357,0.015229634409749327,0.13620515290605104,0.16826158868256683,0.20015817177526055,1.4656997857914031,0.09558260091785518,0.0036514837167011074,0.0036514837167011074,0.0,0.20015817177526055,4.91256891385081,8.992269988174836,0.20952018045886925,0.2238377857453719,7.319318341625147,7.021805118802199,5.232524280385862
scenario_2b_static_jammer_medium,backscatter_only,75.72831770335571,2.339073399407571,0.011695366997037855,0.002351758353736587,0.00718217476727453,0.1204405812867467,0.21582606372722665,0.01086411483194447,0.0,0.04062843750897258,0.0,0.0,0.0,0.01086411483194447,2.339073399407571,0.0,0.010864114831944433,0.0,1.1426929274467317,15.62877540595088,0.0
scenario_2b_static_jammer_medium,greedy_nearest,75.20431559134592,2.4308836669612246,0.012154418334806124,0.0024488763860128844,0.007519255844384865,0.1473185899811115,0.10528559899456139,0.010131511793382404,0.0,0.05081990973034917,0.0,0.0,0.0,0.010131511793382404,2.3183426501874482,1.4967397519467007,0.01104294252775982,0.05935211884279679,1.1426929274467317,17.21804052557172,2.289405885889356
scenario_2b_static_jammer_medium,greedy_sinr,179.2130337927052,22.923686490153596,0.114618432450768,0.022621536188674237,0.01852002721682432,0.2676697168131857,0.29738718696775623,0.07337138218134649,30.878720865651978,0.22039293693362877,0.0012456821978060995,0.0,0.49827287912243984,0.07337138218134649,19.406865712463954,5.449454259294038,0.0852679305913198,0.04543185464945963,1.1426929274467317,13.459218948833682,4.425111207122628
scenario_2b_static_jammer_medium,htt_only,74.35440904274603,5.940703158969357,0.029703515794846792,0.006036503359313803,0.010439738831591354,0.15096774508970942,0.03226820922855345,0.018607527359928853,0.0,0.027499750206172572,0.0,0.0,0.0,0.018607527359928853,0.0,5.940703158969357,0.0,0.018372964330719038,12.658692486020675,0.0,14.089247550941964
scenario_2b_static_jammer_medium,random,92.20856218268518,12.178792571751401,0.060893962858757006,0.012539600385111763,0.015829779194888392,0.13162092468939526,0.17117047682027348,0.2093544652246856,1.4656997857914031,0.09970141949320753,0.0036514837167011074,0.0036514837167011074,0.0,0.2093544652246856,4.6954367674138275,8.798118921208335,0.20928924095385998,0.23339827566351304,7.240896171064999,7.021805118802199,5.232524280385862
scenario_2c_static_jammer_strong,backscatter_only,76.0048148816561,1.7759569219172369,0.008879784609586187,0.0017788609836542437,0.006970504900431172,0.12160466850536022,0.16343401721485065,0.008233133899923657,0.0,0.33033415565987817,0.0,0.0,0.0,0.008233133899923657,1.7759569219172369,0.0,0.008233133899923662,0.0,1.1426929274467317,15.62877540595088,0.0
scenario_2c_static_jammer_strong,greedy_nearest,73.60179008780003,1.904622326577254,0.00952311163288627,0.0019134689400440988,0.007263887914577514,0.13791455896573293,0.08211432778020407,0.007810406835245599,0.0,0.3275060121076232,0.0,0.0,0.0,0.007810406835245599,1.6887048699909155,1.137147065368355,0.008048909254474103,0.04112615555212131,1.1426929274467317,17.198001755082363,2.285385854893464
scenario_2c_static_jammer_strong,greedy_sinr,178.91788269166935,22.868439326752913,0.11434219663376458,0.0225633479492895,0.0186484578484421,0.2628739531218062,0.29721121494912467,0.07368769709114868,30.878720865651978,0.3398069617470318,0.0012456821978060995,0.0,0.49827287912243984,0.07368769709114868,19.503050159327422,4.787555707787891,0.08571392239431258,0.039594462084744514,1.1426929274467317,13.171241748423059,4.425111207122628
scenario_2c_static_jammer_strong,htt_only,70.94803520906488,4.510524092187835,0.022552620460939178,0.004535445162601879,0.008977117382119188,0.14338956662216426,0.024290097992877575,0.013656299797883457,0.0,0.03379845113382998,0.0,0.0,0.0,0.013656299797883457,0.0,4.510524092187835,0.0,0.013710826054065763,12.648513891181492,0.0,14.089247550941964
scenario_2c_static_jammer_strong,random,92.74680818552123,12.603092121954942,0.06301546060977471,0.012963599014002684,0.016192853936186948,0.13086054259858038,0.17631137475922867,0.21182391812159887,1.4656997857914031,0.11862296650335384,0.0036514837167011074,0.0036514837167011074,0.0,0.21182391812159887,4.760469406005803,9.143114990206453,0.21180320107245326,0.23806910311839607,7.240896171064999,7.021805118802199,5.232524280385862
scenario_3b_mobile_chase_uav,backscatter_only,75.26498727573083,1.7943077299853163,0.00897153864992658,0.0017774105958129494,0.006890759019877385,0.12297628030332117,0.16645428224360312,0.008399465659841676,0.0,0.26957721579064625,0.0,0.0,0.0,0.008399465659841676,1.7943077299853163,0.0,0.008399465659841681,0.0,1.1426929274467317,15.62877540595088,0.0
scenario_3b_mobile_chase_uav,greedy_nearest,75.23918445505106,1.9502431324996554,0.00975121566249828,0.0019556201617307797,0.007264011645029475,0.14033681671762527,0.084153769266747,0.007851593794206845,0.0,0.2249550097223269,0.0,0.0,0.0,0.007851593794206845,1.7485626280942346,1.3256965204630418,0.008338929841116578,0.05011543938780114,1.1426929274467317,17.00172405050897,2.311639712610843
scenario_3b_mobile_chase_uav,greedy_sinr,203.4822216006976,30.463469738454727,0.15231734869227365,0.030187827137813285,0.028003946376289654,0.3041234081977151,0.42394571957882266,0.09802473325062895,30.878720865651978,0.25780981592579566,0.0012456821978060995,0.0,0.49827287912243984,0.09802473325062895,23.563096999967662,9.3538977062426,0.1078550596183958,0.0831529821923999,1.1426929274467317,13.459218948833682,4.425111207122628
scenario_3b_mobile_chase_uav,htt_only,67.22160555053654,5.176094475856146,0.025880472379280726,0.005111088943279384,0.008393403701279598,0.1463786618454968,0.028950693450759662,0.01678432502026611,0.0,0.03829078139700313,0.0,0.0,0.0,0.01678432502026611,0.0,5.176094475856146,0.0,0.01655951586327214,12.648513891181492,0.0,14.089247550941964
scenario_3b_mobile_chase_uav,random,87.18887312474045,11.748514212737563,0.05874257106368781,0.011838565869333274,0.014515507961492643,0.10955914269072387,0.1562469202722832,0.19778387986246995,1.4656997857914031,0.14358373081779538,0.0036514837167011074,0.0036514837167011074,0.0,0.19778387986246995,4.568256288480471,8.380601574983784,0.20807875056584285,0.21240029846169012,7.213086791688556,6.979444367437921,5.232084923209691
scenario_4_backscatter_types_calibrated,backscatter_only,194.1657691013461,58.998353766240264,0.2949917688312013,0.048499946265552416,0.031736680855263676,1.037375020338581,3.6919354432017344,0.14146804514688777,0.0,0.028225386540497423,0.0,0.0,0.0,0.14146804514688777,58.998353766240264,0.0,0.15265684185983708,0.0,1.1322087050204737,8.436987532329875,0.0
scenario_4_backscatter_types_calibrated,greedy_nearest,219.93242484880494,60.85751212142339,0.304287560607117,0.050654359211202545,0.035973069374513576,1.1412624365333972,2.636180674353019,0.14124293725690185,0.0,0.03473949618280102,0.0,0.0,0.0,0.14124293725690185,59.55432176911522,5.245249629727923,0.1556130203544248,0.3554867088749716,1.1322087050204737,12.78401480297792,3.9560807262546698
scenario_4_backscatter_types_calibrated,greedy_sinr,248.85489231183777,66.77772358965295,0.3338886179482648,0.0543673489525181,0.04138352249775152,1.1270259476116964,1.1407126152358984,0.14571459434351866,13.853751722245104,0.07574065098128012,0.0014582307024641867,0.0,0.40683810217248617,0.14571459434351866,58.03431406672609,10.33040373747853,0.137976698824078,0.1592851823424675,1.1322087050204737,9.934035306523926,2.539119224609513
scenario_4_backscatter_types_calibrated,htt_only,74.43448313647383,18.01854089797379,0.09009270448986892,0.014997722004226041,0.01347879510403244,0.5333835302048114,0.18824105908775995,0.04304439200404067,0.0,0.02552284706698033,0.0004564354645876385,0.0,0.0,0.04304439200404067,0.0,18.01854089797379,0.0,0.11309994522607217,43.34601817567275,0.0,9.157372508769523
scenario_4_backscatter_types_calibrated,random,66.09069115271106,9.765350427174502,0.04882675213587251,0.008093962333166213,0.011527803665622241,0.24685638246401018,0.14820658012180513,0.18831846316414882,1.4656997857914031,0.1285469959518875,0.0032163376045133843,0.0031130518713993493,0.18257418583505536,0.18831846316414882,8.49536722972092,3.7850279763311123,0.20985108380400813,0.25029957723445895,8.650710430626845,9.053417466133544,2.788523277465246
