config_name,final_throughput_per_frame,final_reward,final_drop,final_jam,final_fairness,final_energy_efficiency,final_backscatter_success,final_active_success,final_fallback_rate,best_eval_throughput_per_frame,last50_loss_mean,num_successful_runs
qmix_sc4_base,0.025493765880415357,11.329441468100757,0.005396069140557522,0.07441030001507581,0.05721955724516174,1.6622129403359518,0.07467987868019066,0.10684166358000048,0.02870671728505284,0.028684426023476338,0.36328827823278687,3
qmix_sc4_updates4,0.01615052649831688,11.489685809216983,0.0034198130547567086,0.04730605586844121,0.03448790115133192,0.7831332448068903,0.04581255580745772,0.04049015106658896,0.013549862192365572,0.01306040099208575,3.4984778286226423,3
