episode,step_count,train_reward,train_throughput,train_drop_rate,train_jamming_failure_rate,train_fairness,epsilon,replay_size,avg_loss,avg_q,mode_usage_harvest,mode_usage_backscatter,mode_usage_active,invalid_action_rate,backscatter_success_rate,active_success_rate
27,200,-986.4136359661325,64.0,0.6786427145708582,0.0,0.7772296015180264,0.916381,5400,0.9274003699421882,-7.51255597114563,11.0,17.0,24.0,0.01,1.0,1.0
28,200,-1063.2709329936292,32.0,0.7331975560081466,0.0,0.40959999999999985,0.912581,5600,0.9602994838356972,-7.849544038772583,20.0,13.0,11.0,0.015,1.0,1.0
29,200,-1050.0521307007475,38.0,0.7232323232323232,0.0,0.6843601895734595,0.9087810000000001,5800,0.9260502064228058,-8.02270094871521,18.0,10.0,16.0,0.01,1.0,1.0
30,200,-1034.6778249170409,24.0,0.7372881355932204,0.0,0.48403361344537776,0.904981,6000,1.0181091773509978,-8.231225006580352,10.0,8.0,10.0,0.02,1.0,1.0
31,200,-1063.4421335310165,36.0,0.7274549098196392,0.0,0.7005405405405402,0.901181,6200,1.0884737202525139,-7.881368107795716,12.0,11.0,16.0,0.025,1.0,1.0
32,200,-959.3854750227168,56.0,0.6764705882352942,0.0,0.4907668231611893,0.897381,6400,0.9755143967270851,-7.9858642578125,17.0,17.0,20.0,0.0,0.9411764705882353,1.0
33,200,-1148.6208797256768,5.0,0.784394250513347,0.0,0.1999999999999984,0.893581,6600,1.007546302974224,-8.174232187271118,1.0,1.0,4.0,0.01,1.0,1.0
34,200,-945.6777752289076,65.0,0.6611909650924025,0.0,0.894179894179894,0.889781,6800,1.0323274585604667,-8.405767533779144,18.0,14.0,26.0,0.01,1.0,1.0
35,200,-888.1911772566924,77.0,0.63125,0.0,0.738816199376947,0.885981,7000,1.0737653556466102,-8.501261799335479,11.0,22.0,31.0,0.015,1.0,1.0
36,200,-1103.6686864628182,45.0,0.7279549718574109,0.0,0.46605293440736467,0.882181,7200,1.0274811369180679,-7.701439151763916,17.0,13.0,16.0,0.0,1.0,1.0
37,200,-1004.3307701663299,56.0,0.687374749498998,0.0,0.545391304347826,0.878381,7400,0.9931261491775513,-8.056452405452728,19.0,14.0,21.0,0.005,1.0,1.0
38,200,-935.7228927542578,64.0,0.6632016632016632,0.0,0.6050221565731166,0.874581,7600,1.0382398721575736,-8.126832296848297,17.0,21.0,22.0,0.005,1.0,1.0
39,200,-1017.8721326574955,44.0,0.7101449275362319,0.0,0.5744807121661719,0.870781,7800,1.0444555160403253,-8.211936728954315,12.0,15.0,17.0,0.02,1.0,1.0
40,200,-1042.135135700518,45.0,0.7128712871287128,0.0,0.46285714285714274,0.866981,8000,1.064833137989044,-8.399328808784485,14.0,10.0,18.0,0.005,1.0,1.0
41,200,-995.2553357056615,47.0,0.7004132231404959,0.0,0.7400335008375207,0.863181,8200,1.0134195643663406,-8.013488144874573,12.0,18.0,17.0,0.02,1.0,1.0
42,200,-1179.7547182268456,21.0,0.7708333333333334,0.0,0.4666666666666662,0.859381,8400,0.9451613178849221,-8.314744505882263,11.0,11.0,5.0,0.01,1.0,1.0
43,200,-1188.0642614594778,31.0,0.7605118829981719,0.0,0.33195164075993083,0.855581,8600,0.9598309516906738,-8.570765104293823,8.0,9.0,12.0,0.005,1.0,1.0
44,200,-913.1239074196558,85.0,0.632,0.0,0.9151361621279289,0.851781,8800,0.9927213087677955,-8.663809285163879,23.0,30.0,30.0,0.02,1.0,1.0
45,200,-820.591106953571,87.0,0.5978260869565217,0.0,0.7077138849929873,0.847981,9000,1.0055641630291938,-9.039406149387359,18.0,17.0,38.0,0.015,1.0,1.0
46,200,-1079.8308851006216,44.0,0.722007722007722,0.0,0.5028571428571428,0.8441810000000001,9200,1.023409620821476,-8.49201337814331,9.0,20.0,14.0,0.005,1.0,0.9230769230769231
47,200,-1024.1388134453875,58.0,0.6970873786407767,0.0,0.9141304347826085,0.840381,9400,0.9651983219385147,-8.651430521011353,17.0,16.0,22.0,0.01,1.0,1.0
48,200,-997.5674888410392,65.0,0.6783625730994152,0.0,0.6022808267997148,0.836581,9600,0.9485097989439965,-8.694783790111542,17.0,26.0,22.0,0.015,1.0,1.0
49,200,-1089.4761787155503,3.0,0.7726269315673289,0.0,0.19999999999999554,0.832781,9800,0.9688570293784141,-8.930562314987183,0.0,2.0,2.0,0.01,1.0,1.0
50,200,-1056.397124910141,37.0,0.7204081632653061,0.0,0.7074935400516793,0.828981,10000,0.9719213056564331,-9.055519979000092,19.0,21.0,9.0,0.015,1.0,1.0
51,200,-1132.8219378503138,21.0,0.762278978388998,0.0,0.3919999999999997,0.825181,10200,1.0016570448875428,-8.83253216266632,6.0,9.0,7.0,0.005,1.0,1.0
52,200,-1121.6248021242095,42.0,0.7355679702048417,0.0,0.45115089514066486,0.821381,10400,0.9778043389320373,-8.991209807395935,9.0,11.0,17.0,0.01,1.0,1.0
53,200,-974.6699160889303,55.0,0.6868475991649269,0.0,0.6699889258028792,0.817581,10600,0.9500754660367966,-9.032678213119507,25.0,17.0,21.0,0.015,1.0,1.0
54,200,-1127.297330589925,26.0,0.754863813229572,0.0,0.5365079365079362,0.813781,10800,0.9500219765305519,-9.101782009601592,7.0,11.0,9.0,0.01,1.0,1.0
55,200,-1069.6222679629666,51.0,0.713472485768501,0.0,0.5238670694864047,0.8099810000000001,11000,0.9934210842847824,-9.048250849246978,12.0,20.0,18.0,0.025,1.0,1.0
56,200,-955.9479387122678,71.0,0.6653543307086615,0.0,0.7882720875684127,0.806181,11200,1.0039794924855232,-9.005403015613556,18.0,20.0,28.0,0.015,1.0,1.0
57,200,-1021.0293279694021,58.0,0.6963249516441006,0.0,0.8647814910025705,0.802381,11400,0.9804320162534714,-9.185946345329285,20.0,20.0,20.0,0.01,1.0,1.0
58,200,-953.096360173043,78.0,0.650197628458498,0.0,0.7595505617977527,0.798581,11600,1.0011028212308883,-9.222035458087921,15.0,28.0,28.0,0.015,1.0,1.0
59,200,-1106.154850288425,20.0,0.7610441767068273,0.0,0.1999999999999999,0.794781,11800,0.9702657350897789,-9.30015846967697,5.0,4.0,8.0,0.0,1.0,1.0
60,200,-1078.3288326899826,40.0,0.7279843444227005,0.0,0.34482758620689646,0.790981,12000,0.9896309569478035,-9.500692036151886,4.0,20.0,10.0,0.0,1.0,1.0
61,200,-976.5128495980795,59.0,0.6774847870182555,0.0,0.6221626452189454,0.787181,12200,1.0582075330615044,-9.404932026863099,12.0,7.0,28.0,0.02,1.0,1.0
62,200,-950.7125049169108,79.0,0.6509803921568628,0.0,0.39942399999999995,0.783381,12400,1.032868729531765,-9.46605959892273,14.0,26.0,27.0,0.0,1.0,1.0
63,200,-963.1137984907451,61.0,0.6707566462167689,0.0,0.7509586276488395,0.779581,12600,1.0445162880420684,-9.528180158138275,13.0,20.0,22.0,0.01,1.0,1.0
64,200,-1079.7681676796326,57.0,0.7092592592592593,0.0,0.7409350057012541,0.775781,12800,1.043490034043789,-9.628677790164948,13.0,9.0,25.0,0.005,1.0,1.0
65,200,-930.9595475847148,74.0,0.6519114688128773,0.0,0.6589651022864018,0.771981,13000,1.0866957080364228,-9.746211197376251,8.0,26.0,25.0,0.005,1.0,1.0
66,200,-895.6229335661185,90.0,0.62,0.0,0.7721639656816014,0.768181,13200,1.0383944043517113,-9.46671456336975,12.0,29.0,32.0,0.01,1.0,1.0
67,200,-1009.5168362267011,66.0,0.6846153846153846,0.0,0.6732612055641422,0.764381,13400,1.0148061394691468,-9.54426186323166,20.0,19.0,25.0,0.005,1.0,1.0
68,200,-828.2265154531196,85.0,0.6021739130434782,0.0,0.7243107769423558,0.760581,13600,1.0131513956189155,-9.644825117588043,30.0,22.0,32.0,0.0,1.0,1.0
69,200,-957.3600117981028,63.0,0.6754563894523327,0.0,0.5706685837526958,0.7567809999999999,13800,1.0348898768424988,-9.845571200847626,21.0,25.0,22.0,0.025,1.0,1.0
70,200,-879.8139786511911,75.0,0.6266094420600858,0.0,0.4797441364605543,0.752981,14000,1.0286145016551018,-9.887130990028382,16.0,35.0,23.0,0.02,1.0,1.0
71,200,-954.7974496722713,75.0,0.658203125,0.0,0.6051640667025281,0.7491810000000001,14200,1.0706018650531768,-9.67862502336502,14.0,23.0,27.0,0.0,1.0,1.0
72,200,-1075.4784244619054,22.0,0.75,0.0,0.5499999999999994,0.7453810000000001,14400,1.0452574625611306,-9.827929430007934,12.0,6.0,12.0,0.03,1.0,1.0
73,200,-987.9746558180651,64.0,0.6865079365079365,0.0,0.7098786828422876,0.741581,14600,1.0468742656707763,-10.034766073226928,26.0,14.0,31.0,0.05,1.0,1.0
74,200,-919.257788395798,73.0,0.6438923395445134,0.0,0.5839999999999999,0.737781,14800,1.0520032727718354,-10.076377379894257,13.0,29.0,24.0,0.005,0.9655172413793104,1.0
75,200,-902.6234303148477,81.0,0.6361788617886179,0.0,0.5483493522774759,0.733981,15000,1.0468742311000825,-10.198568217754364,19.0,21.0,32.0,0.025,1.0,1.0
76,200,-1031.7853145789277,63.0,0.6930320150659134,0.0,0.6620517097581317,0.730181,15200,1.0473751401901246,-10.038927381038667,9.0,13.0,26.0,0.005,1.0,1.0
77,200,-1037.6287209570316,30.0,0.7257383966244726,0.0,0.4522613065326631,0.7263809999999999,15400,1.0232260778546334,-10.30812825679779,5.0,12.0,11.0,0.01,1.0,1.0
78,200,-917.5747728144025,45.0,0.6777777777777778,0.0,0.47703180212014124,0.722581,15600,1.0117176967859267,-10.325290565490723,9.0,19.0,15.0,0.01,1.0,1.0
79,200,-842.5499237690183,96.0,0.6024590163934426,0.0,0.9151936444885798,0.718781,15800,1.0424233782291412,-10.371072413921356,16.0,34.0,36.0,0.04,1.0,1.0
80,200,-966.7864783510041,33.0,0.7064017660044151,0.0,0.5870619946091641,0.714981,16000,1.0150045430660248,-10.277216362953187,12.0,15.0,12.0,0.02,1.0,1.0
81,200,-904.5434245823931,76.0,0.6453608247422681,0.0,0.9010920436817471,0.7111810000000001,16200,1.0614610624313354,-10.383859105110169,27.0,15.0,33.0,0.015,0.9333333333333333,1.0
82,200,-1023.6557448553968,35.0,0.7163865546218487,0.0,0.3996737357259379,0.707381,16400,1.0681916266679763,-10.5011834526062,17.0,15.0,14.0,0.035,1.0,0.9166666666666666
83,200,-811.8016231982999,97.0,0.5870020964360587,0.0,0.7429135412554282,0.703581,16600,1.0092684572935104,-10.640118606090546,22.0,14.0,43.0,0.005,1.0,1.0
84,200,-990.0166397941974,76.0,0.6704545454545454,0.0,0.6468085106382977,0.699781,16800,1.0461432120203973,-10.625727031230927,15.0,19.0,32.0,0.025,1.0,1.0
85,200,-918.6968338064918,60.0,0.6559139784946236,0.0,0.5669291338582676,0.695981,17000,1.0274865594506264,-10.60718721151352,13.0,29.0,18.0,0.015,1.0,1.0
86,200,-917.989285694317,83.0,0.6347305389221557,0.0,0.7658699277376319,0.692181,17200,1.0742558193206788,-10.432237746715545,19.0,27.0,32.0,0.02,0.9615384615384616,1.0
87,200,-1021.1161712265061,62.0,0.6896551724137931,0.0,0.8041841004184099,0.688381,17400,1.0473008784651756,-10.417493467330933,16.0,23.0,23.0,0.03,1.0,1.0
88,200,-876.3605757655713,94.0,0.63,0.0,0.7308519437551695,0.6845810000000001,17600,1.0436016231775285,-10.549014360904694,16.0,33.0,31.0,0.01,1.0,1.0
89,200,-926.7918359557036,74.0,0.6475409836065574,0.0,0.6201585503963759,0.6807810000000001,17800,1.032430139183998,-10.541747291088104,16.0,20.0,31.0,0.04,1.0,1.0
90,200,-1114.6403390849682,38.0,0.7396226415094339,0.0,0.6716279069767439,0.676981,18000,1.05892623513937,-10.627939376831055,10.0,17.0,11.0,0.005,1.0,1.0
91,200,-1022.008111174103,74.0,0.6771799628942486,0.0,0.837308868501529,0.673181,18200,1.0867806911468505,-10.180140118598938,15.0,23.0,31.0,0.04,1.0,1.0
92,200,-937.5209834057897,87.0,0.6407766990291263,0.0,0.6840488025305015,0.669381,18400,1.0762676048278808,-10.233851692676545,19.0,32.0,30.0,0.015,1.0,1.0
93,200,-908.1660975865914,86.0,0.6332665330661322,0.0,0.4713830465264499,0.665581,18600,1.05322042375803,-10.285033016204833,21.0,36.0,25.0,0.015,1.0,1.0
94,200,-847.4611113065109,100.0,0.5951417004048583,0.0,0.8149959250203748,0.661781,18800,1.0756510591506958,-10.517943542003632,16.0,40.0,31.0,0.015,1.0,1.0
95,200,-856.3152775099486,99.0,0.6135458167330677,0.0,0.8654304635761588,0.6579809999999999,19000,1.082741162776947,-10.382430634498597,32.0,19.0,42.0,0.02,1.0,1.0
96,200,-1009.047186854022,47.0,0.7062374245472837,0.0,0.7450252951096119,0.654181,19200,1.1004015284776687,-10.613703153133393,15.0,12.0,24.0,0.045,1.0,1.0
97,200,-1023.0881540709507,52.0,0.6984126984126984,0.0,0.5063670411985017,0.650381,19400,1.0910624605417252,-10.87241473197937,21.0,8.0,25.0,0.01,1.0,1.0
98,200,-947.3468207435883,77.0,0.649402390438247,0.0,0.5973803526448361,0.6465810000000001,19600,1.0628794664144516,-10.901311297416687,10.0,39.0,22.0,0.03,1.0,1.0
99,200,-820.303767493686,110.0,0.5849802371541502,0.0,0.7841866493843161,0.642781,19800,1.0758767113089562,-10.787890226840974,27.0,39.0,38.0,0.025,1.0,1.0
100,200,-1130.5609777054226,37.0,0.7415094339622641,0.0,0.19999999999999998,0.638981,20000,1.0898338988423348,-10.924006462097168,14.0,8.0,16.0,0.01,1.0,1.0
101,200,-898.6818533014042,77.0,0.6417004048582996,0.0,0.7931772575250835,0.635181,20200,1.1284793719649315,-10.940993962287903,11.0,33.0,23.0,0.015,1.0,1.0
102,200,-949.0136667643914,89.0,0.6460674157303371,0.0,0.9736939151813152,0.631381,20400,1.1499296563863755,-11.109417998790741,19.0,26.0,32.0,0.01,1.0,1.0
103,200,-976.4862053044776,86.0,0.6490566037735849,0.0,0.4568252007411982,0.627581,20600,1.1204074478149415,-11.315682315826416,32.0,20.0,35.0,0.015,1.0,1.0
104,200,-808.0834576196658,93.0,0.5884861407249466,0.0,0.7433605500644606,0.623781,20800,1.13369264036417,-11.428475286960602,23.0,37.0,30.0,0.015,0.9722222222222222,0.9666666666666667
105,200,-1050.3352944024987,62.0,0.6979362101313321,0.0,0.6888888888888888,0.619981,21000,1.1752017045021057,-11.396650195121765,23.0,22.0,22.0,0.015,1.0,1.0
106,200,-936.7471791822543,59.0,0.6624203821656051,0.0,0.49340892983699497,0.6161810000000001,21200,1.2111174687743187,-11.23303050994873,9.0,21.0,19.0,0.005,1.0,1.0
107,200,-775.3074232424239,99.0,0.5774946921443737,0.0,0.820510673922143,0.6123810000000001,21400,1.2108313342928887,-11.520164785385132,33.0,26.0,37.0,0.0,1.0,1.0
108,200,-778.8460394427431,103.0,0.5747863247863247,0.0,0.6738012067322959,0.608581,21600,1.1626965346932412,-11.394273853302002,18.0,40.0,32.0,0.015,1.0,1.0
109,200,-939.5231250228974,89.0,0.6425855513307985,0.0,0.6855041107745563,0.604781,21800,1.1819794714450835,-11.440591750144959,20.0,26.0,34.0,0.025,1.0,1.0
110,200,-853.3843123266296,94.0,0.6072874493927125,0.0,0.6329512893982807,0.600981,22000,1.1517311555147172,-11.55399549484253,24.0,33.0,32.0,0.025,1.0,1.0
111,200,-1118.432031349239,43.0,0.7332089552238806,0.0,0.230404984423676,0.597181,22200,1.1534460598230363,-11.279818937778472,4.0,26.0,10.0,0.02,1.0,1.0
112,200,-943.1346646590722,79.0,0.6536964980544747,0.0,0.8428089128966914,0.5933809999999999,22400,1.1149673926830292,-11.234662384986878,22.0,21.0,34.0,0.025,1.0,1.0
113,200,-895.4435449839758,89.0,0.6204819277108434,0.0,0.7754282917278511,0.589581,22600,1.132500796020031,-11.387555632591248,21.0,30.0,33.0,0.025,1.0,1.0
114,200,-948.6816950473724,80.0,0.6557692307692308,0.0,0.9453471196454947,0.585781,22800,1.139885717332363,-11.396622343063354,17.0,39.0,21.0,0.015,1.0,1.0
115,200,-971.134494804736,88.0,0.6536312849162011,0.0,0.9175355450236965,0.5819810000000001,23000,1.1250796535611152,-11.478878738880157,21.0,21.0,38.0,0.02,1.0,1.0
116,200,-979.5423342875877,60.0,0.6867469879518072,0.0,0.6805293005671076,0.5781810000000001,23200,1.1543299040198327,-11.666879649162292,10.0,25.0,18.0,0.005,1.0,1.0
117,200,-882.3870710490191,84.0,0.6282828282828283,0.0,0.7788079470198674,0.574381,23400,1.148570275902748,-11.523948035240174,13.0,34.0,30.0,0.025,1.0,1.0
118,200,-911.5122256496468,79.0,0.642,0.0,0.8674079221681722,0.570581,23600,1.1420125606656075,-11.606082410812379,33.0,28.0,29.0,0.025,0.9629629629629629,1.0
119,200,-905.9065308025223,107.0,0.6172607879924953,0.0,0.7931416695531692,0.566781,23800,1.1351208940148354,-11.683208961486816,14.0,48.0,36.0,0.035,1.0,1.0
120,200,-1113.7229807137894,22.0,0.7569721115537849,0.0,0.31633986928104557,0.562981,24000,1.1624967667460442,-11.857500474452973,2.0,6.0,8.0,0.0,1.0,1.0
121,200,-1064.7674571712196,23.0,0.739406779661017,0.0,0.34462540716612355,0.559181,24200,1.1699417740106584,-11.703886139392853,20.0,4.0,10.0,0.005,1.0,1.0
122,200,-1047.2546488155406,50.0,0.7134502923976608,0.0,0.36873156342182883,0.555381,24400,1.211958300769329,-11.90236222743988,7.0,24.0,15.0,0.015,1.0,1.0
123,200,-839.9219252497969,99.0,0.6,0.0,0.9575964826575475,0.5515810000000001,24600,1.1613060745596886,-11.812482302188874,14.0,33.0,36.0,0.02,1.0,1.0
124,200,-1007.2739877317244,32.0,0.7173447537473233,0.0,0.5446808510638296,0.5477810000000001,24800,1.1383697083592415,-11.85851450920105,3.0,19.0,9.0,0.02,1.0,1.0
125,200,-991.8845321522798,89.0,0.6556776556776557,0.0,0.6670315789473683,0.543981,25000,1.1648470091819763,-11.827836089134216,22.0,34.0,29.0,0.02,1.0,1.0
126,200,-879.589220739276,92.0,0.6195219123505976,0.0,0.5711201079622131,0.540181,25200,1.2144012659788133,-11.349285433292389,11.0,52.0,20.0,0.0,1.0,1.0
127,200,-927.961178707162,100.0,0.6252354048964218,0.0,0.6724949562878277,0.536381,25400,1.1722190183401109,-11.489263832569122,27.0,33.0,34.0,0.005,1.0,1.0
128,200,-900.780705101716,71.0,0.6436058700209644,0.0,0.7944838455476753,0.532581,25600,1.1719677358865739,-11.563100168704986,23.0,16.0,28.0,0.005,1.0,1.0
129,200,-769.7547519361541,90.0,0.5860566448801743,0.0,0.9759036144578311,0.528781,25800,1.1858416205644609,-11.665391612052918,17.0,33.0,35.0,0.035,1.0,1.0
130,200,-913.1116680193948,101.0,0.6252354048964218,0.0,0.8936487078405605,0.524981,26000,1.157994801402092,-11.67221429347992,22.0,33.0,36.0,0.025,1.0,1.0
131,200,-961.8474802612419,80.0,0.6577946768060836,0.0,0.7381776239907726,0.521181,26200,1.188389085829258,-11.308013813495636,9.0,22.0,31.0,0.01,1.0,1.0
132,200,-891.3167612043418,80.0,0.6324435318275154,0.0,0.6477732793522266,0.517381,26400,1.218300401866436,-11.634169244766236,8.0,33.0,29.0,0.035,1.0,1.0
133,200,-914.5458938304474,70.0,0.6550308008213552,0.0,0.7716535433070865,0.5135810000000001,26600,1.183243611752987,-11.763236286640167,16.0,24.0,29.0,0.03,1.0,1.0
134,200,-852.5025891258431,95.0,0.608433734939759,0.0,0.7486520116134383,0.509781,26800,1.178539964258671,-11.733045785427093,13.0,33.0,37.0,0.045,1.0,0.9722222222222222
135,200,-1005.3582881177797,37.0,0.7205882352941176,0.0,0.7148825065274148,0.505981,27000,1.165484159886837,-11.68758891582489,13.0,13.0,23.0,0.075,1.0,1.0
136,200,-946.6375334565913,51.0,0.6809421841541756,0.0,0.5877966101694914,0.502181,27200,1.2189789488911629,-11.287212257385255,21.0,10.0,23.0,0.02,1.0,1.0
137,200,-1034.098073305465,40.0,0.717741935483871,0.0,0.6225680933852138,0.49838099999999996,27400,1.2166060984134675,-11.505965566635131,6.0,10.0,17.0,0.02,1.0,1.0
138,200,-961.507061057484,74.0,0.6634429400386848,0.0,0.4308418568056648,0.49458099999999994,27600,1.1667509734630586,-11.605785229206084,13.0,44.0,19.0,0.02,1.0,1.0
139,200,-745.2861054626524,119.0,0.5477178423236515,0.0,0.8533293160590539,0.490781,27800,1.2235766649246216,-11.745840196609498,17.0,45.0,41.0,0.02,1.0,1.0
140,200,-1026.944086889595,56.0,0.7001934235976789,0.0,0.5217970049916805,0.4869810000000001,28000,1.1738881188631058,-11.648400268554688,13.0,16.0,22.0,0.005,1.0,1.0
141,200,-843.2979022097426,86.0,0.6098081023454158,0.0,0.6003246753246753,0.4831810000000001,28200,1.2333771297335625,-11.996082262992859,38.0,25.0,33.0,0.01,1.0,1.0
142,200,-936.4348196386218,52.0,0.6746203904555315,0.0,0.31999999999999995,0.47938100000000006,28400,1.2667485973238946,-12.040083582401275,12.0,25.0,18.0,0.02,1.0,1.0
143,200,-888.4106976769103,83.0,0.6310483870967742,0.0,0.7120413436692505,0.47558100000000003,28600,1.2404549613595008,-12.39463532447815,14.0,30.0,27.0,0.01,1.0,1.0
144,200,-837.6813886790897,109.0,0.5925925925925926,0.0,0.768747978000647,0.4717810000000001,28800,1.2369694408774377,-12.356715044975282,31.0,20.0,46.0,0.005,1.0,1.0
145,200,-925.0939457034495,54.0,0.6709677419354839,0.0,0.449306625577812,0.4679810000000001,29000,1.2471257203817367,-12.372666573524475,19.0,41.0,12.0,0.045,1.0,1.0
146,200,-764.4149476569852,99.0,0.572961373390558,0.0,0.5374828626268165,0.46418100000000007,29200,1.2285809236764909,-12.06891360282898,23.0,26.0,37.0,0.0,1.0,1.0
147,200,-1000.965337039301,34.0,0.7124463519313304,0.0,0.5376744186046509,0.46038100000000004,29400,1.2532835754752158,-12.111888320446015,7.0,9.0,16.0,0.02,1.0,1.0
148,200,-873.8133190716842,98.0,0.610236220472441,0.0,0.8194539249146756,0.456581,29600,1.241218912601471,-12.329397444725037,15.0,34.0,38.0,0.04,1.0,1.0
149,200,-851.7930894177554,94.0,0.6104417670682731,0.0,0.9301052631578945,0.4527810000000001,29800,1.2430389630794525,-12.23674642086029,8.0,32.0,36.0,0.025,1.0,1.0
150,200,-884.4819334200603,93.0,0.621031746031746,0.0,0.7301815111861544,0.4489810000000001,30000,1.2390215149521828,-12.588477013111115,21.0,32.0,31.0,0.0,1.0,1.0
151,200,-867.0295128304275,114.0,0.5935114503816794,0.0,0.7987707437000614,0.44518100000000005,30200,1.274180399775505,-12.534224777221679,19.0,43.0,40.0,0.025,1.0,1.0
152,200,-969.8351922103353,60.0,0.6728016359918201,0.0,0.4568527918781725,0.441381,30400,1.2885707941651345,-12.524132027626038,12.0,31.0,15.0,0.005,1.0,1.0
153,200,-1009.6197408114094,40.0,0.7101449275362319,0.0,0.3603603603603603,0.437581,30600,1.2596640053391457,-12.767454400062562,11.0,6.0,19.0,0.01,1.0,0.9444444444444444
