total_reward,total_throughput,avg_throughput_per_frame,packet_delivery_ratio,packet_drop_rate,avg_queue_length,avg_delay_proxy,energy_efficiency,uav_energy_consumption,iot_energy_consumption,total_energy_consumption,jamming_failure_rate,collision_count,fairness_index,duplicate_target_count,invalid_action_count,episode_id,policy_name,scenario_name
-19618.845222902368,140.0,0.7,0.013981823629281933,0.9760311594926595,9.896999999999993,14.138571428571419,4.159446299672095,10.658326112068512,23.0,33.65832611206851,0.0,0.0,0.6451612903225806,1.0,127.0,0,greedy_sinr,scenario_1_multi_uav
-19635.79930132893,144.0,0.72,0.014364089775561098,0.9756608478802993,9.891999999999992,13.738888888888878,3.8863573835474634,9.052691193458108,28.0,37.05269119345811,0.0,0.0,0.41789600967351875,7.0,125.0,1,greedy_sinr,scenario_1_multi_uav
-19622.308462861958,136.0,0.68,0.013597280543891222,0.9766046790641871,9.905499999999993,14.566911764705871,4.888595999829547,8.819848480983492,19.0,27.81984848098349,0.0,0.0,0.41941043083900226,0.0,114.0,2,greedy_sinr,scenario_1_multi_uav
-19264.432590361248,142.0,0.71,0.014503115105709325,0.9754876927790829,9.896999999999993,13.9394366197183,4.390288952334765,9.344112549695417,23.0,32.34411254969542,0.0,18.0,0.4728893058161351,2.0,117.0,3,greedy_sinr,scenario_1_multi_uav
-19354.466116460288,174.0,0.87,0.017522658610271902,0.9724068479355489,9.883999999999993,11.360919540229878,4.441052797412833,9.179898987322321,30.0,39.17989898732232,0.0,0.0,0.5915592028135991,9.0,162.0,4,greedy_sinr,scenario_1_multi_uav
-20008.039217087367,119.0,0.595,0.011695331695331695,0.9784766584766584,9.918499999999995,16.669747899159656,4.5792116667863505,7.987005768508869,18.0,25.98700576850887,0.0,0.0,0.42692191739523666,0.0,123.0,5,greedy_sinr,scenario_1_multi_uav
-19611.239493957917,151.0,0.755,0.015071364407625512,0.9751472202814652,9.89299999999999,13.103311258278133,5.742408977589854,9.295584412271555,17.0,26.295584412271555,0.0,0.0,0.32605462605462604,1.0,127.0,6,greedy_sinr,scenario_1_multi_uav
-19202.45324785678,152.0,0.76,0.01547703899806537,0.974544343753182,9.89749999999999,13.02302631578946,4.682927871116683,11.458326112068509,21.0,32.458326112068505,0.0,0.0,0.5000865800865801,4.0,121.0,7,greedy_sinr,scenario_1_multi_uav
-19332.0142725263,145.0,0.725,0.014683544303797468,0.9751898734177216,9.892999999999992,13.645517241379299,5.756936784494348,9.187005768508863,16.0,25.18700576850886,0.0,0.0,0.35365853658536583,4.0,105.0,8,greedy_sinr,scenario_1_multi_uav
-19390.622305669378,158.0,0.79,0.01591939546599496,0.9740050377833753,9.886499999999991,12.514556962025305,5.156914188180723,8.638477631085008,22.0,30.63847763108501,0.0,0.0,0.46161242603550295,0.0,131.0,9,greedy_sinr,scenario_1_multi_uav
-19475.97947748426,122.0,0.61,0.012307071522243519,0.9776051649349339,9.906999999999995,16.240983606557368,4.84513460762591,7.179898987322322,18.0,25.17989898732232,0.0,0.0,0.4385385975250442,5.0,128.0,10,greedy_sinr,scenario_1_multi_uav
