config_name,seed,output_prefix,status,runtime_sec,checkpoint_best,checkpoint_latest,train_log_path,eval_log_path,final_eval_path,final_reward,final_throughput_per_frame,final_drop,final_jam,final_fairness,final_energy_efficiency,final_backscatter_success,final_active_success,final_mode_harvest,final_mode_backscatter,final_mode_active,final_fallback_rate,best_eval_throughput_per_frame,best_eval_episode,first50_loss_mean,last50_loss_mean,first50_train_throughput_mean,last50_train_throughput_mean,error
qmix_sc4_base,42,qmix_sc4_base_seed42,success,724.4697017669678,D:\UAV - MADRL\project\results\checkpoints\qmix_sc4_base_seed42_best.pt,D:\UAV - MADRL\project\results\checkpoints\qmix_sc4_base_seed42_latest.pt,D:\UAV - MADRL\project\results\csv\qmix_sc4_base_seed42_train_log.csv,D:\UAV - MADRL\project\results\csv\qmix_sc4_base_seed42_eval_log.csv,D:\UAV - MADRL\project\results\csv\qmix_sc4_base_seed42_final_eval.csv,-1475.8774378686585,0.9945,0.4669724405549693,0.2988076178488978,0.5980850019884533,3.7426917133338153,0.695140013204949,0.6410990032102278,36.766666666666666,203.4333333333333,28.433333333333334,0.01025,1.0285,420,41.02289962768555,17.47906690597534,0.899,0.9683,
qmix_sc4_base,43,qmix_sc4_base_seed43,success,747.5723993778229,D:\UAV - MADRL\project\results\checkpoints\qmix_sc4_base_seed43_best.pt,D:\UAV - MADRL\project\results\checkpoints\qmix_sc4_base_seed43_latest.pt,D:\UAV - MADRL\project\results\csv\qmix_sc4_base_seed43_train_log.csv,D:\UAV - MADRL\project\results\csv\qmix_sc4_base_seed43_eval_log.csv,D:\UAV - MADRL\project\results\csv\qmix_sc4_base_seed43_final_eval.csv,-1481.4517197085402,0.9331666666666668,0.4796443880084108,0.2011897539274294,0.5216679105592268,5.455910469173287,0.8095257534635518,0.810085642727822,0.8666666666666667,168.6,15.466666666666669,0.0665,1.0091666666666668,320,43.53816925048828,17.230086574554445,0.8251999999999999,0.9261,
qmix_sc4_base,44,qmix_sc4_base_seed44,success,710.0400516986847,D:\UAV - MADRL\project\results\checkpoints\qmix_sc4_base_seed44_best.pt,D:\UAV - MADRL\project\results\checkpoints\qmix_sc4_base_seed44_latest.pt,D:\UAV - MADRL\project\results\csv\qmix_sc4_base_seed44_train_log.csv,D:\UAV - MADRL\project\results\csv\qmix_sc4_base_seed44_eval_log.csv,D:\UAV - MADRL\project\results\csv\qmix_sc4_base_seed44_final_eval.csv,-1455.121031171827,0.9536666666666668,0.4765634627554396,0.1166979662724825,0.4581234666660725,7.798042169642234,0.875960574721393,0.8986552352086263,0.6666666666666666,159.2,13.166666666666666,0.0018333333333333,0.9603333333333336,430,40.23915431976318,18.09444786071777,0.8595999999999999,0.8593000000000001,
qmix_sc4_updates4,42,qmix_sc4_updates4_seed42,success,728.9118316173553,D:\UAV - MADRL\project\results\checkpoints\qmix_sc4_updates4_seed42_best.pt,D:\UAV - MADRL\project\results\checkpoints\qmix_sc4_updates4_seed42_latest.pt,D:\UAV - MADRL\project\results\csv\qmix_sc4_updates4_seed42_train_log.csv,D:\UAV - MADRL\project\results\csv\qmix_sc4_updates4_seed42_eval_log.csv,D:\UAV - MADRL\project\results\csv\qmix_sc4_updates4_seed42_final_eval.csv,-1571.0316885892594,0.8771666666666669,0.4951044289825254,0.32515921320149066,0.41880638305530987,5.317053926023495,0.667090991249694,0.5684413451599108,17.0,187.13333333333333,21.066666666666666,0.039749999999999994,0.992,450,19.220527720451354,58.0609324836731,0.9328,0.8334,
qmix_sc4_updates4,43,qmix_sc4_updates4_seed43,success,730.7980759143829,D:\UAV - MADRL\project\results\checkpoints\qmix_sc4_updates4_seed43_best.pt,D:\UAV - MADRL\project\results\checkpoints\qmix_sc4_updates4_seed43_latest.pt,D:\UAV - MADRL\project\results\csv\qmix_sc4_updates4_seed43_train_log.csv,D:\UAV - MADRL\project\results\csv\qmix_sc4_updates4_seed43_eval_log.csv,D:\UAV - MADRL\project\results\csv\qmix_sc4_updates4_seed43_final_eval.csv,-1595.3944132245222,0.8698333333333335,0.4874108964027368,0.4351839897806526,0.49695920888245226,3.411332089864625,0.5626430486654274,0.5182764363971909,30.066666666666666,222.9,27.666666666666668,0.007583333333333334,0.9601666666666666,210,20.08868438243866,65.09306667327881,0.9094,0.8393999999999999,
qmix_sc4_updates4,44,qmix_sc4_updates4_seed44,success,730.6230177879333,D:\UAV - MADRL\project\results\checkpoints\qmix_sc4_updates4_seed44_best.pt,D:\UAV - MADRL\project\results\checkpoints\qmix_sc4_updates4_seed44_latest.pt,D:\UAV - MADRL\project\results\csv\qmix_sc4_updates4_seed44_train_log.csv,D:\UAV - MADRL\project\results\csv\qmix_sc4_updates4_seed44_eval_log.csv,D:\UAV - MADRL\project\results\csv\qmix_sc4_updates4_seed44_final_eval.csv,-1595.4155586915679,0.9071666666666666,0.48838795655515316,0.411656432001263,0.43010743228750964,4.553950138082582,0.5793349685013509,0.6174544166009605,13.333333333333334,231.06666666666666,20.833333333333332,0.016583333333333335,0.9788333333333332,340,19.460153794288637,57.33566976547241,0.8719,0.8273,
