episode,step_count,train_reward,train_throughput,train_drop_rate,train_jamming_failure_rate,train_fairness,epsilon,replay_size,avg_loss,avg_q,mode_usage_harvest,mode_usage_backscatter,mode_usage_active,invalid_action_rate,backscatter_success_rate,active_success_rate
133,200,-1976.1903831658854,30.0,0.6059071729957806,0.6938775510204082,0.07614213197969542,0.050000000000000044,53200,5.383707817792892,-154.72753227233886,79.0,38.0,19.0,0.045,0.4666666666666667,0.06666666666666667
134,200,-1906.858500553763,45.0,0.597187758478081,0.391304347826087,0.1893408134642356,0.050000000000000044,53600,5.307735739946366,-154.16881759643556,44.0,22.0,25.0,0.0025,0.42857142857142855,0.717391304347826
135,200,-1895.9042142312433,41.0,0.5942148760330579,0.3235294117647059,0.19156695156695153,0.050000000000000044,54000,5.022145075798035,-154.32879287719726,65.0,32.0,8.0,0.055,0.7435897435897436,0.8571428571428571
136,200,-1903.6444916760452,38.0,0.5832621690862511,0.8080808080808081,0.16371882086167797,0.050000000000000044,54400,5.207560178041458,-158.76115242004394,45.0,104.0,5.0,0.0775,0.19047619047619047,0.25
137,200,-2000.2586971313299,38.0,0.6071428571428571,0.59375,0.23030303030303026,0.050000000000000044,54800,5.047298523187638,-160.921086807251,131.0,52.0,17.0,0.025,0.2878787878787879,0.5757575757575758
138,200,-1874.1683798938564,103.0,0.5533117932148627,0.6158536585365854,0.2085717094269144,0.050000000000000044,55200,5.030694967508316,-160.67608146667482,47.0,151.0,20.0,0.0175,0.44711538461538464,0.2777777777777778
139,200,-2054.819338006099,8.0,0.6176961602671118,0.8723404255319149,0.16410256410256366,0.050000000000000044,55600,5.256115661859512,-160.64244277954103,137.0,25.0,26.0,0.02,0.061224489795918366,0.11627906976744186
140,200,-1775.06661459648,95.0,0.5606936416184971,0.2597402597402597,0.18610165996494485,0.050000000000000044,56000,4.930265948772431,-160.12198165893554,74.0,63.0,16.0,0.0225,0.7419354838709677,0.8125
141,200,-1911.3197629257452,17.0,0.5991416309012876,0.6875,0.2639269406392692,0.050000000000000044,56400,5.499483242034912,-168.38366943359375,128.0,26.0,28.0,0.0175,0.39285714285714285,0.18181818181818182
142,200,-2083.0342645019896,4.0,0.6086206896551725,0.9444444444444444,0.06666666666666639,0.050000000000000044,56800,5.616122754812241,-170.1463299560547,53.0,35.0,1.0,0.0025,0.07017543859649122,0.0
143,200,-2348.4210731598537,2.0,0.6182432432432432,0.9831932773109243,0.1333333333333289,0.050000000000000044,57200,5.033950880765915,-169.93542167663574,67.0,113.0,9.0,0.015,0.00909090909090909,0.07692307692307693
144,200,-2094.463426429486,18.0,0.6083682008368201,0.8631578947368421,0.22978723404255305,0.050000000000000044,57600,5.568743159770966,-170.95579803466796,37.0,78.0,26.0,0.0225,0.15789473684210525,0.14285714285714285
145,200,-1928.613627227232,29.0,0.599163179916318,0.5490196078431373,0.1791267305644302,0.050000000000000044,58000,5.29815765619278,-169.87755126953124,70.0,40.0,16.0,0.0425,0.5,0.3
146,200,-1991.5623019734992,14.0,0.610312764158918,0.8571428571428571,0.2840579710144923,0.050000000000000044,58400,5.598086893558502,-176.84675827026368,91.0,37.0,26.0,0.0175,0.11320754716981132,0.16326530612244897
147,200,-2241.855308413603,26.0,0.5959252971137521,0.8591549295774648,0.1788359788359788,0.050000000000000044,58800,5.348334023952484,-176.51795967102052,64.0,132.0,20.0,0.025,0.11267605633802817,0.2857142857142857
148,200,-2164.416642893347,19.0,0.6055508830950378,0.7727272727272727,0.24810996563573867,0.050000000000000044,59200,5.7486707055568695,-176.78926147460936,76.0,66.0,11.0,0.04,0.19298245614035087,0.42105263157894735
149,200,-2090.6442112247946,24.0,0.6043405676126878,0.726027397260274,0.19999999999999993,0.050000000000000044,59600,5.772171672582626,-178.19651145935057,63.0,63.0,18.0,0.03,0.2807017543859649,0.26666666666666666
150,200,-2332.7394310242294,2.0,0.6389776357827476,0.9861111111111112,0.06666666666666556,0.050000000000000044,60000,5.687877477407455,-178.4862622833252,77.0,54.0,23.0,0.0125,0.0,0.043478260869565216
151,200,-2264.7109655184377,11.0,0.6260162601626016,0.9280575539568345,0.14152046783625713,0.050000000000000044,60400,5.757647658586502,-186.1063345336914,57.0,144.0,5.0,0.035,0.042105263157894736,0.3333333333333333
152,200,-1931.9523650987771,42.0,0.5865546218487395,0.7596153846153846,0.2747663551401869,0.050000000000000044,60800,5.9940106844902035,-187.36671577453615,61.0,71.0,35.0,0.0325,0.21794871794871795,0.3968253968253968
153,200,-1964.6166241505725,42.0,0.587248322147651,0.6296296296296297,0.29696969696969694,0.050000000000000044,61200,5.861570072174072,-186.48821449279785,104.0,70.0,11.0,0.0125,0.3010752688172043,0.7777777777777778
154,200,-1855.0790849680384,47.0,0.5752136752136752,0.6867469879518072,0.1722417153996101,0.050000000000000044,61600,6.845359754562378,-187.09222412109375,63.0,63.0,34.0,0.0375,0.38095238095238093,0.3898305084745763
155,200,-2027.6159981947483,12.0,0.6127409891031014,0.896551724137931,0.19199999999999973,0.050000000000000044,62000,6.274673643112183,-187.50026542663574,49.0,73.0,21.0,0.0175,0.08333333333333333,0.14634146341463414
156,200,-2387.841688087665,26.0,0.617363344051447,0.5,0.23971631205673752,0.050000000000000044,62400,5.923996417522431,-192.7777734375,62.0,16.0,14.0,0.01,0.4166666666666667,0.5714285714285714
157,200,-1898.260522095262,58.0,0.5791217895608948,0.5247524752475248,0.37007700770077,0.050000000000000044,62800,5.7664891362190245,-197.6552303314209,37.0,116.0,8.0,0.08,0.42016806722689076,0.5714285714285714
158,200,-2160.1527323949927,1.0,0.6138698630136986,0.9818181818181818,0.06666666666666222,0.050000000000000044,63200,6.428437011241913,-195.7908794403076,10.0,73.0,12.0,0.0825,0.013513513513513514,0.0
159,200,-1817.6736114086711,52.0,0.5630983463881636,0.4430379746835443,0.18026666666666666,0.050000000000000044,63600,6.063388671875,-195.44140014648437,5.0,69.0,12.0,0.0075,0.6301369863013698,0.2608695652173913
160,200,-1925.339624535192,41.0,0.5979899497487438,0.37254901960784315,0.3020664869721473,0.050000000000000044,64000,5.793293831348419,-195.0512875366211,162.0,31.0,26.0,0.035,0.5384615384615384,0.5
161,200,-2053.7961784266977,0.0,0.6143958868894601,1.0,1.0,0.050000000000000044,64400,6.180028125047683,-202.84346412658692,36.0,6.0,4.0,0.0125,0.0,0.0
162,200,-1960.1206588941534,33.0,0.591715976331361,0.759493670886076,0.2915662650602409,0.050000000000000044,64800,6.267144340276718,-202.83264190673827,124.0,60.0,29.0,0.06,0.26582278481012656,0.2608695652173913
163,200,-2002.95890170889,24.0,0.5913793103448276,0.7681159420289855,0.1699115044247787,0.050000000000000044,65200,6.239058529138565,-202.3672787475586,115.0,57.0,16.0,0.06,0.2077922077922078,0.26666666666666666
164,200,-1838.2033735301948,51.0,0.5743415463041631,0.6197183098591549,0.18827361563517914,0.050000000000000044,65600,6.38790841460228,-204.244536819458,44.0,55.0,16.0,0.0025,0.32727272727272727,0.5357142857142857
165,200,-2130.5143880295354,35.0,0.6134185303514377,0.7454545454545455,0.2865497076023391,0.050000000000000044,66000,5.9118421530723575,-201.97216125488282,74.0,85.0,28.0,0.025,0.152,0.32
166,200,-2023.0669134917175,9.0,0.6224237427864798,0.7,0.21599999999999941,0.050000000000000044,66400,6.251347681283951,-205.85819259643554,100.0,8.0,12.0,0.015,0.2857142857142857,0.23809523809523808
167,200,-1987.9663887790985,37.0,0.5876375952582558,0.7195121951219512,0.22646815550041352,0.050000000000000044,66800,6.015877919197083,-208.51431930541992,112.0,70.0,28.0,0.07,0.36619718309859156,0.2619047619047619
168,200,-1798.5680432888576,85.0,0.5556478405315615,0.4845360824742268,0.156334523423131,0.050000000000000044,67200,6.026695778369904,-206.70645072937012,53.0,77.0,21.0,0.0125,0.5206611570247934,0.5238095238095238
169,200,-2257.2923868683515,2.0,0.6220735785953178,0.9855072463768116,0.06666666666666556,0.050000000000000044,67600,6.219156804084778,-207.84613983154296,71.0,70.0,10.0,0.0325,0.0,0.2
170,200,-2094.2059438502465,31.0,0.6070549630844955,0.6923076923076923,0.22479532163742685,0.050000000000000044,68000,6.317019009590149,-207.24828422546386,41.0,36.0,26.0,0.04,0.42857142857142855,0.22727272727272727
171,200,-2126.3167790761886,3.0,0.6104901117798797,0.9333333333333333,0.11999999999999841,0.050000000000000044,68400,6.053758065700531,-215.43032180786133,85.0,12.0,20.0,0.04,0.23076923076923078,0.0
172,200,-2045.1778372825,37.0,0.6041666666666666,0.7682926829268293,0.1518580144204104,0.050000000000000044,68800,5.721788885593415,-215.85659141540526,72.0,54.0,30.0,0.025,0.28,0.2857142857142857
173,200,-2266.1945437226013,0.0,0.6130696474634566,1.0,1.0,0.050000000000000044,69200,6.163247846364975,-215.88309127807617,96.0,11.0,11.0,0.0225,0.0,0.0
174,200,-2469.2930119044604,4.0,0.6337914308811641,0.9594594594594594,0.10666666666666597,0.050000000000000044,69600,6.762421318292618,-215.81572067260743,120.0,50.0,26.0,0.005,0.057692307692307696,0.02127659574468085
175,200,-2070.786751289087,22.0,0.6127973748974569,0.8796296296296297,0.14666666666666664,0.050000000000000044,70000,6.60084342956543,-216.4975666809082,78.0,78.0,36.0,0.0175,0.1188118811881188,0.18518518518518517
176,200,-1863.7024040805597,45.0,0.5850796311818944,0.5614035087719298,0.19708029197080287,0.050000000000000044,70400,6.972218866348267,-222.9059671020508,66.0,56.0,12.0,0.03,0.5645161290322581,0.45454545454545453
177,200,-1906.38346393059,30.0,0.593103448275862,0.7761194029850746,0.11811023622047243,0.050000000000000044,70800,6.238726779222488,-224.3870529937744,94.0,44.0,29.0,0.015,0.29333333333333333,0.16666666666666666
178,200,-2027.6809645198728,51.0,0.5977291159772912,0.6435643564356436,0.26075187969924807,0.050000000000000044,71200,6.082865949869156,-223.87459823608398,80.0,73.0,34.0,0.0425,0.3707865168539326,0.3103448275862069
179,200,-2321.5284235927043,0.0,0.6176720475785896,1.0,1.0,0.050000000000000044,71600,6.663153238296509,-224.12084243774413,37.0,71.0,4.0,0.025,0.0,0.0
180,200,-1802.0047106736822,56.0,0.5667808219178082,0.30158730158730157,0.2995224450811843,0.050000000000000044,72000,6.200882440805435,-226.5101042175293,122.0,36.0,30.0,0.0125,0.6046511627906976,0.6521739130434783
181,200,-1878.8641066154817,21.0,0.5897212543554007,0.7205882352941176,0.1947019867549668,0.050000000000000044,72400,6.529093507528305,-231.87764122009278,72.0,61.0,16.0,0.0375,0.19480519480519481,0.21428571428571427
182,200,-1785.8279525478747,73.0,0.5715524718126627,0.5,0.19992496717313823,0.050000000000000044,72800,6.732684741020202,-233.193543548584,96.0,60.0,29.0,0.025,0.7272727272727273,0.23684210526315788
183,200,-1984.8073954542497,12.0,0.610126582278481,0.875,0.1999999999999997,0.050000000000000044,73200,6.107227145433426,-233.94180992126465,121.0,33.0,28.0,0.035,0.0,0.25
184,200,-1981.1582987074867,38.0,0.6,0.654320987654321,0.3592039800995024,0.050000000000000044,73600,6.304315129518509,-234.7967859649658,117.0,70.0,20.0,0.0375,0.32222222222222224,0.2727272727272727
185,200,-2080.0332545451465,4.0,0.6003521126760564,0.9574468085106383,0.13333333333333222,0.050000000000000044,74000,6.327301285266876,-232.95136169433593,105.0,34.0,17.0,0.01,0.04,0.06666666666666667
186,200,-1994.031744109359,19.0,0.6160198183319571,0.6666666666666666,0.19889807162534426,0.050000000000000044,74400,6.746784772872925,-238.8025552368164,59.0,38.0,6.0,0.025,0.3090909090909091,0.3333333333333333
187,200,-2201.4137570282687,13.0,0.6125523012552301,0.8055555555555556,0.10730158730158725,0.050000000000000044,74800,6.459154769182205,-239.6957064819336,64.0,15.0,25.0,0.0225,0.0,0.34210526315789475
188,200,-2211.059542373766,11.0,0.6239804241435563,0.9304347826086956,0.24444444444444394,0.050000000000000044,75200,6.283022664785385,-240.26635070800782,68.0,89.0,29.0,0.0475,0.07368421052631578,0.07692307692307693
189,200,-1793.7511599080744,91.0,0.5515202702702703,0.6343283582089553,0.2050006188884763,0.050000000000000044,75600,6.2935509264469145,-240.33539169311524,65.0,109.0,33.0,0.0325,0.4962962962962963,0.3870967741935484
190,200,-2078.3728796683063,13.0,0.6164043082021541,0.8939393939393939,0.1390946502057612,0.050000000000000044,76000,6.360549246072769,-240.1268155670166,49.0,50.0,24.0,0.03,0.016129032258064516,0.32432432432432434
191,200,-2348.376068398068,3.0,0.640761300555115,0.9634146341463414,0.19999999999999554,0.050000000000000044,76400,6.896199229955673,-246.04172340393066,41.0,82.0,11.0,0.04,0.02702702702702703,0.05263157894736842
192,200,-2007.2645595018842,44.0,0.5955631399317406,0.603448275862069,0.24079601990049748,0.050000000000000044,76800,7.265273516178131,-248.75163948059082,115.0,43.0,18.0,0.04,0.49122807017543857,0.5
193,200,-2069.9907487329865,10.0,0.620718462823726,0.8837209302325582,0.08130081300813002,0.050000000000000044,77200,6.704300132989883,-247.48104331970214,43.0,84.0,12.0,0.03,0.11764705882352941,0.0
194,200,-1870.274328232193,60.0,0.5897219882055602,0.5405405405405406,0.1875,0.050000000000000044,77600,6.5375081515312194,-246.62400680541992,109.0,54.0,24.0,0.0175,0.5882352941176471,0.21739130434782608
195,200,-2037.3911329550938,17.0,0.6108333333333333,0.898876404494382,0.18349206349206337,0.050000000000000044,78000,6.661345249414444,-248.3196063232422,56.0,66.0,30.0,0.025,0.0967741935483871,0.1702127659574468
196,200,-2411.5287729355828,8.0,0.6413469068128426,0.85,0.11228070175438576,0.050000000000000044,78400,7.023965171575546,-255.14856605529786,45.0,51.0,10.0,0.0025,0.1044776119402985,0.06666666666666667
197,200,-2064.1269373619484,20.0,0.6178861788617886,0.6923076923076923,0.15325670498084284,0.050000000000000044,78800,6.495533455610275,-250.83142059326173,58.0,26.0,13.0,0.0025,0.14285714285714285,0.6153846153846154
198,200,-2128.7596662085057,22.0,0.6095947063688999,0.8333333333333334,0.27344632768361565,0.050000000000000044,79200,6.925664258003235,-254.9986141204834,57.0,89.0,15.0,0.005,0.11023622047244094,0.3333333333333333
199,200,-2514.8407839823985,7.0,0.6201163757273483,0.9178082191780822,0.25128205128205,0.050000000000000044,79600,6.599840035438538,-255.2400009918213,82.0,61.0,21.0,0.0475,0.07352941176470588,0.07142857142857142
200,200,-1698.0486912257854,62.0,0.5469026548672566,0.5853658536585366,0.257813547954393,0.050000000000000044,80000,6.298001902103424,-254.07810775756835,62.0,72.0,10.0,0.005,0.43243243243243246,0.7
201,200,-1940.3226351754038,17.0,0.6032285471537808,0.7333333333333333,0.21647940074906352,0.050000000000000044,80400,6.690673112869263,-261.29859169006346,48.0,33.0,15.0,0.03,0.21052631578947367,0.20833333333333334
202,200,-2091.8082492911117,24.0,0.6180499597099114,0.7931034482758621,0.11162790697674417,0.050000000000000044,80800,6.818290057182312,-262.7684899902344,4.0,86.0,8.0,0.0175,0.17777777777777778,0.5
203,200,-2119.8687337331016,21.0,0.6133004926108374,0.8598130841121495,0.3721518987341769,0.050000000000000044,81200,6.437143456935883,-262.8206725311279,30.0,93.0,25.0,0.0325,0.11702127659574468,0.2222222222222222
204,200,-2148.1025559206205,18.0,0.6114808652246256,0.8153846153846154,0.22978723404255305,0.050000000000000044,81600,7.00921051621437,-265.08679267883304,57.0,51.0,19.0,0.015,0.20588235294117646,0.15384615384615385
205,200,-2047.2001983403848,2.0,0.6244796003330558,0.9696969696969697,0.06666666666666556,0.050000000000000044,82000,6.799221712350845,-262.6964415740967,50.0,21.0,16.0,0.03,0.0,0.08695652173913043
206,200,-1935.675624921687,8.0,0.5866425992779783,0.9166666666666666,0.1422222222222219,0.050000000000000044,82400,6.939123947620391,-267.9002284240723,69.0,50.0,40.0,0.0225,0.11538461538461539,0.02857142857142857
207,200,-2129.483893895002,13.0,0.612141652613828,0.8840579710144928,0.3414141414141407,0.050000000000000044,82800,6.9191506218910215,-268.7899883270264,67.0,40.0,29.0,0.0075,0.05,0.18518518518518517
208,200,-2012.7611056773108,7.0,0.6190476190476191,0.8125,0.21777777777777682,0.050000000000000044,83200,6.775690131187439,-268.2699270629883,69.0,29.0,8.0,0.025,0.2,0.16666666666666666
209,200,-2200.3980019311134,7.0,0.6175732217573222,0.9529411764705882,0.25128205128205,0.050000000000000044,83600,7.115716052055359,-270.17360458374026,129.0,57.0,34.0,0.0225,0.058823529411764705,0.044444444444444446
210,200,-2144.8293675805667,14.0,0.624390243902439,0.7142857142857143,0.19797979797979778,0.050000000000000044,84000,7.078111790418625,-268.84374450683595,79.0,24.0,12.0,0.005,0.28205128205128205,0.15
211,200,-1901.9368205713104,10.0,0.5795246800731262,0.9375,0.09803921568627441,0.050000000000000044,84400,7.500968596935272,-273.4072785186768,57.0,70.0,33.0,0.03,0.029850746268656716,0.13559322033898305
212,200,-2077.464793794813,0.0,0.6231155778894473,1.0,1.0,0.050000000000000044,84800,7.540060544013977,-276.97776512146,125.0,8.0,8.0,0.0075,0.0,0.0
213,200,-1978.9445136354636,27.0,0.5967878275570583,0.8387096774193549,0.11767554479418885,0.050000000000000044,85200,7.520612654685974,-275.8902655029297,100.0,66.0,31.0,0.0125,0.23076923076923078,0.10714285714285714
214,200,-1843.8310434844584,25.0,0.5876736111111112,0.1875,0.19201228878648227,0.050000000000000044,85600,6.652865813970566,-276.32243377685546,34.0,8.0,10.0,0.01,0.9090909090909091,0.7894736842105263
215,200,-2047.2458970413245,14.0,0.5989628349178912,0.8888888888888888,0.08828828828828825,0.050000000000000044,86000,7.248240764141083,-278.10423637390136,20.0,62.0,1.0,0.0025,0.12631578947368421,1.0
216,200,-1972.9859981910674,23.0,0.5984719864176571,0.5555555555555556,0.10851282051282049,0.050000000000000044,86400,7.598244090080261,-281.3543981933594,67.0,40.0,17.0,0.0325,0.4473684210526316,0.3333333333333333
217,200,-2075.68227655087,6.0,0.6304170073589533,0.9210526315789473,0.06666666666666654,0.050000000000000044,86800,7.139121170043945,-286.5146457672119,64.0,28.0,24.0,0.0775,0.0,0.17647058823529413
218,200,-1880.9891087694655,60.0,0.5774647887323944,0.6125,0.2424242424242424,0.050000000000000044,87200,7.777952210903168,-285.64079360961915,38.0,86.0,8.0,0.06,0.3835616438356164,0.3333333333333333
219,200,-2130.5109383113313,4.0,0.6284779050736498,0.9259259259259259,0.06666666666666639,0.050000000000000044,87600,6.850548771619796,-284.9112131500244,58.0,25.0,12.0,0.0375,0.15384615384615385,0.0
220,200,-2157.7692741444916,5.0,0.61892797319933,0.9090909090909091,0.09803921568627413,0.050000000000000044,88000,7.837091038227081,-285.38412254333497,67.0,29.0,8.0,0.0125,0.09090909090909091,0.14285714285714285
221,200,-2187.639301394599,5.0,0.6291768541157294,0.8846153846153846,0.18518518518518381,0.050000000000000044,88400,7.363947731256485,-289.42505035400393,59.0,17.0,12.0,0.02,0.05555555555555555,0.21052631578947367
222,200,-2269.1935669379336,17.0,0.606239460370995,0.8717948717948718,0.14707379134860044,0.050000000000000044,88800,7.425721805095673,-293.22530410766603,8.0,77.0,5.0,0.0125,0.12396694214876033,0.2
223,200,-2155.6240731598546,3.0,0.622185154295246,0.9615384615384616,0.11999999999999841,0.050000000000000044,89200,7.442364830970764,-291.7527834320068,85.0,66.0,22.0,0.065,0.04054054054054054,0.0
224,200,-2104.4842790761877,2.0,0.6214405360134003,0.9523809523809523,0.06666666666666556,0.050000000000000044,89600,7.423934986591339,-292.35131103515624,126.0,18.0,10.0,0.0475,0.1,0.0
225,200,-1764.7202786978028,101.0,0.5579470198675497,0.23232323232323232,0.28277200277200276,0.050000000000000044,90000,7.528765554428101,-293.15757064819337,71.0,87.0,22.0,0.025,0.7204301075268817,0.7727272727272727
226,200,-2247.173404112298,1.0,0.6281945589447651,0.9827586206896551,0.06666666666666222,0.050000000000000044,90400,7.086608287096023,-294.14075256347655,123.0,40.0,29.0,0.07,0.023255813953488372,0.0
227,200,-2131.9505559159093,8.0,0.6270358306188925,0.8648648648648649,0.10666666666666648,0.050000000000000044,90800,7.570768311023712,-297.7913139343262,89.0,23.0,19.0,0.015,0.09523809523809523,0.1875
228,200,-2174.1536743181796,16.0,0.6077441077441077,0.7222222222222222,0.19844961240310063,0.050000000000000044,91200,7.603502833843232,-297.5938421630859,90.0,51.0,18.0,0.0625,0.20408163265306123,0.35294117647058826
229,200,-1939.1116541845058,8.0,0.6072041166380789,0.8333333333333334,0.10666666666666648,0.050000000000000044,91600,7.5622602820396425,-300.36992614746094,90.0,2.0,29.0,0.0325,0.0,0.15384615384615385
230,200,-1964.831489754307,2.0,0.613013698630137,0.9615384615384616,0.1333333333333289,0.050000000000000044,92000,7.352362446784973,-298.9740223693848,41.0,47.0,9.0,0.01,0.020833333333333332,0.09090909090909091
231,200,-2101.0581606229475,46.0,0.5967479674796748,0.6708860759493671,0.18909740840035744,0.050000000000000044,92400,7.745531359910965,-304.55579681396483,52.0,82.0,14.0,0.06,0.375,0.45454545454545453
232,200,-1991.3440461403675,13.0,0.6037735849056604,0.6428571428571429,0.2747967479674792,0.050000000000000044,92800,6.963908833265305,-305.7717495727539,177.0,9.0,25.0,0.025,0.3333333333333333,0.2702702702702703
233,200,-1973.0881988342194,22.0,0.6,0.7948717948717948,0.21511111111111103,0.050000000000000044,93200,7.424798965454102,-306.40696380615236,94.0,69.0,19.0,0.05,0.12222222222222222,0.39285714285714285
234,200,-2006.1405665281814,21.0,0.6107438016528925,0.7457627118644068,0.24297520661157013,0.050000000000000044,93600,7.160428738594055,-304.852233581543,56.0,43.0,19.0,0.01,0.19402985074626866,0.24242424242424243
235,200,-1912.8354755408482,12.0,0.6010362694300518,0.7586206896551724,0.13333333333333322,0.050000000000000044,94000,7.365991840362549,-306.2772427368164,84.0,15.0,16.0,0.01,0.47058823529411764,0.13333333333333333
236,200,-1962.1846299248307,57.0,0.5986622073578596,0.627906976744186,0.16546982429335372,0.050000000000000044,94400,8.12814757823944,-310.93509506225587,88.0,69.0,21.0,0.035,0.4891304347826087,0.32432432432432434
237,200,-1759.4322641781814,46.0,0.5649122807017544,0.532258064516129,0.24072810011376558,0.050000000000000044,94800,8.008427414894104,-315.55029220581054,65.0,50.0,12.0,0.005,0.5454545454545454,0.5
238,200,-2063.9739468928315,40.0,0.5957095709570958,0.8014705882352942,0.21248339973439573,0.050000000000000044,95200,7.41313241481781,-312.24484725952146,69.0,112.0,26.0,0.0175,0.20915032679738563,0.20512820512820512
239,200,-2254.974041968912,5.0,0.6258223684210527,0.9420289855072463,0.12820512820512756,0.050000000000000044,95600,7.270783379077911,-314.49050079345704,90.0,55.0,23.0,0.025,0.057692307692307696,0.05263157894736842
240,200,-1854.775487416118,55.0,0.5816072908036454,0.31746031746031744,0.3713934929404542,0.050000000000000044,96000,7.603957232236862,-313.2834324645996,45.0,53.0,10.0,0.005,0.7377049180327869,0.5
241,200,-1992.8646587108276,21.0,0.6045340050377834,0.7972972972972973,0.20275862068965508,0.050000000000000044,96400,7.798171231746673,-316.9399784851074,68.0,56.0,20.0,0.02,0.22972972972972974,0.10526315789473684
242,200,-2260.6205142853496,0.0,0.6259351620947631,1.0,1.0,0.050000000000000044,96800,7.189127652645111,-317.5940840148926,71.0,9.0,9.0,0.0175,0.0,0.0
243,200,-2115.227746979019,21.0,0.6088039867109635,0.8421052631578947,0.17396449704142006,0.050000000000000044,97200,7.728268120288849,-316.6113691711426,104.0,55.0,22.0,0.0225,0.05813953488372093,0.4
244,200,-1955.5336149530208,52.0,0.5928629359286294,0.38571428571428573,0.3014492753623188,0.050000000000000044,97600,7.7674109232425685,-318.127081451416,140.0,52.0,23.0,0.0175,0.6666666666666666,0.5454545454545454
245,200,-2062.6517049980835,16.0,0.6126350789692435,0.8163265306122449,0.1497076023391812,0.050000000000000044,98000,7.345514650344849,-316.419178314209,121.0,24.0,27.0,0.0425,0.40625,0.06521739130434782
246,200,-2262.6740266230827,8.0,0.6336,0.9019607843137255,0.10666666666666648,0.050000000000000044,98400,7.86648832321167,-318.02823806762694,120.0,32.0,22.0,0.0175,0.09523809523809523,0.06060606060606061
247,200,-2205.248381962142,0.0,0.6397117694155324,1.0,1.0,0.050000000000000044,98800,7.7414775085449214,-321.0253329467773,32.0,79.0,0.0,0.0225,0.0,0.0
248,200,-2184.5614267329597,26.0,0.6079077429983526,0.6851851851851852,0.12380952380952379,0.050000000000000044,99200,7.323030757904053,-320.303955078125,45.0,39.0,17.0,0.0175,0.46153846153846156,0.058823529411764705
249,200,-2100.550288398435,44.0,0.6094276094276094,0.7142857142857143,0.09852417302798983,0.050000000000000044,99600,7.373595070838928,-318.4571150207519,81.0,70.0,19.0,0.0325,0.35398230088495575,0.1111111111111111
250,200,-1831.2538853881965,96.0,0.5691188358932903,0.40384615384615385,0.2438095238095238,0.050000000000000044,100000,7.806595277786255,-319.1457081604004,93.0,88.0,18.0,0.01,0.6592592592592592,0.22580645161290322
251,200,-2133.908003642816,7.0,0.6080617495711835,0.9431818181818182,0.1921568627450973,0.050000000000000044,100000,7.293101897239685,-321.9221270751953,79.0,76.0,24.0,0.055,0.06097560975609756,0.045454545454545456
252,200,-2022.0033044288073,50.0,0.5857497928748965,0.6382978723404256,0.16767270288397046,0.050000000000000044,100000,8.072132892608643,-326.732287902832,33.0,75.0,19.0,0.0025,0.37037037037037035,0.2777777777777778
253,200,-2232.070552016518,32.0,0.5976627712854758,0.74,0.1349143610013175,0.050000000000000044,100000,7.568778545856476,-325.07349395751953,81.0,87.0,14.0,0.0125,0.3047619047619048,0.0
254,200,-2109.8802349203115,3.0,0.6310204081632653,0.9347826086956522,0.19999999999999554,0.050000000000000044,100000,7.750382432937622,-326.9078215026855,76.0,45.0,8.0,0.0475,0.04081632653061224,0.06666666666666667
255,200,-1934.0716391685364,10.0,0.6048109965635738,0.7631578947368421,0.09803921568627441,0.050000000000000044,100000,7.811948907375336,-326.95188690185546,93.0,26.0,14.0,0.025,0.3076923076923077,0.07692307692307693
256,200,-1912.808602818144,52.0,0.584092792046396,0.6125,0.28523206751054847,0.050000000000000044,100000,8.073647973537446,-335.1409359741211,67.0,69.0,13.0,0.025,0.4631578947368421,0.4
257,200,-2172.074781457081,14.0,0.6252019386106623,0.8,0.06666666666666665,0.050000000000000044,100000,8.154245173931121,-337.97988815307616,61.0,24.0,21.0,0.0175,0.32558139534883723,0.0
258,200,-2028.5999193568148,33.0,0.6011560693641619,0.6081081081081081,0.1372400756143667,0.050000000000000044,100000,7.4519829845428465,-335.1939433288574,145.0,55.0,21.0,0.0425,0.4642857142857143,0.2
259,200,-1947.7708205127067,23.0,0.6082987551867219,0.4666666666666667,0.4702222222222218,0.050000000000000044,100000,8.165513470172883,-337.1105322265625,106.0,26.0,12.0,0.0225,0.5217391304347826,0.6470588235294118
260,200,-1989.6456137965406,37.0,0.5893760539629005,0.6349206349206349,0.274074074074074,0.050000000000000044,100000,8.240017004013062,-336.0811207580566,108.0,31.0,35.0,0.0075,0.5227272727272727,0.208955223880597
261,200,-2087.6467620456156,22.0,0.5881326352530541,0.8828828828828829,0.14152046783625727,0.050000000000000044,100000,7.900400992631912,-340.7793667602539,56.0,104.0,16.0,0.0225,0.10526315789473684,0.23076923076923078
262,200,-1919.257392155413,40.0,0.578125,0.6164383561643836,0.2588996763754045,0.050000000000000044,100000,8.275697937011719,-343.1939115905762,40.0,73.0,7.0,0.02,0.4074074074074074,0.7777777777777778
263,200,-1875.2873857746863,64.0,0.5662447257383966,0.6504854368932039,0.19816158684083213,0.050000000000000044,100000,7.997871685028076,-343.88311782836917,142.0,86.0,27.0,0.045,0.3419354838709677,0.3142857142857143
264,200,-2046.3449629866946,10.0,0.6020761245674741,0.9238095238095239,0.2222222222222217,0.050000000000000044,100000,7.991941044330597,-343.3317642211914,34.0,102.0,10.0,0.0275,0.05504587155963303,0.2222222222222222
