scenario_name,policy_name,total_reward,total_throughput,avg_throughput_per_frame,packet_delivery_ratio,packet_drop_rate,avg_queue_length,energy_efficiency,jamming_failure_rate,collision_count,fairness_index,invalid_action_rate,out_of_coverage_action_rate,insufficient_energy_count,jammed_transmission_rate,successful_backscatter_packets,successful_active_packets,backscatter_success_rate,active_success_rate,harvested_energy_total,mode_usage_backscatter,mode_usage_active
scenario_2b_static_jammer_medium,greedy_sinr,-5214.25555253457,10.0,0.049999999999999996,0.004136662237472867,0.9123443894381302,19.147000000000002,0.12783481658663562,0.9720935086968837,37.666666666666664,0.2239336035514341,0.0008333333333333334,0.0,0.3333333333333333,0.9720935086968837,4.666666666666667,5.333333333333333,0.02197293447293447,0.0431547619047619,1.3333333333333333,208.66666666666666,59.666666666666664
scenario_2b_static_jammer_medium,htt_only,-4941.2686767320365,21.333333333333332,0.10666666666666667,0.008854557500458334,0.9085440156565769,19.156000000000006,0.1052267340071163,0.9416340827631151,0.0,0.15927601809954742,0.0,0.0,0.0,0.9416340827631151,0.0,21.333333333333332,0.0,0.058365917236884925,192.37884034412832,0.0,182.66666666666666
scenario_2b_static_jammer_medium,random,-4782.288714376969,21.0,0.105,0.008662348025071065,0.9087387487314375,19.15300000000001,0.3207979024279309,0.46404361921603293,0.0,0.4849254231607166,0.0075,0.0075,0.0,0.46404361921603293,7.666666666666667,13.333333333333334,0.5992063492063492,0.47936507936507927,17.0,13.666666666666666,15.0
scenario_2c_static_jammer_strong,backscatter_only,-5027.75866666666,2.3333333333333335,0.011666666666666667,0.0009715685031045333,0.915894859828982,19.138166666666667,0.21669048939433036,0.9890915457091928,0.0,0.09999999999999797,0.0,0.0,0.0,0.9890915457091928,2.3333333333333335,0.0,0.010908454290807168,0.0,1.3333333333333333,216.0,0.0
scenario_2c_static_jammer_strong,greedy_nearest,-5065.340666666662,2.6666666666666665,0.013333333333333334,0.0011092041157030332,0.9160779823893943,19.142,0.1052730156996919,0.9887265811242606,0.0,0.09999999999999605,0.0,0.0,0.0,0.9887265811242606,2.6666666666666665,0.0,0.011957447202324735,0.0,1.3333333333333333,226.0,14.0
scenario_2c_static_jammer_strong,greedy_sinr,-5212.807926393795,6.333333333333333,0.03166666666666667,0.002600958247775467,0.9138800934278276,19.150666666666666,0.07806552595423744,0.982394366197183,37.666666666666664,0.7453159041394336,0.0008333333333333334,0.0,0.3333333333333333,0.982394366197183,3.0,3.3333333333333335,0.013636363636363634,0.026041666666666668,1.3333333333333333,208.66666666666666,59.666666666666664
scenario_2c_static_jammer_strong,htt_only,-4976.663686070682,11.333333333333334,0.05666666666666667,0.004698617101081634,0.9125602522280688,19.16566666666667,0.056013155791605464,0.9689231019876181,0.0,0.14414414414414392,0.0,0.0,0.0,0.9689231019876181,0.0,11.333333333333334,0.0,0.031076898012381834,192.37884034412832,0.0,182.66666666666666
scenario_2c_static_jammer_strong,random,-4782.288714376969,21.0,0.105,0.008662348025071065,0.9087387487314375,19.15300000000001,0.3207979024279309,0.46404361921603293,0.0,0.4849254231607166,0.0075,0.0075,0.0,0.46404361921603293,7.666666666666667,13.333333333333334,0.5992063492063492,0.47936507936507927,17.0,13.666666666666666,15.0
scenario_3b_mobile_chase_uav,backscatter_only,-5024.904666666663,3.0,0.015,0.0012486938288866,0.9156177345032,19.13766666666667,0.27855147401500235,0.9859694635429929,0.0,0.12666666666666435,0.0,0.0,0.0,0.9859694635429929,3.0,0.0,0.014030536457007,0.0,1.3333333333333333,216.0,0.0
scenario_3b_mobile_chase_uav,greedy_nearest,-5060.653999999996,3.3333333333333335,0.016666666666666666,0.0013879093651929,0.9157992771399043,19.141333333333332,0.12969383174395197,0.9871335759739432,0.0,0.09999999999999326,0.0,0.0,0.0,0.9871335759739432,2.6666666666666665,0.6666666666666666,0.012145316230773466,0.023809523809523798,1.3333333333333333,226.0,14.0
scenario_3b_mobile_chase_uav,greedy_sinr,-5017.38967598945,61.666666666666664,0.30833333333333335,0.02560615568303463,0.8908748959925684,19.102833333333347,0.8041611439608066,0.8106135083744629,37.666666666666664,0.2569517602396225,0.0008333333333333334,0.0,0.3333333333333333,0.8106135083744629,41.0,20.666666666666668,0.1934408184408184,0.17667282430213463,1.3333333333333333,208.66666666666666,59.666666666666664
scenario_3b_mobile_chase_uav,htt_only,-4975.220999999998,11.333333333333334,0.05666666666666667,0.004700269623412567,0.9122843641373845,19.164000000000005,0.05568135485638493,0.9691267513848159,0.0,0.12666666666666626,0.0,0.0,0.0,0.9691267513848159,0.0,11.333333333333334,0.0,0.030873248615184066,192.37884034412832,0.0,182.66666666666666
scenario_3b_mobile_chase_uav,random,-4769.926076697583,22.333333333333332,0.11166666666666665,0.009238976490595635,0.908162120265913,19.15383333333334,0.34422050247308383,0.4146404361921603,0.0,0.4709981299672739,0.0075,0.0075,0.0,0.4146404361921603,8.333333333333334,14.0,0.6547619047619048,0.5206349206349206,17.0,13.666666666666666,15.0
scenario_4_backscatter_types_calibrated,backscatter_only,-6639.439382197453,191.33333333333334,0.9566666666666667,0.052907984187593175,0.8658081059693542,18.66255555555557,12.033124884277953,0.4957545449809866,0.0,0.07889701243357856,0.0,0.0,0.0,0.4957545449809866,191.33333333333334,0.0,0.5357233301677746,0.0,0.8333333333333334,317.3333333333333,0.0
scenario_4_backscatter_types_calibrated,greedy_nearest,-6609.069060962819,195.33333333333334,0.9766666666666667,0.05424469695073267,0.8646937281790658,18.68422222222222,11.72139137515281,0.49727746682016066,0.0,0.07411147668666777,0.0,0.0,0.0,0.49727746682016066,195.33333333333334,0.0,0.5387897915483237,0.0,0.8333333333333334,315.3333333333333,0.3333333333333333
scenario_4_backscatter_types_calibrated,greedy_sinr,-6919.857948506178,125.0,0.625,0.0344992459906745,0.882655824620215,18.84722222222223,2.2999453923601276,0.7089153917114098,3.3333333333333335,0.17740531081356434,0.0008333333333333334,0.0,0.3333333333333333,0.7089153917114098,107.66666666666667,17.333333333333332,0.28425543544782184,0.27421758569299554,0.8333333333333334,316.0,32.333333333333336
scenario_4_backscatter_types_calibrated,htt_only,-6875.412725511555,57.666666666666664,0.28833333333333333,0.0160344390844579,0.9005487716366817,19.090000000000007,0.25124464553683407,0.47849099099099096,0.0,0.1061695259264772,0.0,0.0,0.0,0.47849099099099096,0.0,57.666666666666664,0.0,0.5369612579331249,211.37938436651606,0.0,80.66666666666667
scenario_4_backscatter_types_calibrated,random,-6888.565486269986,31.0,0.155,0.008643092412857633,0.9078916667762567,19.108777777777785,0.46825250810445723,0.34307992202729043,0.0,0.45985640611303363,0.005,0.005,0.0,0.34307992202729043,20.0,11.0,0.6451127819548872,0.6721532091097308,36.76961321860416,26.333333333333332,9.333333333333334
