total_reward,total_throughput,avg_throughput_per_frame,packet_delivery_ratio,packet_drop_rate,avg_queue_length,avg_delay_proxy,energy_efficiency,uav_energy_consumption,iot_energy_consumption,total_energy_consumption,jamming_failure_rate,collision_count,fairness_index,duplicate_target_count,invalid_action_count,invalid_action_rate,out_of_coverage_action_count,out_of_coverage_action_rate,no_queue_selected_count,insufficient_energy_count,busy_mode_invalid_count,jammed_transmission_count,jammed_transmission_rate,successful_backscatter_packets,successful_active_packets,attempted_backscatter_packets,attempted_active_packets,backscatter_success_rate,active_success_rate,harvested_energy_total,mode_usage_idle,mode_usage_harvest,mode_usage_backscatter,mode_usage_active,mode_usage_relay,mode_usage_avoid_jammer,greedy_fallback_count,per_uav_served_packets_uav_0,per_iot_delivered_packets_iot_0,per_iot_delivered_packets_iot_1,per_iot_delivered_packets_iot_2,per_iot_delivered_packets_iot_3,per_iot_delivered_packets_iot_4,episode_id,policy_name,scenario_name
-646.1949586220989,160.0,0.8,0.32653061224489793,0.5142857142857142,13.967999999999993,17.45999999999999,1.6818587087066983,10.13284271247463,85.0,95.13284271247463,0.0,0.0,0.4149781163883936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,160.0,0.0,1.0,84.5254608579285,3.0,112.0,0.0,85.0,0.0,0.0,0.0,160.0,8.0,0.0,0.0,95.0,57.0,11,htt_only,scenario_0_no_jammer_calibrated
-694.1471669531289,140.0,0.7,0.28629856850715746,0.5378323108384458,14.101,20.14428571428572,1.543016474771544,10.73137084989849,80.0,90.7313708498985,0.0,0.0,0.4459613196814562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,140.0,0.0,1.0,82.11019382131242,8.0,112.0,0.0,80.0,0.0,0.0,0.0,140.0,87.0,31.0,0.0,14.0,8.0,12,htt_only,scenario_0_no_jammer_calibrated
-723.964990753775,137.0,0.685,0.2707509881422925,0.5612648221343873,13.665999999999995,19.95036496350364,1.5563890416971562,10.024264068711938,78.0,88.02426406871194,0.0,0.0,0.38903513317442223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,137.0,0.0,1.0,66.83085723778682,8.0,114.0,0.0,78.0,0.0,0.0,0.0,137.0,12.0,8.0,12.0,9.0,96.0,13,htt_only,scenario_0_no_jammer_calibrated
-664.9672275293199,149.0,0.745,0.3040816326530612,0.5183673469387755,14.15,18.993288590604028,1.6447740707751022,10.589949493661186,80.0,90.58994949366118,0.0,0.0,0.4609363645800893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,149.0,0.0,1.0,78.6750584691144,8.0,112.0,0.0,80.0,0.0,0.0,0.0,149.0,0.0,60.0,77.0,10.0,2.0,14,htt_only,scenario_0_no_jammer_calibrated
-807.8002323546395,129.0,0.645,0.24431818181818182,0.6041666666666666,13.966999999999986,21.65426356589145,1.546630796562979,9.407106781186549,74.0,83.40710678118654,0.0,0.0,0.43925036294047776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,129.0,0.0,1.0,58.638720768565236,26.0,100.0,0.0,74.0,0.0,0.0,0.0,129.0,12.0,84.0,9.0,10.0,14.0,15,htt_only,scenario_0_no_jammer_calibrated
-736.1462830293962,145.0,0.725,0.2815533980582524,0.5631067961165048,13.963999999999997,19.26068965517241,1.653363740022805,9.700000000000003,78.0,87.7,0.0,0.0,0.37988978227482156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,145.0,0.0,1.0,63.29993223587808,6.0,116.0,0.0,78.0,0.0,0.0,0.0,145.0,10.0,8.0,10.0,103.0,14.0,16,htt_only,scenario_0_no_jammer_calibrated
-616.4540513664991,178.0,0.89,0.3545816733067729,0.4960159362549801,13.901000000000009,15.619101123595515,1.6908216036905312,10.274264068711942,95.0,105.27426406871194,0.0,0.0,0.43384910310831165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,178.0,0.0,1.0,86.1392929306318,3.0,102.0,0.0,95.0,0.0,0.0,0.0,178.0,111.0,45.0,8.0,14.0,0.0,17,htt_only,scenario_0_no_jammer_calibrated
-713.1756638054017,142.0,0.71,0.29338842975206614,0.5578512396694215,14.482000000000012,20.397183098591565,1.597454488110018,9.891421356237316,79.0,88.89142135623732,0.0,0.0,0.43522555579538097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,142.0,0.0,1.0,61.7216819687613,5.0,116.0,0.0,79.0,0.0,0.0,0.0,142.0,9.0,14.0,14.0,93.0,12.0,18,htt_only,scenario_0_no_jammer_calibrated
-770.0565745050991,140.0,0.7,0.2676864244741874,0.5755258126195029,14.225000000000001,20.321428571428577,1.6124798159866847,10.82279220613579,76.0,86.82279220613579,0.0,0.0,0.38341158059467917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,140.0,0.0,1.0,74.70749048087059,9.0,115.0,0.0,76.0,0.0,0.0,0.0,140.0,10.0,0.0,14.0,18.0,98.0,19,htt_only,scenario_0_no_jammer_calibrated
-705.3400505113075,154.0,0.77,0.3092369477911647,0.5321285140562249,15.198999999999991,19.738961038961026,1.6872225875638687,10.274264068711943,81.0,91.27426406871194,0.0,0.0,0.3723076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,154.0,0.0,1.0,87.19613812979073,3.0,116.0,0.0,81.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,98.0,56.0,20,htt_only,scenario_0_no_jammer_calibrated
-750.4925900329495,143.0,0.715,0.27552986512524086,0.5703275529865125,13.908999999999994,19.453146853146844,1.615819209039548,9.5,79.0,88.5,0.0,0.0,0.41813720478478683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,143.0,0.0,1.0,65.27396445133789,10.0,111.0,0.0,79.0,0.0,0.0,0.0,143.0,12.0,12.0,9.0,14.0,96.0,21,htt_only,scenario_0_no_jammer_calibrated
-635.7260985494884,150.0,0.75,0.3191489361702128,0.5148936170212766,14.026000000000003,18.701333333333338,1.6777189800706498,10.407106781186563,79.0,89.40710678118657,0.0,0.0,0.5396977692492204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,150.0,0.0,1.0,78.09077533969274,6.0,115.0,0.0,79.0,0.0,0.0,0.0,150.0,62.0,10.0,13.0,65.0,0.0,22,htt_only,scenario_0_no_jammer_calibrated
-672.9395866861304,173.0,0.865,0.33205374280230326,0.5143953934740882,14.543000000000008,16.81271676300579,1.7106213506906658,10.132842712474629,91.0,101.13284271247463,0.0,0.0,0.4976140992601214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,173.0,0.0,1.0,92.76782618300336,3.0,106.0,0.0,91.0,0.0,0.0,0.0,173.0,95.0,2.0,10.0,52.0,14.0,23,htt_only,scenario_0_no_jammer_calibrated
-601.3112276057693,170.0,0.85,0.34623217922606925,0.4908350305498982,13.584999999999997,15.982352941176467,1.6463757827366707,10.257106781186556,93.0,103.25710678118655,0.0,0.0,0.5866829070239545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,170.0,0.0,1.0,76.89375142421332,9.0,98.0,0.0,93.0,0.0,0.0,0.0,170.0,58.0,12.0,78.0,14.0,8.0,24,htt_only,scenario_0_no_jammer_calibrated
-671.4888647635423,157.0,0.785,0.3237113402061856,0.534020618556701,14.448999999999991,18.40636942675158,1.6662374766388155,10.22426406871194,84.0,94.22426406871195,0.0,0.0,0.5090139390810532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,157.0,0.0,1.0,84.57785243776084,4.0,112.0,0.0,84.0,0.0,0.0,0.0,157.0,10.0,50.0,83.0,14.0,0.0,25,htt_only,scenario_0_no_jammer_calibrated
-735.3973208331973,127.0,0.635,0.2613168724279835,0.5740740740740741,14.031000000000008,22.096062992125997,1.603738868531111,10.18994949366118,69.0,79.18994949366117,0.0,0.0,0.38897865669842036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,127.0,0.0,1.0,56.21567251531345,16.0,115.0,0.0,69.0,0.0,0.0,0.0,127.0,10.0,12.0,8.0,8.0,89.0,26,htt_only,scenario_0_no_jammer_calibrated
-676.9035297310313,152.0,0.76,0.3064516129032258,0.5282258064516129,14.075000000000003,18.519736842105267,1.684690937287575,10.224264068711943,80.0,90.22426406871195,0.0,0.0,0.3812541254125413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,1.0,84.9730235814801,4.0,116.0,0.0,80.0,0.0,0.0,0.0,152.0,0.0,0.0,50.0,4.0,98.0,27,htt_only,scenario_0_no_jammer_calibrated
-729.3073112132722,133.0,0.665,0.2725409836065574,0.5635245901639344,14.229000000000008,21.396992481203018,1.5918892045738549,10.548528137423862,73.0,83.54852813742386,0.0,0.0,0.4335007964710207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,133.0,0.0,1.0,69.47706061913942,6.0,121.0,0.0,73.0,0.0,0.0,0.0,133.0,85.0,14.0,0.0,8.0,26.0,28,htt_only,scenario_0_no_jammer_calibrated
-723.3487287544556,145.0,0.725,0.28884462151394424,0.5617529880478087,13.975999999999994,19.277241379310336,1.6614290770282518,10.274264068711942,77.0,87.27426406871194,0.0,0.0,0.4521019245242447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,145.0,0.0,1.0,78.30564755696884,3.0,120.0,0.0,77.0,0.0,0.0,0.0,145.0,0.0,79.0,12.0,54.0,0.0,29,htt_only,scenario_0_no_jammer_calibrated
