episode,step_count,train_reward,train_throughput,train_drop_rate,train_jamming_failure_rate,train_fairness,epsilon,replay_size,updates_per_episode,train_steps,target_update_count,avg_loss,avg_q_tot,mode_usage_harvest,mode_usage_backscatter,mode_usage_active,backscatter_success_rate,active_success_rate,fallback_rate,device,high_level_action_0_count,high_level_action_1_count,high_level_action_2_count,high_level_action_3_count,high_level_action_4_count,high_level_action_5_count,high_level_action_6_count,high_level_action_7_count,high_level_action_8_count,high_level_action_9_count
90,200,-1544.6991395648818,177.0,0.4710884353741497,0.4777327935222672,0.7092020373514432,0.31600000000000006,90,1,81,0,13.603294372558594,-8.378470458984374,49.0,215.0,34.0,0.5033557046979866,0.5094339622641509,0.0025,cuda,46.0,19.0,10.0,113.0,14.0,71.0,53.0,15.0,46.0,13.0
91,200,-1553.4216253608738,210.0,0.4931945556445156,0.2645739910313901,0.4612488233448384,0.3084,91,1,82,0,15.167075157165527,-8.560966186523437,10.0,204.0,19.0,0.7654320987654321,0.631578947368421,0.0,cuda,123.0,10.0,15.0,41.0,13.0,14.0,92.0,17.0,66.0,9.0
92,200,-1375.3248116147186,222.0,0.44323873121869783,0.32340425531914896,0.7539238182652593,0.30080000000000007,92,1,83,0,13.516409873962402,-8.1670849609375,38.0,200.0,35.0,0.6641509433962264,0.6666666666666666,0.0,cuda,91.0,6.0,8.0,83.0,16.0,67.0,24.0,15.0,80.0,10.0
93,200,-1416.0714789354915,216.0,0.458128078817734,0.2672811059907834,0.8193888303477345,0.2932,93,1,84,0,13.893450736999512,-8.135576171875,11.0,196.0,21.0,0.736,0.7619047619047619,0.0025,cuda,47.0,10.0,9.0,99.0,12.0,17.0,99.0,18.0,80.0,9.0
94,200,-1475.5268039274993,178.0,0.47319148936170213,0.38388625592417064,0.87718715393134,0.2856000000000001,94,1,85,0,13.555559158325195,-7.39,15.0,181.0,31.0,0.6260869565217392,0.6071428571428571,0.0,cuda,77.0,12.0,14.0,107.0,12.0,19.0,87.0,10.0,51.0,11.0
95,200,-1238.0861144342616,236.0,0.40608695652173915,0.31496062992125984,0.49375886524822693,0.278,95,1,86,0,13.643404960632324,-7.1921240234375,17.0,236.0,19.0,0.6520376175548589,0.8235294117647058,0.0,cuda,125.0,5.0,9.0,67.0,8.0,51.0,12.0,12.0,99.0,12.0
96,200,-1411.9898057418088,218.0,0.4540229885057471,0.2079646017699115,0.4177566807313643,0.2704,96,1,87,0,13.945313453674316,-7.295274047851563,6.0,202.0,24.0,0.7468354430379747,0.8723404255319149,0.0,cuda,162.0,12.0,11.0,104.0,17.0,6.0,14.0,10.0,56.0,8.0
97,200,-1472.399415164364,203.0,0.453781512605042,0.4404332129963899,0.7608049478445491,0.26280000000000003,97,1,88,0,13.237788200378418,-7.511244506835937,70.0,226.0,52.0,0.5015479876160991,0.41414141414141414,0.01,cuda,30.0,12.0,14.0,90.0,14.0,117.0,12.0,12.0,89.0,10.0
98,200,-1714.8531232623202,124.0,0.5110732538330494,0.610909090909091,0.7290659080132764,0.2552,98,1,89,0,13.584939002990723,-7.688541259765625,27.0,255.0,21.0,0.2949438202247191,0.48717948717948717,0.0,cuda,84.0,15.0,10.0,125.0,14.0,88.0,14.0,10.0,37.0,3.0
99,200,-1353.430393751614,216.0,0.4278305963699222,0.39552238805970147,0.8953367875647669,0.24760000000000004,99,1,90,0,13.460370063781738,-8.138095703125,51.0,225.0,44.0,0.683206106870229,0.5211267605633803,0.0075,cuda,44.0,12.0,12.0,113.0,8.0,98.0,9.0,15.0,78.0,11.0
100,200,-1545.843991382175,194.0,0.4720394736842105,0.4124087591240876,0.5608106094471763,0.24,100,1,91,0,13.225708961486816,-7.9141796875,57.0,239.0,35.0,0.5436893203883495,0.4126984126984127,0.0,cuda,34.0,11.0,7.0,119.0,8.0,107.0,15.0,9.0,81.0,9.0
101,200,-1477.349133007156,217.0,0.4722222222222222,0.16753926701570682,0.8584267614620362,0.23239999999999994,101,1,92,0,13.089861869812012,-7.920989990234375,9.0,168.0,23.0,0.8045454545454546,0.9090909090909091,0.005,cuda,65.0,13.0,8.0,112.0,8.0,14.0,120.0,4.0,47.0,9.0
102,200,-1432.3668762028624,234.0,0.45132743362831856,0.2971887550200803,0.5935609756097561,0.2248000000000001,102,1,93,0,13.908716201782227,-7.669158325195313,23.0,225.0,24.0,0.6643598615916955,0.9545454545454546,0.0025,cuda,75.0,6.0,8.0,63.0,8.0,70.0,53.0,15.0,96.0,6.0
103,200,-1801.0455702442869,126.0,0.5251442704039572,0.6258992805755396,0.37136842105263157,0.21720000000000006,103,1,94,0,14.478362083435059,-8.036197509765625,73.0,248.0,35.0,0.40458015267175573,0.43478260869565216,0.0025,cuda,62.0,12.0,9.0,142.0,4.0,116.0,8.0,10.0,29.0,8.0
104,200,-1682.0136434126175,133.0,0.5092748735244519,0.5531914893617021,0.5596899224806201,0.20960000000000012,104,1,95,0,13.311088562011719,-7.7762646484375,38.0,220.0,15.0,0.4689922480620155,0.5,0.0,cuda,127.0,12.0,10.0,117.0,8.0,77.0,8.0,11.0,23.0,7.0
105,200,-1483.9905012310815,194.0,0.4665551839464883,0.359375,0.6832970225127087,0.20200000000000007,105,1,96,0,13.915515899658203,-7.887415771484375,60.0,215.0,41.0,0.6240601503759399,0.4,0.0025,cuda,67.0,7.0,7.0,149.0,5.0,135.0,6.0,7.0,9.0,8.0
106,200,-1553.0183422017108,149.0,0.48305821025195483,0.5109170305676856,0.5242885818868815,0.19440000000000002,106,1,97,0,12.834322929382324,-7.619535522460938,68.0,196.0,34.0,0.49034749034749037,0.36065573770491804,0.0025,cuda,155.0,9.0,6.0,89.0,9.0,108.0,8.0,5.0,9.0,2.0
107,200,-1346.4750935260552,246.0,0.4595055413469736,0.30158730158730157,0.2552125506072874,0.18680000000000008,107,1,98,0,13.473297119140625,-7.32445556640625,5.0,238.0,14.0,0.7421383647798742,0.4166666666666667,0.0,cuda,281.0,5.0,11.0,8.0,7.0,6.0,13.0,5.0,56.0,8.0
108,200,-1433.789906939258,259.0,0.4859375,0.12299465240641712,0.27000342128036386,0.17920000000000003,108,1,99,0,13.650886535644531,-7.506614379882812,5.0,181.0,6.0,0.9148148148148149,1.0,0.0,cuda,334.0,8.0,3.0,14.0,5.0,9.0,7.0,6.0,6.0,8.0
109,200,-1772.4443134490446,127.0,0.5231788079470199,0.603112840466926,0.5911306578706249,0.17160000000000009,109,1,100,0,13.523944854736328,-8.365523681640624,29.0,237.0,20.0,0.36462093862815886,0.7647058823529411,0.0025,cuda,153.0,8.0,4.0,41.0,8.0,84.0,9.0,5.0,34.0,54.0
110,200,-1548.8128440784642,189.0,0.49313962873284906,0.18617021276595744,0.49997900482888935,0.16400000000000003,110,1,101,0,12.947668075561523,-7.945013427734375,5.0,171.0,19.0,0.82,0.6756756756756757,0.0,cuda,109.0,11.0,10.0,9.0,7.0,6.0,116.0,2.0,50.0,80.0
111,200,-1387.4349644941983,217.0,0.4553794829024187,0.24434389140271492,0.44497047011575713,0.15639999999999998,111,1,102,0,13.011069297790527,-7.733114624023438,19.0,193.0,28.0,0.703125,0.7115384615384616,0.0,cuda,98.0,5.0,70.0,12.0,5.0,27.0,92.0,52.0,27.0,12.0
112,200,-1716.8079871948207,122.0,0.5314569536423841,0.47802197802197804,0.5857536402990948,0.14880000000000004,112,1,103,0,13.0689058303833,-7.806263427734375,21.0,157.0,25.0,0.532967032967033,0.5434782608695652,0.0,cuda,99.0,5.0,32.0,23.0,7.0,40.0,107.0,75.0,7.0,5.0
113,200,-1301.436163639911,228.0,0.4319526627218935,0.15270935960591134,0.699273607748184,0.1412,113,1,104,0,13.72549819946289,-7.479146728515625,2.0,187.0,16.0,0.8451882845188284,0.8125,0.0025,cuda,66.0,2.0,4.0,3.0,6.0,6.0,142.0,30.0,24.0,117.0
114,200,-1670.7845339042503,160.0,0.5108259823576584,0.4019607843137255,0.7511737089201878,0.13360000000000005,114,1,105,0,15.533053398132324,-7.260855712890625,6.0,177.0,28.0,0.6206896551724138,0.6666666666666666,0.0025,cuda,177.0,8.0,4.0,7.0,6.0,6.0,23.0,9.0,48.0,112.0
115,200,-1309.304647103029,206.0,0.4481865284974093,0.15300546448087432,0.4134853356718308,0.126,115,1,106,0,13.933977127075195,-7.39698974609375,5.0,160.0,23.0,0.8631578947368421,0.9130434782608695,0.0025,cuda,104.0,5.0,63.0,9.0,4.0,6.0,120.0,7.0,77.0,5.0
116,200,-1344.1046458300905,216.0,0.44716821639898563,0.215962441314554,0.4819336845367214,0.11839999999999995,116,1,107,0,15.127571105957031,-7.9596728515625,16.0,188.0,25.0,0.7652173913043478,0.8888888888888888,0.0,cuda,84.0,90.0,2.0,4.0,6.0,41.0,100.0,5.0,24.0,44.0
117,200,-1300.40621890713,214.0,0.4332191780821918,0.1368421052631579,0.7388835108099386,0.11080000000000001,117,1,108,0,14.626075744628906,-8.369586181640624,3.0,171.0,19.0,0.8904761904761904,0.75,0.0,cuda,82.0,4.0,4.0,162.0,4.0,3.0,129.0,3.0,4.0,5.0
118,200,-1635.2610731728553,186.0,0.49639711769415534,0.40772532188841204,0.8898148148148148,0.10320000000000007,118,1,109,0,13.991721153259277,-8.550947875976563,26.0,206.0,27.0,0.5846774193548387,0.8367346938775511,0.0,cuda,104.0,2.0,6.0,62.0,3.0,64.0,57.0,39.0,58.0,5.0
119,200,-1458.6736345751954,208.0,0.4498327759197324,0.392226148409894,0.7164100016559033,0.09560000000000013,119,1,110,0,13.598340034484863,-8.260001220703124,46.0,248.0,35.0,0.5165165165165165,0.5538461538461539,0.0,cuda,73.0,7.0,2.0,81.0,3.0,137.0,7.0,1.0,33.0,56.0
120,200,-1458.225170774292,211.0,0.4843492586490939,0.135,0.3191812739721117,0.08800000000000008,120,1,111,0,15.375395774841309,-8.674871826171875,1.0,181.0,19.0,0.8325581395348837,0.8421052631578947,0.0,cuda,132.0,92.0,2.0,28.0,3.0,1.0,103.0,7.0,29.0,3.0
121,200,-1826.888364943475,79.0,0.5483319076133447,0.6839622641509434,0.2126043263498552,0.08040000000000003,121,1,112,0,13.34405517578125,-8.11090087890625,3.0,197.0,15.0,0.33617021276595743,0.0,0.0,cuda,66.0,54.0,3.0,3.0,1.0,3.0,119.0,3.0,101.0,47.0
122,200,-1893.6073251441499,57.0,0.5661512027491409,0.7524271844660194,0.4845637583892617,0.07280000000000009,122,1,113,0,13.014426231384277,-7.5600128173828125,15.0,189.0,18.0,0.18067226890756302,0.45161290322580644,0.0,cuda,122.0,23.0,7.0,107.0,2.0,33.0,76.0,1.0,24.0,5.0
123,200,-1220.0250634017546,228.0,0.4155844155844156,0.11398963730569948,0.6372931224714968,0.06520000000000004,123,1,114,0,12.952917098999023,-7.667471923828125,3.0,170.0,24.0,0.8862559241706162,0.8913043478260869,0.0025,cuda,196.0,3.0,4.0,1.0,4.0,3.0,27.0,3.0,156.0,3.0
124,200,-1616.3532010885694,141.0,0.5109060402684564,0.3352601156069364,0.3369946605644546,0.057600000000000096,124,1,115,0,14.5310640335083,-7.919415893554688,4.0,152.0,21.0,0.6166666666666667,0.7142857142857143,0.005,cuda,178.0,7.0,5.0,12.0,3.0,4.0,119.0,0.0,69.0,3.0
125,200,-1559.042301012725,166.0,0.48831385642737896,0.4142857142857143,0.6486817325800377,0.050000000000000044,125,1,116,0,13.12320327758789,-7.590418701171875,0.0,194.0,16.0,0.49295774647887325,0.8387096774193549,0.0,cuda,123.0,32.0,1.0,51.0,0.0,1.0,86.0,1.0,50.0,55.0
126,200,-1587.0331068123587,183.0,0.5035405192761605,0.16568047337278108,0.6603371783496007,0.050000000000000044,126,1,117,0,13.008408546447754,-7.690948486328125,2.0,153.0,16.0,0.806282722513089,0.9354838709677419,0.005,cuda,107.0,1.0,1.0,107.0,0.0,3.0,107.0,3.0,39.0,32.0
127,200,-1679.2068287456582,145.0,0.5170454545454546,0.41304347826086957,0.6310971034068737,0.050000000000000044,127,1,118,0,13.466458320617676,-7.953392333984375,1.0,169.0,15.0,0.6414141414141414,0.6,0.0,cuda,89.0,2.0,3.0,61.0,3.0,1.0,128.0,3.0,56.0,54.0
128,200,-1402.5873847957653,229.0,0.44499178981937604,0.3968253968253968,0.5293060812515771,0.050000000000000044,128,1,119,0,13.074882507324219,-7.96686767578125,1.0,237.0,16.0,0.6566666666666666,1.0,0.0,cuda,148.0,109.0,2.0,57.0,2.0,2.0,14.0,2.0,63.0,1.0
129,200,-1985.0923747751178,48.0,0.5961070559610706,0.638095238095238,0.5485714285714285,0.050000000000000044,129,1,120,0,12.498858451843262,-7.7369873046875,3.0,95.0,10.0,0.2571428571428571,0.6,0.0,cuda,93.0,3.0,2.0,31.0,3.0,4.0,210.0,1.0,38.0,15.0
130,200,-1862.2183918889689,40.0,0.5786758383490972,0.5595238095238095,0.1897983392645314,0.050000000000000044,130,1,121,0,13.286490440368652,-7.65547607421875,0.0,82.0,2.0,0.4523809523809524,0.5,0.0,cuda,348.0,19.0,4.0,23.0,2.0,0.0,1.0,0.0,2.0,1.0
131,200,-1615.1162102999742,153.0,0.5053497942386831,0.3611111111111111,0.45591586327782646,0.050000000000000044,131,1,122,0,12.981291770935059,-7.4438525390625,5.0,167.0,13.0,0.6714285714285714,0.46153846153846156,0.0025,cuda,219.0,5.0,1.0,95.0,2.0,5.0,5.0,2.0,39.0,27.0
132,200,-1394.6511962222087,222.0,0.47231543624161076,0.10695187165775401,0.3683408071748879,0.050000000000000044,132,1,123,0,13.975305557250977,-7.928690185546875,1.0,180.0,7.0,0.9122807017543859,1.0,0.0,cuda,291.0,3.0,4.0,52.0,0.0,1.0,5.0,2.0,14.0,28.0
133,200,-1854.3287392370037,85.0,0.5660218671152228,0.6139240506329114,0.39513262236806124,0.050000000000000044,133,1,124,0,13.94383430480957,-8.093135986328125,2.0,145.0,13.0,0.3853658536585366,0.23076923076923078,0.0025,cuda,139.0,4.0,3.0,0.0,2.0,2.0,143.0,26.0,27.0,54.0
134,200,-1476.79961415603,188.0,0.5080440304826418,0.12631578947368421,0.17563108725899423,0.050000000000000044,134,1,125,0,13.609077453613281,-7.645267333984375,0.0,181.0,9.0,0.8647342995169082,0.6,0.0,cuda,381.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,3.0,1.0
135,200,-1888.2563982988977,62.0,0.565365025466893,0.75,0.431425364758698,0.050000000000000044,135,1,126,0,14.219578742980957,-8.279842529296875,0.0,170.0,6.0,0.2413793103448276,0.5,0.0,cuda,156.0,1.0,4.0,74.0,2.0,0.0,118.0,4.0,16.0,25.0
136,200,-1711.3527018760815,106.0,0.543801652892562,0.34285714285714286,0.3223178427997705,0.050000000000000044,136,1,127,0,13.991921424865723,-8.24146728515625,3.0,94.0,12.0,0.6511627906976745,0.9166666666666666,0.0,cuda,158.0,3.0,4.0,2.0,2.0,3.0,156.0,22.0,48.0,2.0
137,200,-1559.9321470900065,196.0,0.5157384987893463,0.10526315789473684,0.16589368225590534,0.050000000000000044,137,1,128,0,14.566452980041504,-8.450294799804688,1.0,162.0,9.0,0.9113300492610837,0.6470588235294118,0.0025,cuda,382.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0
138,200,-1382.2093158435107,210.0,0.45867768595041325,0.12021857923497267,0.9369024856596558,0.050000000000000044,138,1,129,0,13.637223243713379,-7.837249755859375,6.0,164.0,20.0,0.8634146341463415,0.8918918918918919,0.0,cuda,136.0,0.0,28.0,54.0,0.0,6.0,91.0,5.0,52.0,28.0
139,200,-1468.0976379255276,191.0,0.4860994102780118,0.15760869565217392,0.31033133426906556,0.050000000000000044,139,1,130,0,13.057358741760254,-7.34052734375,26.0,167.0,17.0,0.8615384615384616,0.7419354838709677,0.0,cuda,91.0,0.0,119.0,10.0,1.0,43.0,99.0,2.0,32.0,3.0
140,200,-2083.560472804304,19.0,0.6045531197301856,0.9055555555555556,0.23365695792880245,0.050000000000000044,140,1,131,0,12.35139274597168,-7.273687744140625,13.0,170.0,10.0,0.08187134502923976,0.2777777777777778,0.0,cuda,206.0,0.0,137.0,0.0,1.0,16.0,2.0,2.0,33.0,3.0
141,200,-1381.5218817438467,202.0,0.44718909710391824,0.26785714285714285,0.5449252136752136,0.050000000000000044,141,1,132,0,13.658198356628418,-7.543870239257813,41.0,204.0,20.0,0.7459677419354839,0.53125,0.0075,cuda,65.0,0.0,2.0,183.0,5.0,91.0,48.0,2.0,4.0,0.0
142,200,-1997.4327284922533,80.0,0.5645028759244043,0.7769516728624535,0.5844748858447487,0.050000000000000044,142,1,133,0,13.673057556152344,-7.195313720703125,11.0,249.0,20.0,0.23208191126279865,0.3157894736842105,0.0,cuda,96.0,1.0,4.0,175.0,0.0,17.0,1.0,99.0,4.0,3.0
143,200,-2168.3459736671844,28.0,0.6049586776859505,0.9102040816326531,0.40833333333333316,0.050000000000000044,143,1,134,0,13.933568954467773,-7.626468505859375,16.0,233.0,13.0,0.10038610038610038,0.1111111111111111,0.0,cuda,78.0,3.0,86.0,132.0,4.0,24.0,56.0,5.0,7.0,5.0
144,200,-2114.7007503766104,31.0,0.5964765100671141,0.9113924050632911,0.19355488418932523,0.050000000000000044,144,1,135,0,15.038104057312012,-7.977037353515625,62.0,208.0,30.0,0.08683473389355742,0.0,0.0025,cuda,61.0,22.0,148.0,22.0,1.0,136.0,2.0,4.0,4.0,0.0
145,200,-1852.4326190850925,86.0,0.5514644351464435,0.6785714285714286,0.48530183727034115,0.050000000000000044,145,1,136,0,14.606705665588379,-8.469804077148437,2.0,174.0,22.0,0.31958762886597936,0.5714285714285714,0.0,cuda,71.0,1.0,119.0,4.0,4.0,2.0,141.0,1.0,48.0,9.0
146,200,-1333.6904850135847,248.0,0.4320785597381342,0.30434782608695654,0.6970871585628471,0.050000000000000044,146,1,137,0,14.137426376342773,-8.755211791992188,17.0,228.0,27.0,0.6477611940298508,0.6078431372549019,0.0,cuda,72.0,47.0,3.0,151.0,0.0,40.0,63.0,3.0,19.0,2.0
147,200,-2134.3932183806032,33.0,0.5934343434343434,0.9051094890510949,0.34407582938388614,0.050000000000000044,147,1,138,0,13.627436637878418,-8.6008056640625,61.0,236.0,42.0,0.09931506849315068,0.06060606060606061,0.0025,cuda,37.0,58.0,79.0,14.0,2.0,126.0,5.0,6.0,51.0,22.0
148,200,-1371.2089904736727,220.0,0.44174350377200333,0.2647058823529412,0.7602890355010996,0.050000000000000044,148,1,139,0,13.719843864440918,-8.033165893554688,15.0,204.0,34.0,0.6869918699186992,0.7727272727272727,0.005,cuda,55.0,20.0,2.0,3.0,2.0,25.0,89.0,1.0,98.0,105.0
149,200,-1560.0626445819844,181.0,0.49153908138597907,0.28342245989304815,0.9745946749962814,0.050000000000000044,149,1,140,0,13.612187385559082,-7.610819091796875,2.0,165.0,22.0,0.75,0.7727272727272727,0.005,cuda,18.0,29.0,2.0,5.0,1.0,2.0,167.0,2.0,124.0,50.0
150,200,-1592.7942631952155,206.0,0.48003194888178913,0.4275092936802974,0.851103088648215,0.050000000000000044,150,1,141,0,12.479196548461914,-7.296315307617188,51.0,231.0,39.0,0.5490196078431373,0.5671641791044776,0.0025,cuda,41.0,15.0,2.0,145.0,1.0,140.0,7.0,1.0,46.0,2.0
151,200,-1452.938468132584,175.0,0.4716821639898563,0.25287356321839083,0.9200841219768665,0.050000000000000044,151,1,142,0,13.667901992797852,-7.057523193359375,0.0,145.0,29.0,0.6751269035532995,0.7241379310344828,0.0025,cuda,44.0,38.0,4.0,49.0,3.0,2.0,152.0,2.0,90.0,16.0
152,200,-1203.4924840462502,255.0,0.4137353433835846,0.05759162303664921,0.5036598117811084,0.050000000000000044,152,1,143,0,13.37472152709961,-7.238441772460938,4.0,170.0,21.0,0.9063829787234042,1.0,0.0,cuda,99.0,2.0,2.0,1.0,6.0,5.0,146.0,1.0,136.0,2.0
153,200,-1291.0343883939356,233.0,0.4301255230125523,0.15763546798029557,0.8314419174515659,0.050000000000000044,153,1,144,0,13.595756530761719,-7.65732421875,7.0,176.0,28.0,0.8525345622119815,0.8888888888888888,0.0025,cuda,53.0,34.0,2.0,16.0,1.0,8.0,141.0,1.0,110.0,34.0
154,200,-1770.8151320043319,110.0,0.5616776315789473,0.2684563758389262,0.10118748954674694,0.050000000000000044,154,1,145,0,13.401044845581055,-7.942863159179687,1.0,137.0,12.0,0.762589928057554,0.18181818181818182,0.18,cuda,67.0,16.0,1.0,1.0,3.0,3.0,102.0,1.0,182.0,24.0
155,200,-1414.2058088955705,223.0,0.459546925566343,0.15121951219512195,0.7630072880705792,0.050000000000000044,155,1,146,0,13.495771408081055,-7.692933349609375,2.0,177.0,28.0,0.8,0.9272727272727272,0.0025,cuda,98.0,2.0,2.0,6.0,2.0,3.0,120.0,0.0,102.0,65.0
156,200,-1408.5800146862173,210.0,0.4428450465707028,0.35471698113207545,0.4684512428298279,0.050000000000000044,156,1,147,0,14.145432472229004,-8.458172607421876,9.0,248.0,17.0,0.625,0.967741935483871,0.0025,cuda,51.0,31.0,2.0,61.0,1.0,99.0,49.0,2.0,28.0,76.0
157,200,-1510.3775108228847,151.0,0.48484848484848486,0.3701657458563536,0.9651216931216932,0.050000000000000044,157,1,148,0,12.93757438659668,-7.932814331054687,3.0,164.0,17.0,0.5885167464114832,0.9032258064516129,0.0,cuda,222.0,3.0,2.0,0.0,2.0,4.0,12.0,2.0,68.0,85.0
158,200,-1194.0520312583942,243.0,0.410146173688736,0.13131313131313133,0.8324381475999154,0.050000000000000044,158,1,149,0,13.333649635314941,-8.102266845703125,4.0,170.0,28.0,0.8622222222222222,0.8909090909090909,0.0,cuda,139.0,1.0,1.0,12.0,1.0,4.0,97.0,7.0,104.0,34.0
159,200,-1708.227776242154,147.0,0.5070189925681255,0.6231884057971014,0.7003403014098202,0.050000000000000044,159,1,150,0,13.585168838500977,-8.027437744140625,28.0,244.0,32.0,0.37037037037037035,0.43548387096774194,0.0025,cuda,87.0,9.0,2.0,3.0,3.0,77.0,25.0,2.0,189.0,3.0
160,200,-1926.5469991145978,56.0,0.5726351351351351,0.7336956521739131,0.22873814733770967,0.050000000000000044,160,1,151,0,12.914416313171387,-7.419000244140625,2.0,172.0,12.0,0.2441860465116279,0.5833333333333334,0.0,cuda,371.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,13.0,3.0
161,200,-1259.6345717899596,241.0,0.4238856181665265,0.11764705882352941,0.821571539712851,0.050000000000000044,161,1,152,0,13.32091999053955,-7.70203125,14.0,183.0,22.0,0.8733624454148472,0.9761904761904762,0.0,cuda,192.0,2.0,3.0,87.0,4.0,23.0,9.0,3.0,77.0,0.0
162,200,-1730.3810236360669,74.0,0.5498281786941581,0.45544554455445546,0.3959508315256688,0.050000000000000044,162,1,153,0,13.353898048400879,-7.693021240234375,1.0,89.0,12.0,0.5225225225225225,0.6666666666666666,0.0,cuda,324.0,0.0,4.0,2.0,1.0,3.0,2.0,1.0,61.0,2.0
163,200,-1573.9785579818713,145.0,0.4970263381478335,0.3687150837988827,0.6814130610922055,0.050000000000000044,163,1,154,0,13.269111633300781,-7.2859423828125,5.0,163.0,16.0,0.5954545454545455,0.4375,0.0,cuda,97.0,1.0,2.0,2.0,4.0,5.0,135.0,3.0,147.0,4.0
164,200,-1856.1509770621715,143.0,0.5624509033778476,0.46629213483146065,0.21766991324711268,0.050000000000000044,164,1,155,0,13.024772644042969,-8.190140380859376,0.0,159.0,19.0,0.5721153846153846,0.631578947368421,0.0,cuda,349.0,1.0,2.0,18.0,4.0,1.0,3.0,4.0,13.0,5.0
165,200,-1907.6982718572144,86.0,0.5656401944894651,0.6,0.285009633911368,0.050000000000000044,165,1,156,0,13.103686332702637,-8.235383911132812,2.0,177.0,18.0,0.3785310734463277,0.59375,0.0,cuda,221.0,3.0,1.0,24.0,1.0,2.0,4.0,0.0,96.0,48.0
166,200,-1403.1002997077273,232.0,0.44120100083402836,0.3269230769230769,0.828316405047707,0.050000000000000044,166,1,157,0,13.128212928771973,-7.850820922851563,52.0,224.0,42.0,0.7283018867924528,0.6964285714285714,0.005,cuda,97.0,2.0,2.0,20.0,3.0,129.0,3.0,1.0,62.0,81.0
167,200,-1437.87633531567,233.0,0.4401321222130471,0.3832752613240418,0.6321863173216885,0.050000000000000044,167,1,158,0,13.351982116699219,-7.846568603515625,42.0,244.0,43.0,0.6052631578947368,0.6125,0.0025,cuda,71.0,2.0,1.0,4.0,3.0,144.0,12.0,0.0,49.0,114.0
168,200,-1755.8219804675355,129.0,0.5313531353135313,0.5190476190476191,0.6215126050420168,0.050000000000000044,168,1,159,0,12.466370582580566,-7.33043212890625,46.0,177.0,33.0,0.5109170305676856,0.18461538461538463,0.0025,cuda,54.0,37.0,2.0,140.0,2.0,76.0,65.0,2.0,6.0,16.0
169,200,-1939.7135948786445,106.0,0.5540322580645162,0.6842105263157895,0.6570760233918128,0.050000000000000044,169,1,160,0,13.571176528930664,-7.328582763671875,83.0,211.0,36.0,0.24921135646687698,0.42857142857142855,0.0,cuda,74.0,40.0,4.0,31.0,2.0,136.0,15.0,2.0,71.0,25.0
170,200,-1876.5821028544267,92.0,0.5379369138959932,0.718978102189781,0.5746096401900882,0.050000000000000044,170,1,161,0,12.969391822814941,-7.091917724609375,16.0,251.0,23.0,0.25,0.20454545454545456,0.0025,cuda,59.0,13.0,3.0,145.0,1.0,111.0,41.0,1.0,25.0,1.0
171,200,-1349.6092926813988,220.0,0.4491315136476427,0.07103825136612021,0.7850770478507705,0.050000000000000044,171,1,162,0,13.179546356201172,-8.007698974609376,0.0,162.0,21.0,0.9430051813471503,0.926829268292683,0.0025,cuda,76.0,31.0,4.0,1.0,2.0,0.0,125.0,2.0,49.0,110.0
172,200,-1314.1287801975193,243.0,0.42857142857142855,0.35106382978723405,0.5034659163575905,0.050000000000000044,172,1,163,0,13.368779182434082,-8.150653076171874,42.0,250.0,35.0,0.7123287671232876,0.6730769230769231,0.0025,cuda,68.0,75.0,2.0,19.0,2.0,147.0,7.0,2.0,78.0,0.0
173,200,-2006.2300012755013,74.0,0.5791164658634538,0.6946902654867256,0.27041975308641975,0.050000000000000044,173,1,164,0,12.63647174835205,-8.06607421875,3.0,211.0,16.0,0.24714828897338403,0.2903225806451613,0.0,cuda,73.0,6.0,3.0,14.0,3.0,3.0,134.0,1.0,54.0,109.0
174,200,-1465.1666956574988,177.0,0.473993288590604,0.2556818181818182,0.6827721477607062,0.050000000000000044,174,1,165,0,13.868219375610352,-8.367720947265624,65.0,143.0,33.0,0.6894736842105263,0.9019607843137255,0.0075,cuda,38.0,57.0,2.0,61.0,3.0,127.0,100.0,5.0,5.0,2.0
175,200,-1343.0885281087735,207.0,0.4513422818791946,0.07428571428571429,0.6443943153620573,0.050000000000000044,175,1,166,0,13.434605598449707,-8.241689453125,3.0,163.0,13.0,0.9329896907216495,1.0,0.0,cuda,30.0,15.0,4.0,88.0,2.0,4.0,182.0,0.0,72.0,3.0
176,200,-1396.9767074029394,149.0,0.4698046181172291,0.14,0.3986174701499237,0.050000000000000044,176,1,167,0,13.355964660644531,-7.802981567382813,75.0,115.0,36.0,0.7619047619047619,0.8983050847457628,0.0,cuda,74.0,14.0,0.0,4.0,1.0,150.0,109.0,3.0,44.0,1.0
177,200,-1473.9341784579346,219.0,0.48685258964143424,0.06451612903225806,0.4169252836093363,0.050000000000000044,177,1,168,0,13.573407173156738,-8.0256982421875,2.0,168.0,18.0,0.9384615384615385,1.0,0.0,cuda,62.0,67.0,5.0,18.0,3.0,3.0,157.0,1.0,71.0,13.0
178,200,-1422.9220002978898,223.0,0.4425956738768719,0.3722627737226277,0.6242264482520555,0.050000000000000044,178,1,169,0,13.977319717407227,-7.277236328125,59.0,235.0,40.0,0.5902140672782875,0.379746835443038,0.0,cuda,92.0,10.0,2.0,140.0,0.0,137.0,2.0,1.0,13.0,3.0
