scenario_name,policy_name,total_reward,total_throughput,avg_throughput_per_frame,packet_delivery_ratio,packet_drop_rate,avg_queue_length,energy_efficiency,jamming_failure_rate,collision_count,fairness_index,invalid_action_rate,out_of_coverage_action_rate,insufficient_energy_count,jammed_transmission_rate,successful_backscatter_packets,successful_active_packets,backscatter_success_rate,active_success_rate,harvested_energy_total,mode_usage_backscatter,mode_usage_active
scenario_2a_static_jammer_weak,backscatter_only,184.13785438537937,24.94660965609021,0.12473304828045105,0.010471550034179034,0.011118378969584798,0.0905115093970475,2.3645821039344868,0.2570841997568247,0.0,0.02310627682224096,0.0,0.0,0.0,0.2570841997568247,24.94660965609021,0.0,0.11847026331423326,0.0,1.1547005383792517,10.583005244258363,0.0
scenario_2a_static_jammer_weak,greedy_nearest,193.59339734080814,23.158871590242327,0.11579435795121167,0.009858116004198435,0.010977702477456615,0.13376752221670957,1.0640735913985655,0.24361384179957318,0.0,0.031371217048297956,0.0,0.0,0.0,0.24361384179957318,29.871948937646057,6.928203230275509,0.13997759167291793,0.1640568468418583,1.1547005383792517,8.717797887081348,1.5275252316519468
scenario_2a_static_jammer_weak,greedy_sinr,312.009013306065,16.772994167212165,0.08386497083606084,0.006603312179327044,0.005418401344518162,0.11386980869982079,0.17243171704964896,0.027403310600504344,65.24058041842771,0.12120979673585344,0.0014433756729740645,0.0,0.5773502691896258,0.027403310600504344,4.0,17.473789896108208,0.021836755342103484,0.11939708662584028,1.1547005383792517,11.0151410945722,3.785938897200182
scenario_2a_static_jammer_weak,htt_only,92.04567916418031,18.0092568789868,0.09004628439493402,0.00836577526214948,0.007598822761439586,0.16605144785076387,0.08042127421798713,0.0,0.0,0.007741985680541791,0.0,0.0,0.0,0.0,0.0,18.0092568789868,0.0,0.04538364075243454,7.271149865895726,0.0,5.77350269189626
scenario_2a_static_jammer_weak,random,61.877272246007536,6.027713773341709,0.030138568866708536,0.0024462624302417197,0.0023069827987058033,0.04499259198283226,0.08792630098339588,0.15522908122142237,0.0,0.03808172660272681,0.004330127018922193,0.004330127018922193,0.0,0.15522908122142237,2.6457513110645907,4.163331998932266,0.18301353266032075,0.13363769117239957,0.0,1.1547005383792515,2.0
scenario_2b_static_jammer_medium,backscatter_only,68.66118927953958,0.5773502691896258,0.0028867513459481294,0.000221453632721338,0.0008247352562078011,0.07242755000688983,0.03525480686581042,0.0016960294982925905,0.0,0.05329387100211874,0.0,0.0,0.0,0.0016960294982925905,0.5773502691896258,0.0,0.0016960294982925378,0.0,1.1547005383792517,10.583005244258363,0.0
scenario_2b_static_jammer_medium,greedy_nearest,65.95744102828878,2.6457513110645907,0.013228756555322952,0.0011152429712644617,0.0019794193455888076,0.10443538672307992,0.10653840803440959,0.009568170998107825,0.0,0.04618802153516818,0.0,0.0,0.0,0.009568170998107825,1.5275252316519468,1.1547005383792517,0.007617946180440364,0.04123930494211611,1.1547005383792517,8.717797887081348,2.0
scenario_2b_static_jammer_medium,greedy_sinr,307.72967252394994,10.14889156509222,0.050744457825461095,0.004155526666748941,0.003014927795881242,0.08757139944068768,0.12364550133429132,0.02654986667081077,65.24058041842771,0.10744645409781356,0.0014433756729740645,0.0,0.5773502691896258,0.02654986667081077,4.041451884327381,6.110100926607787,0.018115734825296544,0.04731581278447811,1.1547005383792517,11.0151410945722,3.785938897200182
scenario_2b_static_jammer_medium,htt_only,43.976695237456155,2.3094010767585034,0.011547005383792507,0.0009556249484224288,0.0016412249416388877,0.08295330011518995,0.010070496874463954,0.005540910523192914,0.0,0.028927442911175737,0.0,0.0,0.0,0.005540910523192914,0.0,2.3094010767585034,0.0,0.005540910523192866,6.496681528447181,0.0,5.77350269189626
scenario_2b_static_jammer_medium,random,48.311195348256675,7.810249675906654,0.03905124837953328,0.0031503657655281127,0.0022512779306406803,0.0429214398640163,0.11148730086244595,0.1762580859697272,0.0,0.05631826730766417,0.004330127018922193,0.004330127018922193,0.0,0.1762580859697272,3.214550253664318,4.618802153517006,0.23094419884049938,0.12789356875227736,0.0,1.1547005383792515,2.0
scenario_2c_static_jammer_strong,backscatter_only,75.3475763135966,0.5773502691896257,0.002886751345948128,0.0002516520817795047,0.0012291780435346926,0.070697123939614,0.06462602345339125,0.0032896706969642825,0.0,8.072412258324157e-16,0.0,0.0,0.0,0.0032896706969642825,0.5773502691896257,0.0,0.0032896706969642144,0.0,1.1547005383792517,10.583005244258363,0.0
scenario_2c_static_jammer_strong,greedy_nearest,62.38300153354053,1.5275252316519468,0.007637626158259733,0.0006423224178714975,0.0016529333832790427,0.10510470969466496,0.06282351475796093,0.006749988149288757,0.0,5.257813787948366e-15,0.0,0.0,0.0,0.006749988149288757,1.5275252316519468,0.0,0.007166076158053172,0.0,1.1547005383792517,8.717797887081348,2.0
scenario_2c_static_jammer_strong,greedy_sinr,301.17685491648734,10.96965511460289,0.05484827557301445,0.004504991833512429,0.003308621238698546,0.08912397731998799,0.13521345727232612,0.030493852245930955,65.24058041842771,0.4411257939102436,0.0014433756729740645,0.0,0.5773502691896258,0.030493852245930955,5.196152422706632,5.773502691896257,0.023618874648666504,0.04510548978043951,1.1547005383792517,11.0151410945722,3.785938897200182
scenario_2c_static_jammer_strong,htt_only,37.31953971368712,3.055050463303893,0.015275252316519466,0.0012440521333340429,0.0012097181165957502,0.08477371841162273,0.01523738803840451,0.008476415367449515,0.0,0.05101836084600992,0.0,0.0,0.0,0.008476415367449515,0.0,3.055050463303893,0.0,0.008476415367449537,6.496681528447181,0.0,5.77350269189626
