scenario_name,policy_name,avg_throughput_per_frame,packet_drop_rate,jamming_failure_rate,fairness_index,energy_efficiency,backscatter_success_rate,active_success_rate,relative_to_random_throughput_pct,relative_to_best_baseline_throughput_pct
scenario_4_backscatter_types_calibrated,ddqn,0.3241666666666666,0.5845915216667754,0.6092697436654705,0.19298486428994976,0.9416768939108917,0.38987308846011287,0.5230849445619267,201.55038759689918,-63.887857408095066
scenario_4_backscatter_types_calibrated,backscatter_only,0.8521666666666667,0.5294087021156074,0.5515255161938436,0.1719436163153892,10.701575694919178,0.4257665551754963,0.0,692.7131782945737,-5.068696620868906
scenario_4_backscatter_types_calibrated,greedy_nearest,0.8976666666666666,0.5222496746371944,0.546313584717961,0.1836236955061241,7.2350483694311,0.430244066377654,0.6018694312032018,735.0387596899224,0.0
scenario_4_backscatter_types_calibrated,greedy_sinr,0.4783333333333333,0.5575398036712972,0.7805873684425371,0.2384608091494456,1.7264941675055776,0.187866137162482,0.2733984119318299,344.96124031007747,-46.71370219086521
scenario_4_backscatter_types_calibrated,htt_only,0.3278333333333333,0.582283285294227,0.4890747606364352,0.0937144973603289,0.4029161283730918,0.0,0.4787721937962667,204.9612403100775,-63.479391013739324
scenario_4_backscatter_types_calibrated,random,0.1075,0.6083615650268543,0.6232049210638217,0.3529975410298596,0.3242442797062427,0.3816551207067256,0.3640055506679547,0.0,-88.02450798366134
