config_name,final_throughput_per_frame,final_reward,final_drop,final_jam,final_fairness,final_energy_efficiency,final_backscatter_success,final_active_success,final_fallback_rate,num_successful_runs
qmix_sc4_fair_w2,0.034973623217900145,33.52101448357348,0.018011135331026003,0.050059001726714965,0.1477867244679773,2.355866118632657,0.04166989134505131,0.0483687895390311,0.017524717993187243,3
qmix_sc4_fair_w3,0.009361069897700256,49.759137649312564,0.011278013329482662,0.07105154106266208,0.18796241624532958,0.8573866970240034,0.07367605745615878,0.15014088309334897,0.03691270566493566,3
qmix_sc4_no_balance_action,0.04731715946933965,32.507059013540065,0.006497657561490103,0.05978219803921432,0.04011377475534827,0.5155728954370266,0.06542961163193525,0.07414902504019348,0.020903326866173095,3
