episode,step_count,train_reward,train_throughput,train_drop_rate,train_jamming_failure_rate,train_fairness,epsilon,replay_size,updates_per_episode,train_steps,target_update_count,avg_loss,avg_q_tot,mode_usage_harvest,mode_usage_backscatter,mode_usage_active,backscatter_success_rate,active_success_rate,fallback_rate,device,high_level_action_0_count,high_level_action_1_count,high_level_action_2_count,high_level_action_3_count,high_level_action_4_count,high_level_action_5_count,high_level_action_6_count,high_level_action_7_count,high_level_action_8_count,high_level_action_9_count
11,200,-1606.749621660194,165.0,0.49331103678929766,0.5042372881355932,0.28722899192910273,0.9164,11,1,2,0,97.22425842285156,-0.06526067560369318,33.0,203.0,36.0,0.5531914893617021,0.5223880597014925,0.0175,cuda,52.0,31.0,41.0,27.0,36.0,41.0,58.0,38.0,41.0,35.0
12,200,-1534.8667436663272,209.0,0.4748557295960429,0.4551971326164875,0.4268015047144462,0.9088,12,1,3,0,93.66997528076172,-0.23057871500651042,25.0,244.0,35.0,0.5876288659793815,0.5757575757575758,0.0075,cuda,52.0,39.0,37.0,33.0,36.0,30.0,41.0,31.0,62.0,39.0
13,200,-1565.8082600137259,180.0,0.4825,0.44360902255639095,0.4153846153846154,0.9012,13,1,4,0,90.8559341430664,-0.4007129845252404,30.0,237.0,29.0,0.5517241379310345,0.72,0.0075,cuda,66.0,29.0,33.0,44.0,29.0,35.0,37.0,37.0,48.0,42.0
14,200,-1645.4400743316849,155.0,0.5045567522783762,0.44396551724137934,0.4538585057145556,0.8936,14,1,5,0,88.44636535644531,-0.5745996529715401,35.0,205.0,27.0,0.5818181818181818,0.6136363636363636,0.005,cuda,53.0,39.0,33.0,33.0,31.0,46.0,33.0,38.0,51.0,43.0
15,200,-1529.7243944151428,211.0,0.4720853858784893,0.45454545454545453,0.3351853943158291,0.886,15,1,6,0,85.196533203125,-0.7594306640625,29.0,245.0,30.0,0.5235294117647059,0.5689655172413793,0.0025,cuda,36.0,31.0,43.0,26.0,38.0,34.0,62.0,50.0,45.0,35.0
16,200,-1707.832704178333,166.0,0.5080256821829856,0.50187265917603,0.4064306784660767,0.8784,16,1,7,0,83.08013916015625,-0.9492330932617188,33.0,243.0,24.0,0.5320754716981132,0.5813953488372093,0.0225,cuda,39.0,38.0,31.0,36.0,33.0,36.0,52.0,41.0,62.0,32.0
17,200,-1558.6145946942715,197.0,0.4742014742014742,0.4580152671755725,0.3175729307311485,0.8708,17,1,8,0,80.14616394042969,-1.1454315185546875,33.0,229.0,34.0,0.5703703703703704,0.6615384615384615,0.0125,cuda,52.0,34.0,42.0,29.0,21.0,39.0,47.0,50.0,52.0,34.0
18,200,-1592.4484100839986,178.0,0.4838709677419355,0.4507042253521127,0.4521118721461187,0.8632,18,1,9,0,76.63359069824219,-1.3676397705078125,29.0,250.0,35.0,0.4948805460750853,0.5238095238095238,0.0025,cuda,39.0,49.0,40.0,40.0,36.0,36.0,26.0,48.0,53.0,33.0
19,200,-1855.5415839527366,122.0,0.5536445536445537,0.6637168141592921,0.11468639235629527,0.8556,19,1,10,0,74.95144653320312,-1.64784912109375,24.0,205.0,21.0,0.36303630363036304,0.32432432432432434,0.13,cuda,33.0,53.0,22.0,36.0,36.0,30.0,64.0,42.0,54.0,30.0
20,200,-1683.312874479496,186.0,0.5068714632174616,0.5346938775510204,0.23462868769074263,0.848,20,1,11,0,71.93067169189453,-1.9212228393554687,29.0,217.0,28.0,0.5570469798657718,0.40816326530612246,0.025,cuda,46.0,37.0,42.0,37.0,36.0,36.0,53.0,24.0,61.0,28.0
21,200,-1629.3215309804273,191.0,0.5,0.49466192170818507,0.31184339872633243,0.8404,21,1,12,0,67.20525360107422,-2.1807814025878907,24.0,251.0,30.0,0.4725609756097561,0.6545454545454545,0.0125,cuda,50.0,30.0,26.0,48.0,30.0,30.0,36.0,53.0,56.0,41.0
22,200,-1581.3906695578435,194.0,0.48315529991783074,0.4731182795698925,0.2900655105973025,0.8328,22,1,13,0,63.489227294921875,-2.4886505126953127,37.0,250.0,29.0,0.4909090909090909,0.6808510638297872,0.015,cuda,27.0,33.0,39.0,54.0,29.0,45.0,33.0,36.0,82.0,22.0
23,200,-1635.9559095307268,190.0,0.4883346741753821,0.46099290780141844,0.3718582612278533,0.8252,23,1,14,0,60.10086441040039,-2.854200744628906,34.0,254.0,28.0,0.46956521739130436,0.5490196078431373,0.0025,cuda,55.0,25.0,26.0,46.0,31.0,41.0,38.0,25.0,82.0,31.0
24,200,-1496.775518386351,197.0,0.4602510460251046,0.45112781954887216,0.7327291607665439,0.8176,24,1,15,0,54.61790466308594,-3.1649658203125,23.0,237.0,29.0,0.44476744186046513,0.7586206896551724,0.0325,cuda,30.0,27.0,37.0,69.0,33.0,31.0,25.0,44.0,72.0,32.0
25,200,-1639.3694739406478,170.0,0.4942528735632184,0.4907749077490775,0.4960521798832818,0.81,25,1,16,0,50.366302490234375,-3.5694537353515625,26.0,239.0,34.0,0.5404411764705882,0.3770491803278688,0.02,cuda,37.0,25.0,41.0,74.0,29.0,29.0,38.0,50.0,47.0,30.0
26,200,-2074.604818128715,76.0,0.5658333333333333,0.7867132867132867,0.7640211640211639,0.8024,26,1,17,0,48.51719665527344,-4.0998162841796875,22.0,260.0,26.0,0.18885448916408668,0.30612244897959184,0.045,cuda,30.0,38.0,38.0,48.0,42.0,29.0,25.0,64.0,58.0,28.0
27,200,-1506.2485776646151,191.0,0.46037099494097805,0.4835164835164835,0.6564282501124606,0.7948,27,1,18,0,44.72867202758789,-4.5092138671875,30.0,247.0,27.0,0.5296052631578947,0.6122448979591837,0.0275,cuda,35.0,20.0,36.0,46.0,31.0,39.0,25.0,40.0,87.0,41.0
28,200,-1598.0387160139217,167.0,0.48535564853556484,0.4925925925925926,0.30266427912529165,0.7872,28,1,19,0,40.327842712402344,-5.240230712890625,21.0,247.0,23.0,0.4423676012461059,0.6097560975609756,0.0275,cuda,26.0,28.0,28.0,80.0,22.0,27.0,37.0,29.0,96.0,27.0
29,200,-1444.412795308593,189.0,0.44935064935064933,0.4555160142348754,0.5063576440569849,0.7796,29,1,20,0,35.158241271972656,-5.811529541015625,26.0,253.0,28.0,0.511326860841424,0.5849056603773585,0.0025,cuda,33.0,56.0,26.0,63.0,27.0,31.0,36.0,26.0,67.0,35.0
30,200,-1519.8214365454128,204.0,0.4669421487603306,0.4513888888888889,0.4116320474777448,0.772,30,1,21,0,32.13101577758789,-6.326902465820313,22.0,264.0,24.0,0.47680412371134023,0.40425531914893614,0.0325,cuda,25.0,43.0,26.0,56.0,35.0,30.0,38.0,32.0,83.0,32.0
31,200,-2270.0687686879533,26.0,0.6182838813151563,0.9103448275862069,0.30044444444444435,0.7644,31,1,22,0,29.88119125366211,-7.305355224609375,19.0,253.0,37.0,0.06804733727810651,0.041666666666666664,0.0075,cuda,16.0,40.0,38.0,73.0,25.0,32.0,33.0,30.0,41.0,72.0
32,200,-1452.124074199109,231.0,0.4479600333055787,0.4862068965517241,0.36799420709630704,0.7568,32,1,23,0,27.50240707397461,-8.194896240234375,25.0,261.0,29.0,0.5861027190332326,0.6981132075471698,0.0075,cuda,28.0,40.0,39.0,105.0,26.0,36.0,31.0,24.0,44.0,27.0
33,200,-1467.8197207654775,214.0,0.44954128440366975,0.4793103448275862,0.4230968218773097,0.7492,33,1,24,0,26.892053604125977,-8.719998168945313,18.0,266.0,24.0,0.5851393188854489,0.5681818181818182,0.0,cuda,36.0,23.0,33.0,136.0,20.0,21.0,29.0,26.0,51.0,25.0
34,200,-2022.2176555501767,46.0,0.5736434108527132,0.8566308243727598,0.2723294723294723,0.7416,34,1,25,0,28.47848129272461,-9.801957397460937,23.0,256.0,24.0,0.1371841155234657,0.2,0.005,cuda,36.0,22.0,37.0,61.0,37.0,28.0,24.0,19.0,73.0,63.0
35,200,-1553.9530379542514,188.0,0.4707357859531773,0.4753521126760563,0.4069545192861255,0.734,35,1,26,0,29.693897247314453,-10.2617041015625,21.0,254.0,30.0,0.4725609756097561,0.5789473684210527,0.015,cuda,25.0,23.0,37.0,69.0,27.0,25.0,27.0,33.0,98.0,36.0
36,200,-1613.2566845039594,173.0,0.4905821917808219,0.5614617940199336,0.2511348856723306,0.7264,36,1,27,0,30.344194412231445,-10.30855224609375,24.0,272.0,30.0,0.42565597667638483,0.47368421052631576,0.0175,cuda,32.0,28.0,32.0,67.0,28.0,30.0,17.0,32.0,96.0,38.0
37,200,-1553.8165455044734,191.0,0.4699499165275459,0.5121107266435986,0.3969424949676296,0.7188000000000001,37,1,28,0,29.207406997680664,-10.234721069335938,16.0,260.0,29.0,0.4733893557422969,0.3793103448275862,0.0225,cuda,18.0,26.0,32.0,25.0,27.0,21.0,41.0,28.0,159.0,23.0
38,200,-1397.8183675787413,188.0,0.4412280701754386,0.45104895104895104,0.38907970057243507,0.7112,38,1,29,0,29.121366500854492,-10.29359375,17.0,261.0,25.0,0.4723926380368098,0.723404255319149,0.015,cuda,30.0,30.0,38.0,23.0,21.0,22.0,32.0,26.0,154.0,24.0
39,200,-2282.5263970177357,25.0,0.6175523349436393,0.9293286219081273,0.6830601092896167,0.7036,39,1,30,0,28.69452667236328,-10.179483032226562,23.0,259.0,25.0,0.0673758865248227,0.13953488372093023,0.0075,cuda,31.0,23.0,22.0,26.0,31.0,32.0,23.0,25.0,149.0,38.0
40,200,-1406.946860546047,216.0,0.43846153846153846,0.47039473684210525,0.46285714285714286,0.696,40,1,31,0,27.7204647064209,-9.8952490234375,24.0,272.0,32.0,0.5681818181818182,0.7192982456140351,0.0225,cuda,30.0,36.0,30.0,21.0,21.0,29.0,23.0,31.0,150.0,29.0
41,200,-2209.132155005043,38.0,0.5943474646716542,0.8913857677902621,0.4113960113960113,0.6884,41,1,32,0,26.386117935180664,-9.574603881835937,15.0,242.0,27.0,0.07954545454545454,0.19607843137254902,0.0075,cuda,22.0,26.0,34.0,22.0,35.0,22.0,36.0,29.0,149.0,25.0
42,200,-2267.5792124762365,31.0,0.6147672552166934,0.8802816901408451,0.27262411347517723,0.6808000000000001,42,1,33,0,25.057903289794922,-9.231769409179687,21.0,263.0,25.0,0.09926470588235294,0.10526315789473684,0.0025,cuda,24.0,23.0,30.0,30.0,32.0,26.0,31.0,21.0,160.0,23.0
43,200,-1447.5753572085662,202.0,0.4537037037037037,0.44274809160305345,0.5667222222222222,0.6732,43,1,34,0,25.059106826782227,-8.744632568359375,14.0,236.0,26.0,0.6151079136690647,0.6458333333333334,0.0225,cuda,27.0,31.0,22.0,28.0,31.0,21.0,32.0,24.0,162.0,22.0
44,200,-1742.552300423481,147.0,0.5037406483790524,0.6122448979591837,0.6882943143812709,0.6656,44,1,35,0,28.457725524902344,-8.35587158203125,19.0,261.0,34.0,0.35135135135135137,0.45454545454545453,0.0075,cuda,29.0,19.0,25.0,29.0,29.0,25.0,20.0,25.0,166.0,33.0
45,200,-2246.5894987833644,62.0,0.5792933442892358,0.8241379310344827,0.538375350140056,0.658,45,1,36,0,23.823589324951172,-8.036316528320313,19.0,265.0,26.0,0.15100671140939598,0.3617021276595745,0.02,cuda,16.0,28.0,22.0,32.0,34.0,23.0,24.0,37.0,161.0,23.0
46,200,-1994.0906379422895,77.0,0.5656903765690376,0.7898550724637681,0.4348368170150348,0.6504000000000001,46,1,37,0,25.1923828125,-7.699251708984375,27.0,257.0,20.0,0.21019108280254778,0.3548387096774194,0.02,cuda,41.0,22.0,29.0,22.0,24.0,31.0,26.0,28.0,153.0,24.0
47,200,-1556.8011732714601,204.0,0.4680327868852459,0.4618055555555556,0.2801292407108239,0.6428,47,1,38,0,27.18329620361328,-7.79798828125,19.0,263.0,25.0,0.5060606060606061,0.7708333333333334,0.0075,cuda,24.0,33.0,26.0,17.0,21.0,21.0,28.0,29.0,178.0,23.0
48,200,-1580.5072016429826,169.0,0.47763713080168774,0.5591397849462365,0.5302329898821126,0.6352,48,1,39,0,24.723543167114258,-7.6743505859375,22.0,254.0,25.0,0.40285714285714286,0.56,0.0075,cuda,31.0,30.0,33.0,29.0,27.0,29.0,22.0,29.0,155.0,15.0
49,200,-1651.9965579105317,158.0,0.5012386457473162,0.4679245283018868,0.5200833333333333,0.6275999999999999,49,1,40,0,24.776113510131836,-7.798260498046875,15.0,250.0,16.0,0.5355805243445693,0.6521739130434783,0.03,cuda,21.0,33.0,18.0,27.0,22.0,19.0,28.0,16.0,186.0,30.0
50,200,-1356.7497954546511,194.0,0.42984014209591476,0.4584837545126354,0.6862873814733771,0.62,50,1,41,0,22.8057861328125,-8.092532958984375,16.0,247.0,30.0,0.5869565217391305,0.5333333333333333,0.0075,cuda,21.0,15.0,28.0,28.0,21.0,24.0,32.0,31.0,175.0,25.0
51,200,-1591.5431706078734,187.0,0.4786184210526316,0.48717948717948717,0.6169004145717562,0.6124,51,1,42,0,24.756851196289062,-8.450423583984374,20.0,240.0,33.0,0.4393063583815029,0.5384615384615384,0.02,cuda,24.0,19.0,29.0,21.0,34.0,26.0,25.0,23.0,179.0,20.0
52,200,-1548.5426700385592,204.0,0.4686985172981878,0.4734982332155477,0.5262518968133536,0.6048,52,1,43,0,22.107908248901367,-8.48558349609375,16.0,257.0,26.0,0.5860927152317881,0.54,0.01,cuda,54.0,28.0,32.0,55.0,25.0,22.0,23.0,26.0,114.0,21.0
53,200,-1600.4783389347888,185.0,0.4920502092050209,0.4612546125461255,0.28798014220202783,0.5972,53,1,44,0,22.222322463989258,-8.868928833007812,21.0,249.0,22.0,0.5506756756756757,0.55,0.0075,cuda,97.0,32.0,14.0,26.0,28.0,27.0,28.0,34.0,92.0,22.0
54,200,-1591.1590757232043,188.0,0.49918032786885247,0.36220472440944884,0.2500813698436284,0.5896,54,1,45,0,21.460464477539062,-9.060804443359375,16.0,231.0,23.0,0.5254777070063694,0.5348837209302325,0.005,cuda,167.0,21.0,18.0,29.0,25.0,23.0,19.0,16.0,61.0,21.0
55,200,-1625.9196653455185,156.0,0.49705634987384356,0.4340425531914894,0.37434240886017534,0.5820000000000001,55,1,46,0,21.30303955078125,-9.170389404296875,22.0,207.0,29.0,0.48188405797101447,0.4339622641509434,0.0275,cuda,152.0,18.0,24.0,30.0,21.0,23.0,31.0,22.0,57.0,22.0
56,200,-1568.4856656242841,198.0,0.4794520547945205,0.37916666666666665,0.37573317998849914,0.5744,56,1,47,0,21.741558074951172,-9.262669067382813,22.0,220.0,20.0,0.6793893129770993,0.5,0.0075,cuda,99.0,25.0,35.0,23.0,20.0,26.0,77.0,27.0,49.0,19.0
57,200,-1405.905528290163,228.0,0.46001719690455717,0.41044776119402987,0.25758882116842574,0.5668,57,1,48,0,21.40670394897461,-9.478085327148438,15.0,241.0,27.0,0.6179104477611941,0.42,0.0175,cuda,87.0,117.0,26.0,20.0,30.0,19.0,16.0,24.0,32.0,29.0
58,200,-1832.166722037748,122.0,0.5435855263157895,0.5641025641025641,0.36003870343492983,0.5591999999999999,58,1,49,0,21.813671112060547,-9.383197021484374,10.0,220.0,14.0,0.36012861736334406,0.4,0.015,cuda,172.0,16.0,26.0,20.0,22.0,16.0,22.0,23.0,55.0,28.0
59,200,-1759.6244926236895,162.0,0.534551231135822,0.36752136752136755,0.2523218921257571,0.5516000000000001,59,1,50,0,20.042818069458008,-9.029130249023437,22.0,212.0,23.0,0.5265151515151515,0.5348837209302325,0.005,cuda,155.0,29.0,19.0,29.0,17.0,27.0,35.0,32.0,37.0,20.0
60,200,-1858.0164301760744,118.0,0.5529315960912052,0.5355648535564853,0.3329507412721186,0.544,60,1,51,0,19.544509887695312,-8.596246337890625,13.0,217.0,22.0,0.4622222222222222,0.34146341463414637,0.0025,cuda,172.0,33.0,24.0,20.0,22.0,17.0,28.0,25.0,38.0,21.0
61,200,-1712.6853456181027,116.0,0.5260504201680672,0.4972375690607735,0.4401701014066078,0.5364,61,1,52,0,17.972034454345703,-8.234291381835938,16.0,155.0,26.0,0.5136612021857924,0.44,0.0025,cuda,128.0,23.0,20.0,22.0,25.0,19.0,84.0,24.0,35.0,20.0
62,200,-1748.3746501603139,118.0,0.5285714285714286,0.6266666666666667,0.2922753988245172,0.5288,62,1,53,0,19.10753631591797,-8.20979736328125,16.0,202.0,23.0,0.3665480427046263,0.35714285714285715,0.0025,cuda,146.0,28.0,25.0,20.0,24.0,20.0,51.0,20.0,45.0,21.0
63,200,-1687.3396591685116,196.0,0.5355450236966824,0.3271889400921659,0.2483097408053778,0.5212,63,1,54,0,19.002187728881836,-8.12177001953125,22.0,191.0,26.0,0.67578125,0.46,0.025,cuda,134.0,18.0,14.0,20.0,22.0,27.0,86.0,19.0,38.0,22.0
64,200,-1742.9077810964009,109.0,0.5337781484570475,0.5,0.2743563098949313,0.5136000000000001,64,1,55,0,19.957948684692383,-8.30375732421875,20.0,145.0,25.0,0.5329341317365269,0.4166666666666667,0.025,cuda,92.0,20.0,25.0,19.0,27.0,23.0,106.0,15.0,46.0,27.0
65,200,-1559.2885701540636,184.0,0.49379652605459057,0.4025974025974026,0.28333751778391497,0.506,65,1,56,0,18.146316528320312,-8.19874755859375,14.0,198.0,33.0,0.6680497925311203,0.38333333333333336,0.0075,cuda,84.0,14.0,34.0,19.0,27.0,19.0,116.0,19.0,50.0,18.0
66,200,-1570.9355447123646,192.0,0.4813614262560778,0.3794466403162055,0.4432900432900433,0.49839999999999995,66,1,57,0,18.057632446289062,-8.431881713867188,23.0,239.0,14.0,0.6328671328671329,0.4074074074074074,0.0175,cuda,19.0,21.0,23.0,12.0,16.0,24.0,106.0,98.0,64.0,17.0
67,200,-1647.1090910455548,140.0,0.5091819699499165,0.47619047619047616,0.6021505376344086,0.4908,67,1,58,0,17.697717666625977,-8.588665771484376,56.0,180.0,30.0,0.5320197044334976,0.6153846153846154,0.0175,cuda,35.0,22.0,20.0,17.0,21.0,91.0,68.0,20.0,82.0,24.0
68,200,-1711.0591535584347,110.0,0.524701873935264,0.5485436893203883,0.33006001091107473,0.48319999999999996,68,1,59,0,17.30630111694336,-8.809082641601563,61.0,174.0,32.0,0.5219512195121951,0.04838709677419355,0.025,cuda,24.0,19.0,10.0,23.0,19.0,94.0,97.0,15.0,78.0,21.0
69,200,-1527.8631725303385,205.0,0.4732949876746097,0.42700729927007297,0.4746174261674855,0.4756,69,1,60,0,16.242826461791992,-8.843468017578125,30.0,245.0,30.0,0.6079136690647482,0.6666666666666666,0.01,cuda,13.0,17.0,61.0,26.0,30.0,64.0,58.0,39.0,73.0,19.0
70,200,-2467.3250003178064,25.0,0.617124394184168,0.9205776173285198,0.3501400560224088,0.46799999999999997,70,1,61,0,17.747526168823242,-8.817849731445312,12.0,264.0,14.0,0.07570977917981073,0.05,0.025,cuda,20.0,21.0,22.0,24.0,20.0,19.0,21.0,30.0,206.0,17.0
71,200,-1536.3446498815306,207.0,0.4661224489795918,0.4647887323943662,0.47825213460572574,0.46040000000000003,71,1,62,0,16.829195022583008,-8.916763916015626,21.0,261.0,23.0,0.5927152317880795,0.7368421052631579,0.03,cuda,26.0,19.0,17.0,18.0,18.0,70.0,35.0,14.0,162.0,21.0
72,200,-1492.2783338326017,205.0,0.46710526315789475,0.39357429718875503,0.534363278021489,0.4528000000000001,72,1,63,0,15.310583114624023,-8.515628662109375,7.0,231.0,18.0,0.584375,0.5294117647058824,0.0075,cuda,19.0,20.0,41.0,24.0,15.0,11.0,108.0,24.0,123.0,15.0
73,200,-1470.6893682768905,188.0,0.4546240276577355,0.5442622950819672,0.4020932878270762,0.44520000000000004,73,1,64,0,16.128990173339844,-8.059991455078125,16.0,279.0,26.0,0.5172413793103449,0.45098039215686275,0.005,cuda,55.0,20.0,27.0,21.0,17.0,19.0,36.0,20.0,162.0,23.0
74,200,-1904.2386468129343,93.0,0.5507487520798668,0.6566037735849056,0.3816015883520847,0.4376000000000001,74,1,65,0,16.658964157104492,-7.961469116210938,13.0,249.0,16.0,0.2979452054794521,0.2,0.015,cuda,29.0,16.0,22.0,14.0,13.0,17.0,64.0,79.0,137.0,9.0
75,200,-1773.649189254332,142.0,0.5217748562037798,0.6111111111111112,0.47500588928150766,0.43000000000000005,75,1,66,0,15.044990539550781,-7.967720947265625,11.0,214.0,20.0,0.4652777777777778,0.20512820512820512,0.0125,cuda,15.0,29.0,14.0,24.0,15.0,13.0,116.0,48.0,107.0,19.0
76,200,-1475.7400242760546,190.0,0.46733668341708545,0.38396624472573837,0.49930843706777317,0.4224,76,1,67,0,14.415422439575195,-7.618162841796875,14.0,213.0,24.0,0.5821917808219178,0.4166666666666667,0.0125,cuda,22.0,15.0,34.0,22.0,13.0,16.0,99.0,32.0,130.0,17.0
77,200,-1265.924124838202,241.0,0.41724137931034483,0.3927272727272727,0.5004609883245014,0.41480000000000006,77,1,68,0,14.979626655578613,-7.95781982421875,22.0,244.0,31.0,0.6440129449838188,0.6774193548387096,0.0075,cuda,16.0,14.0,27.0,26.0,13.0,24.0,81.0,11.0,170.0,18.0
78,200,-1414.3394959364146,205.0,0.45984784446322907,0.30042918454935624,0.4819657090429497,0.4072,78,1,69,0,17.549619674682617,-8.208690795898438,9.0,208.0,25.0,0.6117216117216118,0.76,0.0175,cuda,138.0,6.0,23.0,35.0,19.0,10.0,23.0,20.0,113.0,13.0
79,200,-1683.0772396531738,141.0,0.5100502512562815,0.5591836734693878,0.7278418451400329,0.39960000000000007,79,1,70,0,14.820578575134277,-8.420530395507813,22.0,222.0,24.0,0.4365079365079365,0.6595744680851063,0.005,cuda,118.0,19.0,14.0,69.0,17.0,28.0,19.0,9.0,89.0,18.0
80,200,-1256.6733620799507,234.0,0.4202772963604853,0.29583333333333334,0.5084122562674095,0.392,80,1,71,0,15.214361190795898,-8.5054833984375,11.0,216.0,24.0,0.7256317689530686,0.7021276595744681,0.005,cuda,95.0,20.0,20.0,60.0,16.0,14.0,44.0,16.0,95.0,20.0
81,200,-2559.655475867793,33.0,0.6036184210526315,0.9049180327868852,0.36119402985074617,0.38439999999999996,81,1,72,0,14.18947982788086,-8.227844848632813,13.0,291.0,16.0,0.0784313725490196,0.2,0.0175,cuda,16.0,14.0,21.0,200.0,13.0,13.0,8.0,13.0,83.0,19.0
82,200,-1410.2957074376677,206.0,0.4411006018916595,0.4075471698113208,0.5874307862679956,0.3768,82,1,73,0,15.105866432189941,-8.300464477539062,10.0,244.0,22.0,0.5833333333333334,0.5853658536585366,0.01,cuda,76.0,14.0,16.0,114.0,17.0,12.0,26.0,14.0,86.0,25.0
83,200,-2134.440688214022,38.0,0.6001642036124795,0.8584070796460177,0.586991869918699,0.3692,83,1,74,0,16.302833557128906,-7.70509033203125,12.0,212.0,14.0,0.1225296442687747,0.2916666666666667,0.005,cuda,130.0,11.0,14.0,108.0,15.0,14.0,14.0,16.0,58.0,20.0
84,200,-1517.4564820411297,149.0,0.4777680906713165,0.49557522123893805,0.6773760488176964,0.36160000000000003,84,1,75,0,15.452932357788086,-7.51926513671875,10.0,206.0,20.0,0.5306122448979592,0.5,0.03,cuda,139.0,10.0,16.0,71.0,16.0,10.0,10.0,20.0,99.0,9.0
85,200,-1463.8798654633704,213.0,0.4599504541701073,0.3319838056680162,0.4263002114164905,0.354,85,1,76,0,14.191537857055664,-7.16511474609375,12.0,227.0,21.0,0.6554054054054054,0.48717948717948717,0.005,cuda,108.0,16.0,17.0,109.0,13.0,14.0,16.0,11.0,82.0,14.0
86,200,-1874.3791411954087,152.0,0.5445783132530121,0.5953177257525084,0.2877927254608869,0.34640000000000004,86,1,77,0,15.062424659729004,-7.1020849609375,13.0,282.0,17.0,0.39154929577464787,0.43333333333333335,0.0275,cuda,77.0,18.0,15.0,13.0,12.0,14.0,20.0,9.0,82.0,140.0
87,200,-1481.1736328961729,200.0,0.4695222405271829,0.321285140562249,0.7575757575757576,0.3388000000000001,87,1,78,0,14.791301727294922,-7.94536865234375,14.0,220.0,29.0,0.5536332179930796,0.7272727272727273,0.005,cuda,96.0,17.0,17.0,77.0,30.0,18.0,16.0,8.0,108.0,13.0
88,200,-1366.7483871547186,212.0,0.44322033898305085,0.3053097345132743,0.8011408199643494,0.33120000000000005,88,1,79,0,13.438616752624512,-7.95998291015625,13.0,207.0,19.0,0.7290836653386454,0.8055555555555556,0.0075,cuda,120.0,15.0,10.0,103.0,16.0,15.0,16.0,10.0,81.0,14.0
