step,primary_busy,successful_packets,dropped_packets,avg_queue_length,total_iot_energy,total_uav_energy,jamming_failures,collision_count,duplicate_target_count,invalid_action_rate,out_of_coverage_action_rate,jammed_transmission_rate,invalid_action_count,out_of_coverage_action_count,no_queue_selected_count,insufficient_energy_count,busy_mode_invalid_count,jammed_transmission_count,successful_backscatter_packets,successful_active_packets,attempted_backscatter_packets,attempted_active_packets,backscatter_success_rate,active_success_rate,harvested_energy_total,mode_usage_idle,mode_usage_harvest,mode_usage_backscatter,mode_usage_active,mode_usage_relay,mode_usage_avoid_jammer,greedy_fallback_count,per_uav_served_packets_uav_0,per_iot_delivered_packets_iot_0,per_iot_delivered_packets_iot_1,per_iot_delivered_packets_iot_2,per_iot_delivered_packets_iot_3,per_iot_delivered_packets_iot_4,reward_total,reward_throughput,reward_avoidance,penalty_drop,penalty_delay,penalty_energy,penalty_jamming,penalty_collision,penalty_unfairness,episode_id,policy_name,scenario_name
10.0,0.0,2.0,0.0,3.0,34.30685935032765,999.4500000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,4.0,1.5785243902439021,2.0,0.0,0.0,0.30000000000000004,0.0005,0.0,0.0,0.12097560975609795,0,htt_only,scenario_0_no_jammer_calibrated
11.0,0.0,1.0,0.0,3.0,33.30685935032765,999.4000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,4.0,0.5764230769230766,1.0,0.0,0.0,0.30000000000000004,0.0005,0.0,0.0,0.1230769230769234,0,htt_only,scenario_0_no_jammer_calibrated
12.0,1.0,0.0,0.0,3.2,34.30685935032765,999.3500000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,4.0,-0.4435769230769235,0.0,0.0,0.0,0.32000000000000006,0.0005,0.0,0.0,0.1230769230769234,0,htt_only,scenario_0_no_jammer_calibrated
13.0,0.0,2.0,0.0,3.8,33.30685935032765,999.3000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,6.0,0.0,6.0,1.4994999999999998,2.0,0.0,0.0,0.38,0.0005,0.0,0.0,0.12000000000000025,0,htt_only,scenario_0_no_jammer_calibrated
14.0,1.0,0.0,0.0,4.0,34.30685935032765,999.2500000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,6.0,0.0,6.0,-0.5205000000000003,0.0,0.0,0.0,0.4,0.0005,0.0,0.0,0.12000000000000025,0,htt_only,scenario_0_no_jammer_calibrated
15.0,1.0,0.0,0.0,4.6,35.30685935032765,999.2000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,6.0,0.0,6.0,-0.5805000000000002,0.0,0.0,0.0,0.45999999999999996,0.0005,0.0,0.0,0.12000000000000025,0,htt_only,scenario_0_no_jammer_calibrated
16.0,1.0,0.0,0.0,5.0,36.30685935032765,999.1500000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,6.0,0.0,6.0,-0.6205000000000002,0.0,0.0,0.0,0.5,0.0005,0.0,0.0,0.12000000000000025,0,htt_only,scenario_0_no_jammer_calibrated
17.0,1.0,0.0,0.0,5.0,37.30685935032765,999.1000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,6.0,0.0,6.0,-0.6205000000000002,0.0,0.0,0.0,0.5,0.0005,0.0,0.0,0.12000000000000025,0,htt_only,scenario_0_no_jammer_calibrated
18.0,1.0,0.0,0.0,5.4,38.26230054236623,999.0500000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9554411920385881,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,6.0,0.0,6.0,-0.6605000000000002,0.0,0.0,0.0,0.54,0.0005,0.0,0.0,0.12000000000000025,0,htt_only,scenario_0_no_jammer_calibrated
19.0,0.0,2.0,0.0,5.2,37.26230054236623,999.0000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,8.0,0.0,6.0,1.3578999999999999,2.0,0.0,0.0,0.52,0.0005,0.0,0.0,0.12160000000000015,0,htt_only,scenario_0_no_jammer_calibrated
20.0,0.0,1.0,0.0,5.0,36.26230054236623,998.950000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,9.0,0.0,6.0,0.37642307692307675,1.0,0.0,0.0,0.5,0.0005,0.0,0.0,0.12307692307692322,0,htt_only,scenario_0_no_jammer_calibrated
21.0,0.0,2.0,0.0,5.0,35.26230054236623,998.900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,9.0,0.0,8.0,1.3792241379310344,2.0,0.0,0.0,0.5,0.0005,0.0,0.0,0.12027586206896564,0,htt_only,scenario_0_no_jammer_calibrated
22.0,0.0,0.0,0.0,5.8,35.26230054236623,998.7585786437637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,9.0,0.0,8.0,-0.7016900756313388,0.0,0.0,0.0,0.58,0.0014142135623730952,0.0,0.0,0.12027586206896564,0,htt_only,scenario_0_no_jammer_calibrated
23.0,1.0,0.0,0.0,6.2,36.26230054236623,998.7085786437638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,9.0,0.0,8.0,-0.7407758620689657,0.0,0.0,0.0,0.6200000000000001,0.0005,0.0,0.0,0.12027586206896564,0,htt_only,scenario_0_no_jammer_calibrated
24.0,0.0,1.0,0.0,6.4,35.26230054236623,998.6585786437638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,10.0,0.0,8.0,0.2385243902439022,1.0,0.0,0.0,0.6400000000000001,0.0005,0.0,0.0,0.12097560975609767,0,htt_only,scenario_0_no_jammer_calibrated
25.0,1.0,0.0,0.0,7.8,36.26230054236623,998.6085786437638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,10.0,0.0,8.0,-0.9014756097560976,0.0,0.0,0.0,0.78,0.0005,0.0,0.0,0.12097560975609767,0,htt_only,scenario_0_no_jammer_calibrated
26.0,1.0,0.0,0.0,8.2,37.26230054236623,998.5585786437639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,10.0,0.0,8.0,-0.9414756097560976,0.0,0.0,0.0,0.82,0.0005,0.0,0.0,0.12097560975609767,0,htt_only,scenario_0_no_jammer_calibrated
27.0,0.0,2.0,0.0,8.4,36.26230054236623,998.5085786437639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,12.0,0.0,8.0,1.036423076923077,2.0,0.0,0.0,0.8400000000000001,0.0005,0.0,0.0,0.12307692307692314,0,htt_only,scenario_0_no_jammer_calibrated
28.0,1.0,0.0,0.0,9.0,37.26230054236623,998.458578643764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,12.0,0.0,8.0,-1.0235769230769232,0.0,0.0,0.0,0.9,0.0005,0.0,0.0,0.12307692307692314,0,htt_only,scenario_0_no_jammer_calibrated
29.0,0.0,2.0,0.0,8.6,36.26230054236623,998.408578643764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,12.0,0.0,10.0,1.0188442622950822,2.0,0.0,0.0,0.86,0.0005,0.0,0.0,0.1206557377049181,0,htt_only,scenario_0_no_jammer_calibrated
30.0,1.0,0.0,0.0,9.0,36.26230054236623,998.3585786437641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,12.0,0.0,10.0,-1.021155737704918,0.0,0.0,0.0,0.9,0.0005,0.0,0.0,0.1206557377049181,0,htt_only,scenario_0_no_jammer_calibrated
31.0,0.0,2.0,0.0,9.2,35.26230054236623,998.3085786437641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0,12.0,0.0,12.0,0.9595,2.0,0.0,0.0,0.9199999999999999,0.0005,0.0,0.0,0.12000000000000006,0,htt_only,scenario_0_no_jammer_calibrated
32.0,1.0,0.0,0.0,10.2,35.26230054236623,998.2585786437642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,12.0,0.0,12.0,-1.1405,0.0,0.0,0.0,1.02,0.0005,0.0,0.0,0.12000000000000006,0,htt_only,scenario_0_no_jammer_calibrated
33.0,0.0,0.0,0.0,10.8,35.26230054236623,998.1171572875269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,12.0,0.0,12.0,-1.2014142135623733,0.0,0.0,0.0,1.08,0.0014142135623730952,0.0,0.0,0.12000000000000006,0,htt_only,scenario_0_no_jammer_calibrated
34.0,0.0,0.0,0.0,11.6,35.26230054236623,997.9757359312896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,12.0,0.0,12.0,-1.2814142135623732,0.0,0.0,0.0,1.16,0.0014142135623730952,0.0,0.0,0.12000000000000006,0,htt_only,scenario_0_no_jammer_calibrated
35.0,1.0,0.0,1.0,12.0,35.26230054236623,997.9257359312896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,12.0,0.0,12.0,-3.3205000000000005,0.0,0.0,2.0,1.2000000000000002,0.0005,0.0,0.0,0.12000000000000006,0,htt_only,scenario_0_no_jammer_calibrated
36.0,0.0,0.0,1.0,12.2,35.26230054236623,997.7843145750523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,12.0,0.0,12.0,-3.341414213562373,0.0,0.0,2.0,1.22,0.0014142135623730952,0.0,0.0,0.12000000000000006,0,htt_only,scenario_0_no_jammer_calibrated
37.0,0.0,0.0,0.0,12.6,35.26230054236623,997.6428932188151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,12.0,0.0,12.0,-1.3814142135623733,0.0,0.0,0.0,1.26,0.0014142135623730952,0.0,0.0,0.12000000000000006,0,htt_only,scenario_0_no_jammer_calibrated
38.0,1.0,0.0,0.0,12.8,35.26230054236623,997.5928932188151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,12.0,0.0,12.0,-1.4005000000000003,0.0,0.0,0.0,1.2800000000000002,0.0005,0.0,0.0,0.12000000000000006,0,htt_only,scenario_0_no_jammer_calibrated
39.0,1.0,0.0,2.0,12.8,35.26230054236623,997.5428932188152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,12.0,0.0,12.0,-5.4005,0.0,0.0,4.0,1.2800000000000002,0.0005,0.0,0.0,0.12000000000000006,0,htt_only,scenario_0_no_jammer_calibrated
40.0,1.0,0.0,0.0,13.0,35.26230054236623,997.4928932188152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,12.0,0.0,12.0,-1.4205,0.0,0.0,0.0,1.3,0.0005,0.0,0.0,0.12000000000000006,0,htt_only,scenario_0_no_jammer_calibrated
41.0,1.0,0.0,1.0,13.2,35.26230054236623,997.4428932188152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,12.0,0.0,12.0,-3.4405000000000006,0.0,0.0,2.0,1.32,0.0005,0.0,0.0,0.12000000000000006,0,htt_only,scenario_0_no_jammer_calibrated
42.0,1.0,0.0,0.0,13.2,35.26230054236623,997.3928932188153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,12.0,0.0,12.0,-1.4405000000000001,0.0,0.0,0.0,1.32,0.0005,0.0,0.0,0.12000000000000006,0,htt_only,scenario_0_no_jammer_calibrated
43.0,1.0,0.0,0.0,13.8,35.26230054236623,997.3428932188153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,12.0,0.0,12.0,-1.5005000000000002,0.0,0.0,0.0,1.3800000000000001,0.0005,0.0,0.0,0.12000000000000006,0,htt_only,scenario_0_no_jammer_calibrated
44.0,1.0,0.0,2.0,14.6,35.26230054236623,997.2928932188154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,12.0,0.0,12.0,-5.5805,0.0,0.0,4.0,1.46,0.0005,0.0,0.0,0.12000000000000006,0,htt_only,scenario_0_no_jammer_calibrated
45.0,0.0,2.0,1.0,14.4,34.26230054236623,997.2428932188154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,14.0,0.0,12.0,-1.5609705882352942,2.0,0.0,2.0,1.4400000000000002,0.0005,0.0,0.0,0.12047058823529416,0,htt_only,scenario_0_no_jammer_calibrated
46.0,1.0,0.0,1.0,14.4,35.26230054236623,997.1928932188155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,14.0,0.0,12.0,-3.560970588235295,0.0,0.0,2.0,1.4400000000000002,0.0005,0.0,0.0,0.12047058823529416,0,htt_only,scenario_0_no_jammer_calibrated
47.0,1.0,0.0,0.0,14.6,35.26230054236623,997.1428932188155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,14.0,0.0,12.0,-1.580970588235294,0.0,0.0,0.0,1.46,0.0005,0.0,0.0,0.12047058823529416,0,htt_only,scenario_0_no_jammer_calibrated
48.0,1.0,0.0,4.0,14.6,35.26230054236623,997.0928932188156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,14.0,0.0,12.0,-9.580970588235296,0.0,0.0,8.0,1.46,0.0005,0.0,0.0,0.12047058823529416,0,htt_only,scenario_0_no_jammer_calibrated
49.0,0.0,2.0,3.0,14.2,34.26230054236623,997.0428932188156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,0.0,16.0,0.0,12.0,-5.5421,2.0,0.0,6.0,1.42,0.0005,0.0,0.0,0.12160000000000003,0,htt_only,scenario_0_no_jammer_calibrated
50.0,1.0,0.0,3.0,14.2,35.26230054236623,996.9928932188157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,16.0,0.0,12.0,-7.5421,0.0,0.0,6.0,1.42,0.0005,0.0,0.0,0.12160000000000003,0,htt_only,scenario_0_no_jammer_calibrated
51.0,0.0,0.0,4.0,14.4,35.26230054236623,996.8514718625784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,16.0,0.0,12.0,-9.563014213562374,0.0,0.0,8.0,1.4400000000000002,0.0014142135623730952,0.0,0.0,0.12160000000000003,0,htt_only,scenario_0_no_jammer_calibrated
52.0,0.0,2.0,2.0,14.4,34.26230054236623,996.8014718625784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,2.0,0.0,16.0,0.0,12.0,-3.5513910891089115,2.0,0.0,4.0,1.4400000000000002,0.0005,0.0,0.0,0.11089108910891095,0,htt_only,scenario_0_no_jammer_calibrated
53.0,0.0,2.0,0.0,14.0,33.26230054236623,996.7514718625785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,2.0,0.0,18.0,0.0,12.0,0.486279661016949,2.0,0.0,0.0,1.4000000000000001,0.0005,0.0,0.0,0.1132203389830509,0,htt_only,scenario_0_no_jammer_calibrated
