total_reward,total_throughput,avg_throughput_per_frame,packet_delivery_ratio,packet_drop_rate,avg_queue_length,avg_delay_proxy,energy_efficiency,uav_energy_consumption,iot_energy_consumption,total_energy_consumption,jamming_failure_rate,collision_count,fairness_index,duplicate_target_count,invalid_action_count,invalid_action_rate,out_of_coverage_action_count,out_of_coverage_action_rate,no_queue_selected_count,insufficient_energy_count,busy_mode_invalid_count,jammed_transmission_count,jammed_transmission_rate,successful_backscatter_packets,successful_active_packets,attempted_backscatter_packets,attempted_active_packets,backscatter_success_rate,active_success_rate,harvested_energy_total,mode_usage_idle,mode_usage_harvest,mode_usage_backscatter,mode_usage_active,mode_usage_relay,mode_usage_avoid_jammer,greedy_fallback_count,per_uav_served_packets_uav_0,per_uav_served_packets_uav_1,per_iot_delivered_packets_iot_0,per_iot_delivered_packets_iot_1,per_iot_delivered_packets_iot_2,per_iot_delivered_packets_iot_3,per_iot_delivered_packets_iot_4,per_iot_delivered_packets_iot_5,per_iot_delivered_packets_iot_6,per_iot_delivered_packets_iot_7,per_iot_delivered_packets_iot_8,per_iot_delivered_packets_iot_9,per_iot_delivered_packets_iot_10,per_iot_delivered_packets_iot_11,per_iot_delivered_packets_iot_12,per_iot_delivered_packets_iot_13,per_iot_delivered_packets_iot_14,episode_id,policy_name,scenario_name
-1967.8639283671087,15.0,0.075,0.012520868113522538,0.6118530884808013,23.712000000000007,316.1600000000001,0.2724142269990604,49.06320343559639,6.0,55.06320343559639,0.6486486486486487,0.0,0.2727272727272724,1.0,2.0,0.005,2.0,0.005,0.0,0.0,0.0,24.0,0.6486486486486487,15.0,0.0,40.0,7.0,0.375,0.0,30.074968713148063,129.0,29.0,34.0,5.0,93.0,110.0,0.0,15.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,10,random,scenario_4_backscatter_types_calibrated
-1919.1253577197474,7.0,0.035,0.006071118820468344,0.603642671292281,23.723000000000003,677.8,0.10232603471307031,50.40878784786797,18.0,68.40878784786797,0.8604651162790697,0.0,0.21777777777777682,0.0,1.0,0.0025,1.0,0.0025,0.0,0.0,0.0,37.0,0.8604651162790697,5.0,2.0,41.0,21.0,0.12195121951219512,0.09523809523809523,44.286634988357754,115.0,39.0,33.0,11.0,95.0,107.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,11,random,scenario_4_backscatter_types_calibrated
-1866.229056268053,39.0,0.195,0.032939189189189186,0.5869932432432432,23.960666666666697,122.87521367521383,0.6007388377437896,51.920057685088764,13.0,64.92005768508876,0.46153846153846156,0.0,0.4588235294117646,0.0,3.0,0.0075,3.0,0.0075,0.0,0.0,0.0,24.0,0.46153846153846156,31.0,8.0,64.0,12.0,0.484375,0.6666666666666666,29.5839094308985,111.0,26.0,47.0,8.0,95.0,113.0,0.0,0.0,39.0,3.0,8.0,0.0,8.0,6.0,1.0,5.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,12,random,scenario_4_backscatter_types_calibrated
-2003.4432542387196,21.0,0.105,0.017059301380991064,0.6173842404549147,24.16600000000001,230.15238095238107,0.33400664083104237,51.873001410241045,11.0,62.873001410241045,0.3333333333333333,0.0,0.3919999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.3333333333333333,13.0,8.0,19.0,11.0,0.6842105263157895,0.7272727272727273,32.5915351479734,107.0,33.0,15.0,6.0,116.0,123.0,0.0,21.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,13,random,scenario_4_backscatter_types_calibrated
-1978.5921681268317,29.0,0.145,0.024026512013256007,0.6056338028169014,24.088000000000015,166.1241379310346,0.3792540470582679,54.465894629054525,22.0,76.46589462905453,0.696969696969697,0.0,0.26077519379844954,3.0,2.0,0.005,2.0,0.005,0.0,0.0,0.0,46.0,0.696969696969697,27.0,2.0,83.0,17.0,0.3253012048192771,0.11764705882352941,51.376116820869235,97.0,49.0,57.0,11.0,105.0,81.0,0.0,0.0,29.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,6.0,5.0,0.0,2.0,0.0,0.0,12.0,1.0,14,random,scenario_4_backscatter_types_calibrated
-2096.1321736649165,1.0,0.005,0.0008097165991902834,0.6348178137651822,24.207666666666668,4841.533333333334,0.015333339167081057,51.21736649163065,14.0,65.21736649163066,0.9761904761904762,3.0,0.06666666666666222,2.0,2.0,0.005,2.0,0.005,0.0,0.0,0.0,41.0,0.9761904761904762,1.0,0.0,42.0,15.0,0.023809523809523808,0.0,36.798089975582855,87.0,42.0,36.0,8.0,108.0,119.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15,random,scenario_4_backscatter_types_calibrated
-1931.8447567284704,34.0,0.17,0.028215767634854772,0.5983402489626556,24.296000000000014,142.9176470588236,0.552599177064788,49.52741699796951,12.0,61.52741699796951,0.5348837209302325,0.0,0.39319727891156453,0.0,2.0,0.005,2.0,0.005,0.0,0.0,0.0,23.0,0.5348837209302325,28.0,6.0,51.0,18.0,0.5490196078431373,0.3333333333333333,29.0,107.0,29.0,35.0,9.0,99.0,121.0,0.0,32.0,2.0,0.0,0.0,0.0,2.0,6.0,0.0,4.0,4.0,0.0,2.0,10.0,0.0,2.0,4.0,0.0,16,random,scenario_4_backscatter_types_calibrated
-2005.685119903561,19.0,0.095,0.01553556827473426,0.616516762060507,23.97566666666668,252.37543859649136,0.3281674849895449,52.89726547895298,5.0,57.89726547895298,0.6216216216216216,0.0,0.4540880503144648,1.0,4.0,0.01,4.0,0.01,0.0,0.0,0.0,23.0,0.6216216216216216,17.0,2.0,43.0,6.0,0.3953488372093023,0.3333333333333333,42.481840475580526,115.0,40.0,36.0,3.0,121.0,85.0,0.0,19.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,2.0,17,random,scenario_4_backscatter_types_calibrated
-1976.2318527538118,26.0,0.13,0.02138157894736842,0.6085526315789473,24.334000000000014,187.18461538461548,0.3825530908918983,52.964422766478364,15.0,67.96442276647836,0.5333333333333333,0.0,0.459863945578231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.5333333333333333,24.0,2.0,48.0,15.0,0.5,0.13333333333333333,34.5,109.0,32.0,37.0,8.0,116.0,98.0,0.0,26.0,0.0,2.0,0.0,1.0,2.0,4.0,2.0,4.0,0.0,0.0,1.0,6.0,0.0,4.0,0.0,0.0,18,random,scenario_4_backscatter_types_calibrated
-1985.478950649064,8.0,0.04,0.006808510638297872,0.6102127659574468,24.422000000000004,610.5500000000001,0.11025095221093847,50.561731573020246,22.0,72.56173157302024,0.9090909090909091,6.0,0.26666666666666555,1.0,4.0,0.01,3.0,0.0075,0.0,1.0,0.0,40.0,0.9090909090909091,0.0,8.0,40.0,21.0,0.0,0.38095238095238093,38.96965815809835,99.0,38.0,34.0,13.0,103.0,113.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,19,random,scenario_4_backscatter_types_calibrated
-1919.8002503694884,26.0,0.13,0.021922428330522766,0.5986509274873525,24.059666666666686,185.07435897435911,0.407257768509296,51.84163056034259,12.0,63.84163056034259,0.5869565217391305,0.0,0.4506666666666664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.5869565217391305,17.0,9.0,54.0,15.0,0.3148148148148148,0.6,35.0,125.0,31.0,38.0,8.0,93.0,105.0,0.0,25.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,5.0,6.0,0.0,2.0,0.0,1.0,20,random,scenario_4_backscatter_types_calibrated
-2011.177363068266,33.0,0.165,0.0265914585012087,0.6107977437550363,24.341666666666676,147.52525252525257,0.519368618454407,52.53868683519029,11.0,63.53868683519029,0.5116279069767442,0.0,0.2583629893238434,0.0,2.0,0.005,2.0,0.005,0.0,0.0,0.0,22.0,0.5116279069767442,31.0,2.0,52.0,16.0,0.5961538461538461,0.125,46.76476040235179,108.0,44.0,36.0,8.0,110.0,94.0,0.0,33.0,0.0,0.0,14.0,4.0,0.0,4.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,random,scenario_4_backscatter_types_calibrated
-1934.3850606995131,27.0,0.135,0.022332506203473945,0.6054590570719603,23.907333333333348,177.09135802469146,0.42679008193932627,51.26295090390221,12.0,63.26295090390221,0.3,0.0,0.38267716535433055,0.0,4.0,0.01,4.0,0.01,0.0,0.0,0.0,9.0,0.3,24.0,3.0,30.0,8.0,0.8,0.375,28.0,132.0,27.0,25.0,5.0,105.0,106.0,0.0,0.0,27.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,3.0,0.0,4.0,0.0,0.0,4.0,22,random,scenario_4_backscatter_types_calibrated
-2017.1227562694762,16.0,0.08,0.013125512715340444,0.6177194421657096,24.32566666666668,304.0708333333335,0.22249954407654843,52.910259710444095,19.0,71.9102597104441,0.7073170731707317,0.0,0.37101449275362264,0.0,2.0,0.005,2.0,0.005,0.0,0.0,0.0,29.0,0.7073170731707317,10.0,6.0,36.0,20.0,0.2777777777777778,0.3,51.189819420628346,98.0,50.0,32.0,11.0,115.0,94.0,0.0,0.0,16.0,2.0,0.0,1.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23,random,scenario_4_backscatter_types_calibrated
-2013.1840501859863,26.0,0.13,0.02125919869174162,0.6107931316434996,24.178000000000008,185.98461538461544,0.3580132946189905,54.62300141024108,18.0,72.62300141024107,0.7213114754098361,0.0,0.36939890710382495,2.0,2.0,0.005,2.0,0.005,0.0,0.0,0.0,44.0,0.7213114754098361,17.0,9.0,60.0,21.0,0.2833333333333333,0.42857142857142855,46.49627535073947,108.0,45.0,51.0,12.0,105.0,79.0,0.0,1.0,25.0,3.0,0.0,0.0,7.0,6.0,0.0,1.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,24,random,scenario_4_backscatter_types_calibrated
-2016.0410998516852,22.0,0.11,0.01804757998359311,0.6136177194421657,24.357666666666677,221.43333333333342,0.3110350423842213,51.731580054003764,19.0,70.73158005400376,0.5945945945945946,4.0,0.3841269841269839,0.0,1.0,0.0025,1.0,0.0025,0.0,0.0,0.0,22.0,0.5945945945945946,21.0,1.0,42.0,9.0,0.5,0.1111111111111111,35.61486448914623,122.0,31.0,30.0,7.0,103.0,107.0,0.0,22.0,0.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,4.0,1.0,25,random,scenario_4_backscatter_types_calibrated
-1974.416961408271,20.0,0.1,0.016611295681063124,0.6096345514950167,24.049000000000007,240.49000000000007,0.29212252425200375,52.46442276647832,16.0,68.46442276647832,0.6818181818181818,1.0,0.2898550724637679,1.0,4.0,0.01,4.0,0.01,0.0,0.0,0.0,30.0,0.6818181818181818,17.0,3.0,48.0,15.0,0.3541666666666667,0.2,46.0,100.0,40.0,38.0,9.0,104.0,109.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,3.0,0.0,1.0,1.0,2.0,2.0,26,random,scenario_4_backscatter_types_calibrated
-2011.540292196083,12.0,0.06,0.00990916597853014,0.6184971098265896,24.373333333333346,406.22222222222246,0.17813168022301404,51.36589462905452,16.0,67.36589462905452,0.725,0.0,0.39999999999999886,1.0,1.0,0.0025,1.0,0.0025,0.0,0.0,0.0,29.0,0.725,8.0,4.0,39.0,13.0,0.20512820512820512,0.3076923076923077,43.354695728820666,97.0,37.0,32.0,8.0,104.0,122.0,0.0,12.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,27,random,scenario_4_backscatter_types_calibrated
-1900.562971286176,35.0,0.175,0.02948609941027801,0.5914069081718618,24.522000000000006,140.12571428571434,0.46198517269698997,52.76000717874995,23.0,75.76000717874996,0.5555555555555556,0.0,0.3535353535353534,0.0,2.0,0.005,2.0,0.005,0.0,0.0,0.0,25.0,0.5555555555555556,23.0,12.0,49.0,23.0,0.46938775510204084,0.5217391304347826,35.564658225309785,110.0,32.0,34.0,13.0,109.0,102.0,0.0,33.0,2.0,0.0,0.0,0.0,4.0,8.0,1.0,7.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,28,random,scenario_4_backscatter_types_calibrated
-1973.4370474441635,14.0,0.07,0.011904761904761904,0.6054421768707483,24.24133333333335,346.30476190476213,0.193400386332111,53.388686835190285,19.0,72.38868683519028,0.82,3.0,0.241975308641975,1.0,3.0,0.0075,3.0,0.0075,0.0,0.0,0.0,41.0,0.82,12.0,2.0,55.0,22.0,0.21818181818181817,0.09090909090909091,53.77388938387344,97.0,49.0,40.0,12.0,91.0,111.0,0.0,10.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,29,random,scenario_4_backscatter_types_calibrated
