total_reward,total_throughput,avg_throughput_per_frame,packet_delivery_ratio,packet_drop_rate,avg_queue_length,avg_delay_proxy,energy_efficiency,uav_energy_consumption,iot_energy_consumption,total_energy_consumption,jamming_failure_rate,collision_count,fairness_index,duplicate_target_count,invalid_action_count,episode_id,policy_name,scenario_name
-20263.209158946287,3.0,0.015,0.00029682398337785694,0.9898090432373603,9.972999999999999,664.8666666666667,0.04469880073238716,50.11589462905448,17.0,67.11589462905448,0.9393939393939394,0.0,0.17999999999999639,5.0,140.0,14,random,scenario_2_static_jammer
-20241.88267366491,6.0,0.03,0.0005941770647653001,0.989502871855813,9.9705,332.35,0.10297359158769977,47.267366491630675,11.0,58.267366491630675,0.9032258064516129,3.0,0.2999999999999975,5.0,162.0,15,random,scenario_2_static_jammer
-20142.194183123418,14.0,0.07,0.001389440254069075,0.9886859865025804,9.966,142.37142857142854,0.24657690927540202,45.777416997969524,11.0,56.777416997969524,0.5909090909090909,0.0,0.44545454545454444,4.0,158.0,16,random,scenario_2_static_jammer
-20004.889113786627,12.0,0.06,0.0011992804317409553,0.9888067159704178,9.962,166.03333333333333,0.21918902971716947,47.74726547895302,7.0,54.74726547895302,0.47368421052631576,0.0,0.44999999999999857,2.0,168.0,17,random,scenario_2_static_jammer
-19847.753374996904,8.0,0.04,0.0008066142367412785,0.9891107078039928,9.962,249.04999999999998,0.1337470066581235,48.8144227664784,11.0,59.8144227664784,0.75,0.0,0.35555555555555357,5.0,164.0,18,random,scenario_2_static_jammer
-20043.018617315727,2.0,0.01,0.00020010005002501252,0.9897948974487244,9.970999999999998,997.0999999999998,0.03856408066869191,45.86173157302027,6.0,51.86173157302027,0.8571428571428571,6.0,0.19999999999999002,3.0,172.0,19,random,scenario_2_static_jammer
-19980.31130360222,13.0,0.065,0.0013009106374462123,0.9886920844591214,9.965000000000002,153.30769230769232,0.21724006980209482,47.841630560342615,12.0,59.841630560342615,0.6521739130434783,0.0,0.5121212121212105,3.0,166.0,20,random,scenario_2_static_jammer
-20089.62660909058,8.0,0.04,0.0007967333930883378,0.9892440991933075,9.969,249.225,0.1355043688951354,48.038686835190305,11.0,59.038686835190305,0.75,0.0,0.35555555555555357,4.0,161.0,21,random,scenario_2_static_jammer
-20031.16223477219,8.0,0.04,0.0007989613502446819,0.9892140217716968,9.966,249.14999999999998,0.15263403151384836,48.412950903902235,4.0,52.412950903902235,0.5333333333333333,0.0,0.3199999999999984,2.0,161.0,22,random,scenario_2_static_jammer
-19976.240102597116,4.0,0.02,0.0004010427110487267,0.9895728895127331,9.9705,498.525,0.0666552689373521,47.010259710444146,13.0,60.010259710444146,0.8695652173913043,0.0,0.15999999999999842,6.0,185.0,23,random,scenario_2_static_jammer
-19955.346063347453,8.0,0.04,0.0008021658477890304,0.9891707610548481,9.975,249.375,0.12256215934854847,49.2730014102411,16.0,65.27300141024111,0.8620689655172413,0.0,0.26666666666666555,3.0,149.0,24,random,scenario_2_static_jammer
