scenario_name,policy_name,avg_throughput_per_frame,packet_drop_rate,jamming_failure_rate,fairness_index,energy_efficiency,backscatter_success_rate,active_success_rate,relative_to_random_throughput_pct,relative_to_best_baseline_throughput_pct
scenario_0_no_jammer_calibrated,ddqn,0.461,0.6260122635421796,0.0,0.5723728798122173,1.5242449126243767,1.0,0.9969230769230769,110.0227790432802,-42.92199752373091
scenario_0_no_jammer_calibrated,backscatter_only,0.5486666666666667,0.603107993323943,0.0,0.2723181842742086,19.635741724006134,0.9978894406211996,0.0,149.9620349278664,-32.0676846884028
scenario_0_no_jammer_calibrated,greedy_nearest,0.673,0.5525329542804231,0.0,0.3748685338896903,6.413194753538068,0.9966281552259336,1.0,206.60592255125286,-16.673545191910847
scenario_0_no_jammer_calibrated,greedy_sinr,0.8076666666666666,0.4974569710092684,0.0,0.5330504228979991,4.459719533757363,0.9968968303351804,1.0,267.9574791192103,0.0
scenario_0_no_jammer_calibrated,htt_only,0.741,0.5395535121568256,0.0,0.4353087040934146,1.6329881664351833,0.0,1.0,237.5854214123007,-8.254230293025174
scenario_0_no_jammer_calibrated,random,0.2195,0.7088602867305631,0.0,0.5965221509971191,0.9964995506334362,0.9987179487179486,1.0,0.0,-72.8229467602146
