step,primary_busy,successful_packets,dropped_packets,avg_queue_length,total_iot_energy,total_uav_energy,jamming_failures,collision_count,duplicate_target_count,reward_total,reward_throughput,reward_avoidance,penalty_drop,penalty_delay,penalty_energy,penalty_jamming,penalty_collision,penalty_unfairness,episode_id,policy_name,scenario_name
0.0,1.0,0.0,0.0,5.2,16.63357418790956,1000.0,0.0,0.0,0.0,-0.52,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0,greedy_sinr,scenario_0_no_jammer
1.0,1.0,1.0,6.0,9.8,16.63357418790956,999.95,0.0,0.0,0.0,-12.140500000000008,1.0,0.0,12.0,0.9800000000000001,0.0005,0.0,0.0,0.16000000000000802,0,greedy_sinr,scenario_0_no_jammer
2.0,1.0,1.0,27.0,9.8,16.63357418790956,999.9000000000001,0.0,0.0,0.0,-54.1405,1.0,0.0,54.0,0.9800000000000001,0.0005,0.0,0.0,0.16000000000000203,0,greedy_sinr,scenario_0_no_jammer
3.0,1.0,1.0,22.0,9.8,16.63357418790956,999.8500000000001,0.0,0.0,0.0,-44.1405,1.0,0.0,44.0,0.9800000000000001,0.0005,0.0,0.0,0.16000000000000092,0,greedy_sinr,scenario_0_no_jammer
4.0,0.0,0.0,25.0,10.0,16.63357418790956,999.8500000000001,0.0,0.0,0.0,-51.160000000000004,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.16000000000000092,0,greedy_sinr,scenario_0_no_jammer
5.0,0.0,2.0,20.0,9.6,15.63357418790956,999.8000000000002,0.0,0.0,0.0,-39.12050000000001,2.0,0.0,40.0,0.96,0.0005,0.0,0.0,0.16000000000000034,0,greedy_sinr,scenario_0_no_jammer
6.0,0.0,2.0,20.0,9.6,14.63357418790956,999.7500000000002,0.0,0.0,0.0,-39.12050000000001,2.0,0.0,40.0,0.96,0.0005,0.0,0.0,0.16000000000000017,0,greedy_sinr,scenario_0_no_jammer
7.0,0.0,2.0,24.0,9.6,13.63357418790956,999.7000000000003,0.0,0.0,0.0,-47.1205,2.0,0.0,48.0,0.96,0.0005,0.0,0.0,0.16000000000000011,0,greedy_sinr,scenario_0_no_jammer
8.0,1.0,0.0,21.0,10.0,13.63357418790956,999.558578643763,0.0,0.0,0.0,-43.16141421356237,0.0,0.0,42.0,1.0,0.0014142135623730952,0.0,0.0,0.16000000000000011,0,greedy_sinr,scenario_0_no_jammer
9.0,1.0,1.0,27.0,9.8,13.63357418790956,999.508578643763,0.0,0.0,0.0,-54.140499999999996,1.0,0.0,54.0,0.9800000000000001,0.0005,0.0,0.0,0.1600000000000001,0,greedy_sinr,scenario_0_no_jammer
10.0,0.0,0.0,18.0,10.0,13.63357418790956,999.508578643763,0.0,0.0,0.0,-37.16,0.0,0.0,36.0,1.0,0.0,0.0,0.0,0.1600000000000001,0,greedy_sinr,scenario_0_no_jammer
11.0,1.0,0.0,24.0,10.0,13.63357418790956,999.508578643763,0.0,0.0,0.0,-49.16,0.0,0.0,48.0,1.0,0.0,0.0,0.0,0.1600000000000001,0,greedy_sinr,scenario_0_no_jammer
12.0,1.0,1.0,24.0,9.8,13.63357418790956,999.4585786437631,0.0,0.0,0.0,-48.140499999999996,1.0,0.0,48.0,0.9800000000000001,0.0005,0.0,0.0,0.1600000000000001,0,greedy_sinr,scenario_0_no_jammer
13.0,0.0,0.0,28.0,10.0,13.63357418790956,999.4585786437631,0.0,0.0,0.0,-57.16,0.0,0.0,56.0,1.0,0.0,0.0,0.0,0.1600000000000001,0,greedy_sinr,scenario_0_no_jammer
14.0,1.0,0.0,23.0,10.0,13.63357418790956,999.4585786437631,0.0,0.0,0.0,-47.16,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.1600000000000001,0,greedy_sinr,scenario_0_no_jammer
15.0,0.0,0.0,28.0,10.0,13.63357418790956,999.4585786437631,0.0,0.0,0.0,-57.16,0.0,0.0,56.0,1.0,0.0,0.0,0.0,0.1600000000000001,0,greedy_sinr,scenario_0_no_jammer
16.0,0.0,2.0,21.0,9.6,12.63357418790956,999.4085786437631,0.0,0.0,0.0,-41.10642,2.0,0.0,42.0,0.96,0.0005,0.0,0.0,0.1459200000000001,0,greedy_sinr,scenario_0_no_jammer
17.0,1.0,0.0,19.0,10.0,12.63357418790956,999.4085786437631,0.0,0.0,0.0,-39.14592,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.1459200000000001,0,greedy_sinr,scenario_0_no_jammer
18.0,0.0,0.0,24.0,10.0,12.63357418790956,999.4085786437631,0.0,0.0,0.0,-49.14592,0.0,0.0,48.0,1.0,0.0,0.0,0.0,0.1459200000000001,0,greedy_sinr,scenario_0_no_jammer
19.0,0.0,2.0,25.0,9.6,11.63357418790956,999.3585786437632,0.0,0.0,0.0,-49.09480656934307,2.0,0.0,50.0,0.96,0.0005,0.0,0.0,0.1343065693430658,0,greedy_sinr,scenario_0_no_jammer
20.0,1.0,0.0,20.0,10.0,11.63357418790956,999.3585786437632,0.0,0.0,0.0,-41.13430656934307,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.1343065693430658,0,greedy_sinr,scenario_0_no_jammer
21.0,0.0,0.0,21.0,10.0,11.63357418790956,999.3585786437632,0.0,0.0,0.0,-43.13430656934307,0.0,0.0,42.0,1.0,0.0,0.0,0.0,0.1343065693430658,0,greedy_sinr,scenario_0_no_jammer
22.0,0.0,2.0,26.0,9.6,10.63357418790956,999.3085786437632,0.0,0.0,0.0,-51.0868694267516,2.0,0.0,52.0,0.96,0.0005,0.0,0.0,0.12636942675159246,0,greedy_sinr,scenario_0_no_jammer
23.0,0.0,0.0,27.0,10.0,10.63357418790956,999.1671572875259,0.0,0.0,0.0,-55.127783640313964,0.0,0.0,54.0,1.0,0.0014142135623730952,0.0,0.0,0.12636942675159246,0,greedy_sinr,scenario_0_no_jammer
24.0,1.0,0.0,21.0,10.0,10.63357418790956,999.0257359312886,0.0,0.0,0.0,-43.127783640313964,0.0,0.0,42.0,1.0,0.0014142135623730952,0.0,0.0,0.12636942675159246,0,greedy_sinr,scenario_0_no_jammer
25.0,1.0,1.0,36.0,9.8,10.63357418790956,998.9757359312887,0.0,0.0,0.0,-72.1085,1.0,0.0,72.0,0.9800000000000001,0.0005,0.0,0.0,0.12800000000000009,0,greedy_sinr,scenario_0_no_jammer
26.0,1.0,1.0,24.0,9.8,10.63357418790956,998.9257359312887,0.0,0.0,0.0,-48.110060975609755,1.0,0.0,48.0,0.9800000000000001,0.0005,0.0,0.0,0.12956097560975618,0,greedy_sinr,scenario_0_no_jammer
27.0,0.0,0.0,20.0,10.0,10.63357418790956,998.9257359312887,0.0,0.0,0.0,-41.129560975609756,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.12956097560975618,0,greedy_sinr,scenario_0_no_jammer
28.0,0.0,0.0,29.0,10.0,10.63357418790956,998.7843145750514,0.0,0.0,0.0,-59.130975189172126,0.0,0.0,58.0,1.0,0.0014142135623730952,0.0,0.0,0.12956097560975618,0,greedy_sinr,scenario_0_no_jammer
29.0,0.0,0.0,18.0,10.0,10.63357418790956,998.6428932188142,0.0,0.0,0.0,-37.130975189172126,0.0,0.0,36.0,1.0,0.0014142135623730952,0.0,0.0,0.12956097560975618,0,greedy_sinr,scenario_0_no_jammer
30.0,1.0,0.0,26.0,10.0,10.63357418790956,998.5014718625769,0.0,0.0,0.0,-53.130975189172126,0.0,0.0,52.0,1.0,0.0014142135623730952,0.0,0.0,0.12956097560975618,0,greedy_sinr,scenario_0_no_jammer
31.0,0.0,0.0,24.0,10.0,10.63357418790956,998.5014718625769,0.0,0.0,0.0,-49.129560975609756,0.0,0.0,48.0,1.0,0.0,0.0,0.0,0.12956097560975618,0,greedy_sinr,scenario_0_no_jammer
32.0,1.0,0.0,30.0,10.0,10.63357418790956,998.3600505063396,0.0,0.0,0.0,-61.130975189172126,0.0,0.0,60.0,1.0,0.0014142135623730952,0.0,0.0,0.12956097560975618,0,greedy_sinr,scenario_0_no_jammer
33.0,1.0,1.0,22.0,9.8,10.63357418790956,998.3100505063396,0.0,0.0,0.0,-44.10710550458715,1.0,0.0,44.0,0.9800000000000001,0.0005,0.0,0.0,0.12660550458715603,0,greedy_sinr,scenario_0_no_jammer
34.0,0.0,0.0,25.0,10.0,10.63357418790956,998.3100505063396,0.0,0.0,0.0,-51.126605504587154,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.12660550458715603,0,greedy_sinr,scenario_0_no_jammer
35.0,1.0,0.0,27.0,10.0,10.63357418790956,998.1686291501023,0.0,0.0,0.0,-55.128019718149524,0.0,0.0,54.0,1.0,0.0014142135623730952,0.0,0.0,0.12660550458715603,0,greedy_sinr,scenario_0_no_jammer
36.0,0.0,0.0,25.0,10.0,10.63357418790956,998.1686291501023,0.0,0.0,0.0,-51.126605504587154,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.12660550458715603,0,greedy_sinr,scenario_0_no_jammer
37.0,0.0,0.0,25.0,10.0,10.63357418790956,998.027207793865,0.0,0.0,0.0,-51.128019718149524,0.0,0.0,50.0,1.0,0.0014142135623730952,0.0,0.0,0.12660550458715603,0,greedy_sinr,scenario_0_no_jammer
38.0,1.0,0.0,21.0,10.0,10.63357418790956,998.027207793865,0.0,0.0,0.0,-43.126605504587154,0.0,0.0,42.0,1.0,0.0,0.0,0.0,0.12660550458715603,0,greedy_sinr,scenario_0_no_jammer
39.0,1.0,1.0,20.0,9.8,10.63357418790956,997.9772077938651,0.0,0.0,0.0,-40.10479184549356,1.0,0.0,40.0,0.9800000000000001,0.0005,0.0,0.0,0.1242918454935623,0,greedy_sinr,scenario_0_no_jammer
40.0,1.0,1.0,21.0,9.8,10.63357418790956,997.9272077938651,0.0,0.0,0.0,-42.10306,1.0,0.0,42.0,0.9800000000000001,0.0005,0.0,0.0,0.12256000000000006,0,greedy_sinr,scenario_0_no_jammer
41.0,0.0,0.0,23.0,10.0,10.63357418790956,997.9272077938651,0.0,0.0,0.0,-47.12256,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.12256000000000006,0,greedy_sinr,scenario_0_no_jammer
